airport,month,avg_arr_delay,avg_dep_delay,delay_band,flight_count,top3_causes
IAG,4,10.67,20.0,medio,3,"[('Carrier', 158.0)]"
IAG,5,98.0,98.5,alto,2,"[('Carrier', 60.0)]"
IAG,5,-9.45,-3.55,basso,11,"[('Carrier', 60.0)]"
IAG,5,18.6,28.2,medio,5,"[('Carrier', 60.0)]"
IAG,6,251.0,257.0,alto,2,"[('Carrier', 282.0)]"
IAG,6,-8.17,-3.83,basso,6,"[('Carrier', 282.0)]"
IAG,6,19.0,20.33,medio,3,"[('Carrier', 282.0)]"
IAG,7,140.5,131.0,alto,2,"[('Carrier', 83.0)]"
IAG,7,2.64,-2.79,basso,14,"[('Carrier', 83.0)]"
IAG,7,32.63,33.38,medio,8,"[('Carrier', 83.0)]"
IAG,8,110.0,112.0,alto,1,"[('Carrier', 10.0)]"
IAG,8,-0.75,-2.75,basso,8,"[('Carrier', 10.0)]"
IAG,8,34.8,29.2,medio,5,"[('Carrier', 10.0)]"
IAG,9,352.0,371.0,alto,1,"[('Carrier', 284.0)]"
IAG,9,-11.88,-0.13,basso,8,"[('Carrier', 284.0)]"
IAG,9,21.5,24.0,medio,2,"[('Carrier', 284.0)]"
IAG,10,355.0,357.0,alto,1,"[('Carrier', 355.0)]"
IAG,10,-15.43,-8.71,basso,7,"[('Carrier', 355.0)]"
IAG,10,45.0,21.0,medio,1,"[('Carrier', 355.0)]"
IAG,11,145.0,142.0,alto,1,"[('Carrier', 23.0)]"
IAG,11,-19.83,-6.17,basso,6,"[('Carrier', 23.0)]"
IAG,11,23.5,32.0,medio,2,"[('Carrier', 23.0)]"
IAG,12,61.67,70.33,alto,3,"[('Weather', 48.0)]"
IAG,12,-13.15,-10.23,basso,13,"[('Weather', 48.0)]"
IAG,12,26.0,26.0,medio,1,"[('Weather', 48.0)]"
IAH,1,155.28,158.29,alto,459,"[('Carrier', 27347.0)]"
IAH,1,-7.08,-1.54,basso,3435,"[('Carrier', 27347.0)]"
IAH,1,24.64,31.36,medio,632,"[('Carrier', 27347.0)]"
IAH,2,123.71,131.12,alto,172,"[('Carrier', 15002.0)]"
IAH,2,-7.86,-3.08,basso,3624,"[('Carrier', 15002.0)]"
IAH,2,24.51,30.96,medio,393,"[('Carrier', 15002.0)]"
IAH,3,148.73,155.44,alto,395,"[('Carrier', 23049.0)]"
IAH,3,-8.13,-2.23,basso,3682,"[('Carrier', 23049.0)]"
IAH,3,24.36,31.61,medio,729,"[('Carrier', 23049.0)]"
IAH,4,116.48,126.34,alto,333,"[('Carrier', 19174.0)]"
IAH,4,-6.99,-2.28,basso,3655,"[('Carrier', 19174.0)]"
IAH,4,26.44,31.59,medio,649,"[('Carrier', 19174.0)]"
IAH,5,161.69,162.73,alto,958,"[('Carrier', 54661.0)]"
IAH,5,-3.55,-1.05,basso,3298,"[('Carrier', 54661.0)]"
IAH,5,30.98,32.61,medio,851,"[('Carrier', 54661.0)]"
IAH,6,139.75,144.63,alto,660,"[('Carrier', 38229.0)]"
IAH,6,-4.21,-0.66,basso,3544,"[('Carrier', 38229.0)]"
IAH,6,28.76,32.01,medio,872,"[('Carrier', 38229.0)]"
IAH,7,140.08,146.93,alto,987,"[('Carrier', 59399.0)]"
IAH,7,-3.88,-0.42,basso,3234,"[('Carrier', 59399.0)]"
IAH,7,29.59,33.35,medio,1034,"[('Carrier', 59399.0)]"
IAH,8,125.96,134.1,alto,484,"[('Carrier', 27231.0)]"
IAH,8,-7.22,-1.95,basso,3937,"[('Carrier', 27231.0)]"
IAH,8,24.84,31.49,medio,777,"[('Carrier', 27231.0)]"
IAH,9,106.42,115.31,alto,260,"[('Carrier', 13508.0)]"
IAH,9,-9.53,-3.5,basso,3978,"[('Carrier', 13508.0)]"
IAH,9,23.94,31.81,medio,545,"[('Carrier', 13508.0)]"
IAH,10,123.05,133.39,alto,256,"[('Carrier', 17453.0)]"
IAH,10,-10.51,-3.19,basso,4394,"[('Carrier', 17453.0)]"
IAH,10,22.14,30.39,medio,497,"[('Carrier', 17453.0)]"
IAH,11,127.57,134.83,alto,235,"[('Carrier', 18166.0)]"
IAH,11,-8.5,-2.91,basso,4076,"[('Carrier', 18166.0)]"
IAH,11,23.87,30.72,medio,486,"[('Carrier', 18166.0)]"
IAH,12,136.92,143.22,alto,436,"[('Carrier', 28688.0)]"
IAH,12,-8.0,-1.35,basso,3628,"[('Carrier', 28688.0)]"
IAH,12,24.25,31.09,medio,695,"[('Carrier', 28688.0)]"
ICT,1,168.03,169.45,alto,33,"[('Carrier', 1476.0)]"
ICT,1,-6.34,-3.95,basso,320,"[('Carrier', 1476.0)]"
ICT,1,33.21,31.12,medio,42,"[('Carrier', 1476.0)]"
ICT,2,101.64,103.18,alto,11,"[('Carrier', 641.0)]"
ICT,2,-10.59,-5.64,basso,311,"[('Carrier', 641.0)]"
ICT,2,24.61,32.78,medio,23,"[('Carrier', 641.0)]"
ICT,3,169.64,177.64,alto,22,"[('Carrier', 2570.0)]"
ICT,3,-10.12,-4.83,basso,345,"[('Carrier', 2570.0)]"
ICT,3,25.3,31.55,medio,33,"[('Carrier', 2570.0)]"
ICT,4,191.88,204.58,alto,24,"[('Carrier', 2805.0)]"
ICT,4,-10.19,-4.78,basso,347,"[('Carrier', 2805.0)]"
ICT,4,31.05,37.13,medio,40,"[('Carrier', 2805.0)]"
ICT,5,172.86,173.0,alto,42,"[('Carrier', 3548.0)]"
ICT,5,-5.63,-2.64,basso,351,"[('Carrier', 3548.0)]"
ICT,5,33.16,32.14,medio,56,"[('Carrier', 3548.0)]"
ICT,6,153.15,157.98,alto,53,"[('Carrier', 3659.0)]"
ICT,6,-8.79,-4.03,basso,371,"[('Carrier', 3659.0)]"
ICT,6,31.56,32.87,medio,39,"[('Carrier', 3659.0)]"
ICT,7,124.78,130.41,alto,37,"[('Carrier', 2564.0)]"
ICT,7,-6.88,-3.65,basso,380,"[('Carrier', 2564.0)]"
ICT,7,29.87,32.38,medio,61,"[('Carrier', 2564.0)]"
ICT,8,144.83,147.77,alto,35,"[('Carrier', 2701.0)]"
ICT,8,-9.42,-5.49,basso,377,"[('Carrier', 2701.0)]"
ICT,8,28.69,33.41,medio,49,"[('Carrier', 2701.0)]"
ICT,9,228.13,232.2,alto,15,"[('Carrier', 1653.0)]"
ICT,9,-8.36,-5.49,basso,377,"[('Carrier', 1653.0)]"
ICT,9,33.7,37.4,medio,20,"[('Carrier', 1653.0)]"
ICT,10,165.0,168.91,alto,11,"[('Carrier', 946.0)]"
ICT,10,-11.19,-5.62,basso,397,"[('Carrier', 946.0)]"
ICT,10,31.03,35.58,medio,36,"[('Carrier', 946.0)]"
ICT,11,141.93,142.43,alto,40,"[('Carrier', 3572.0)]"
ICT,11,-9.9,-4.75,basso,424,"[('Carrier', 3572.0)]"
ICT,11,29.93,35.02,medio,61,"[('Carrier', 3572.0)]"
ICT,12,280.89,285.61,alto,18,"[('Carrier', 2474.0)]"
ICT,12,-8.9,-4.08,basso,367,"[('Carrier', 2474.0)]"
ICT,12,21.57,28.19,medio,42,"[('Carrier', 2474.0)]"
IDA,1,352.0,361.78,alto,9,"[('Carrier', 1629.0)]"
IDA,1,-13.56,-6.49,basso,101,"[('Carrier', 1629.0)]"
IDA,1,28.67,32.13,medio,15,"[('Carrier', 1629.0)]"
IDA,2,324.38,329.92,alto,13,"[('Carrier', 3523.0)]"
IDA,2,-15.34,-6.57,basso,86,"[('Carrier', 3523.0)]"
IDA,2,17.6,34.2,medio,5,"[('Carrier', 3523.0)]"
IDA,3,255.5,245.83,alto,6,"[('Carrier', 1247.0)]"
IDA,3,-14.04,-7.02,basso,90,"[('Carrier', 1247.0)]"
IDA,3,29.29,25.29,medio,7,"[('Carrier', 1247.0)]"
IDA,4,197.33,205.67,alto,6,"[('Carrier', 640.0)]"
IDA,4,-13.42,-7.54,basso,106,"[('Carrier', 640.0)]"
IDA,4,20.63,28.0,medio,8,"[('Carrier', 640.0)]"
IDA,5,159.92,166.85,alto,13,"[('Carrier', 1064.0)]"
IDA,5,-11.94,-5.9,basso,145,"[('Carrier', 1064.0)]"
IDA,5,25.89,32.22,medio,9,"[('Carrier', 1064.0)]"
IDA,6,195.8,201.2,alto,15,"[('Carrier', 2141.0)]"
IDA,6,-12.07,-6.24,basso,127,"[('Carrier', 2141.0)]"
IDA,6,25.25,34.13,medio,8,"[('Carrier', 2141.0)]"
IDA,7,101.93,106.43,alto,14,"[('Carrier', 684.0)]"
IDA,7,-11.16,-5.66,basso,125,"[('Carrier', 684.0)]"
IDA,7,26.82,33.0,medio,17,"[('Carrier', 684.0)]"
IDA,8,105.57,110.29,alto,7,"[('Carrier', 802.0)]"
IDA,8,-8.94,-6.23,basso,137,"[('Carrier', 802.0)]"
IDA,8,30.68,35.21,medio,19,"[('Carrier', 802.0)]"
IDA,9,199.33,216.67,alto,3,"[('Carrier', 843.0)]"
IDA,9,-9.83,-6.24,basso,142,"[('Carrier', 843.0)]"
IDA,9,34.63,38.13,medio,16,"[('Carrier', 843.0)]"
IDA,10,133.86,139.43,alto,7,"[('Carrier', 1046.0)]"
IDA,10,-12.37,-6.02,basso,121,"[('Carrier', 1046.0)]"
IDA,10,30.07,35.53,medio,15,"[('Carrier', 1046.0)]"
IDA,11,178.43,177.0,alto,7,"[('Carrier', 1385.0)]"
IDA,11,-9.09,-6.11,basso,127,"[('Carrier', 1385.0)]"
IDA,11,31.21,32.0,medio,14,"[('Carrier', 1385.0)]"
IDA,12,374.07,369.07,alto,14,"[('Carrier', 2094.0)]"
IDA,12,-10.89,-5.75,basso,134,"[('Carrier', 2094.0)]"
IDA,12,19.93,30.14,medio,14,"[('Carrier', 2094.0)]"
ILM,1,213.5,207.5,alto,14,"[('Carrier', 355.0)]"
ILM,1,-9.84,-5.32,basso,212,"[('Carrier', 355.0)]"
ILM,1,25.92,32.69,medio,26,"[('Carrier', 355.0)]"
ILM,2,126.25,123.0,alto,4,"[('Carrier', 325.0)]"
ILM,2,-12.06,-6.03,basso,215,"[('Carrier', 325.0)]"
ILM,2,26.89,38.94,medio,18,"[('Carrier', 325.0)]"
ILM,3,142.69,149.44,alto,16,"[('Carrier', 326.0)]"
ILM,3,-12.56,-5.03,basso,222,"[('Carrier', 326.0)]"
ILM,3,32.56,35.33,medio,18,"[('Carrier', 326.0)]"
ILM,4,126.12,125.29,alto,17,"[('Carrier', 585.0)]"
ILM,4,-5.53,-4.6,basso,239,"[('Carrier', 585.0)]"
ILM,4,30.53,30.0,medio,36,"[('Carrier', 585.0)]"
ILM,5,128.95,126.05,alto,20,"[('Carrier', 333.0)]"
ILM,5,-7.05,-5.3,basso,248,"[('Carrier', 333.0)]"
ILM,5,30.06,31.19,medio,32,"[('Carrier', 333.0)]"
ILM,6,177.13,175.23,alto,30,"[('Carrier', 2710.0)]"
ILM,6,-8.61,-4.62,basso,276,"[('Carrier', 2710.0)]"
ILM,6,31.61,33.02,medio,44,"[('Carrier', 2710.0)]"
ILM,7,169.76,170.67,alto,58,"[('Carrier', 3335.0)]"
ILM,7,-5.32,-3.3,basso,311,"[('Carrier', 3335.0)]"
ILM,7,32.84,34.15,medio,55,"[('Carrier', 3335.0)]"
ILM,8,128.94,132.9,alto,31,"[('Carrier', 1597.0)]"
ILM,8,-7.96,-3.83,basso,338,"[('Carrier', 1597.0)]"
ILM,8,37.15,33.49,medio,67,"[('Carrier', 1597.0)]"
ILM,9,129.77,132.95,alto,22,"[('Carrier', 1099.0)]"
ILM,9,-9.46,-4.35,basso,295,"[('Carrier', 1099.0)]"
ILM,9,30.83,32.46,medio,24,"[('Carrier', 1099.0)]"
ILM,10,129.06,133.12,alto,17,"[('Carrier', 1391.0)]"
ILM,10,-10.57,-5.85,basso,362,"[('Carrier', 1391.0)]"
ILM,10,26.86,33.14,medio,21,"[('Carrier', 1391.0)]"
ILM,11,105.58,93.17,alto,12,"[('Carrier', 664.0)]"
ILM,11,-9.37,-5.31,basso,285,"[('Carrier', 664.0)]"
ILM,11,32.05,34.25,medio,20,"[('Carrier', 664.0)]"
ILM,12,129.88,135.35,alto,26,"[('Carrier', 837.0)]"
ILM,12,-9.28,-4.67,basso,290,"[('Carrier', 837.0)]"
ILM,12,23.84,32.05,medio,38,"[('Carrier', 837.0)]"
IMT,1,194.0,195.67,alto,9,"[('Carrier', 1453.0)]"
IMT,1,-8.33,-7.5,basso,24,"[('Carrier', 1453.0)]"
IMT,1,44.0,26.0,medio,3,"[('Carrier', 1453.0)]"
IMT,2,409.0,409.0,alto,1,"[('Carrier', 434.0)]"
IMT,2,-20.6,-8.87,basso,30,"[('Carrier', 434.0)]"
IMT,3,145.0,172.0,alto,1,"[('Carrier', 60.0)]"
IMT,3,-19.43,-8.2,basso,30,"[('Carrier', 60.0)]"
IMT,3,29.33,27.67,medio,3,"[('Carrier', 60.0)]"
IMT,4,147.0,125.0,alto,1,"[('Carrier', 43.0)]"
IMT,4,-14.6,-7.87,basso,30,"[('Carrier', 43.0)]"
IMT,4,25.0,31.67,medio,3,"[('Carrier', 43.0)]"
IMT,5,160.0,170.0,alto,1,"[('Carrier', 176.0)]"
IMT,5,-17.5,-9.77,basso,26,"[('Carrier', 176.0)]"
IMT,5,16.0,29.0,medio,1,"[('Carrier', 176.0)]"
IMT,6,108.4,108.2,alto,5,"[('Carrier', 794.0)]"
IMT,6,11.44,-8.22,basso,18,"[('Carrier', 794.0)]"
IMT,7,245.33,252.33,alto,3,"[('Carrier', 831.0)]"
IMT,7,-2.65,-6.04,basso,23,"[('Carrier', 831.0)]"
IMT,7,32.0,38.0,medio,3,"[('Carrier', 831.0)]"
IMT,8,91.0,95.75,alto,4,"[('Carrier', 292.0)]"
IMT,8,-9.76,-7.0,basso,25,"[('Carrier', 292.0)]"
IMT,9,-9.45,-6.97,basso,33,"[('Carrier', 58.0)]"
IMT,9,51.0,47.0,medio,1,"[('Carrier', 58.0)]"
IMT,10,99.5,112.0,alto,2,"[('Carrier', 199.0)]"
IMT,10,-17.55,-8.9,basso,31,"[('Carrier', 199.0)]"
IMT,11,197.0,209.67,alto,3,"[('Carrier', 161.0)]"
IMT,11,-15.14,-7.54,basso,28,"[('Carrier', 161.0)]"
IMT,11,7.5,27.5,medio,2,"[('Carrier', 161.0)]"
IMT,12,112.75,383.25,alto,4,"[('Carrier', 607.0)]"
IMT,12,-10.04,-7.29,basso,24,"[('Carrier', 607.0)]"
IMT,12,29.14,27.14,medio,7,"[('Carrier', 607.0)]"
IND,1,141.0,144.93,alto,129,"[('Carrier', 8980.0)]"
IND,1,-8.76,-2.98,basso,1464,"[('Carrier', 8980.0)]"
IND,1,30.5,32.37,medio,212,"[('Carrier', 8980.0)]"
IND,2,164.82,165.87,alto,68,"[('Carrier', 5489.0)]"
IND,2,-11.71,-3.65,basso,1507,"[('Carrier', 5489.0)]"
IND,2,27.83,30.83,medio,156,"[('Carrier', 5489.0)]"
IND,3,131.05,134.43,alto,133,"[('Carrier', 5153.0)]"
IND,3,-10.06,-3.09,basso,1784,"[('Carrier', 5153.0)]"
IND,3,25.84,30.83,medio,224,"[('Carrier', 5153.0)]"
IND,4,152.75,154.9,alto,110,"[('Carrier', 8685.0)]"
IND,4,-9.53,-3.27,basso,1712,"[('Carrier', 8685.0)]"
IND,4,23.26,29.69,medio,183,"[('Carrier', 8685.0)]"
IND,5,134.66,137.61,alto,148,"[('Carrier', 7455.0)]"
IND,5,-6.46,-2.07,basso,1629,"[('Carrier', 7455.0)]"
IND,5,25.65,30.65,medio,263,"[('Carrier', 7455.0)]"
IND,6,139.12,141.56,alto,160,"[('Carrier', 9244.0)]"
IND,6,-7.16,-2.27,basso,1671,"[('Carrier', 9244.0)]"
IND,6,25.9,30.08,medio,249,"[('Carrier', 9244.0)]"
IND,7,157.82,160.79,alto,224,"[('Carrier', 14567.0)]"
IND,7,-6.2,-2.28,basso,1561,"[('Carrier', 14567.0)]"
IND,7,28.57,31.25,medio,318,"[('Carrier', 14567.0)]"
IND,8,152.32,155.86,alto,111,"[('Carrier', 8159.0)]"
IND,8,-7.35,-2.86,basso,1620,"[('Carrier', 8159.0)]"
IND,8,26.22,30.63,medio,202,"[('Carrier', 8159.0)]"
IND,9,126.6,131.25,alto,73,"[('Carrier', 4699.0)]"
IND,9,-9.38,-3.9,basso,1683,"[('Carrier', 4699.0)]"
IND,9,24.38,30.37,medio,156,"[('Carrier', 4699.0)]"
IND,10,165.31,173.97,alto,68,"[('Carrier', 6959.0)]"
IND,10,-10.28,-3.79,basso,2015,"[('Carrier', 6959.0)]"
IND,10,18.94,29.05,medio,155,"[('Carrier', 6959.0)]"
IND,11,142.75,141.19,alto,80,"[('Carrier', 5634.0)]"
IND,11,-9.73,-3.78,basso,1753,"[('Carrier', 5634.0)]"
IND,11,28.23,29.59,medio,138,"[('Carrier', 5634.0)]"
IND,12,146.29,155.39,alto,116,"[('Carrier', 9336.0)]"
IND,12,-9.54,-2.57,basso,1590,"[('Carrier', 9336.0)]"
IND,12,27.28,31.92,medio,230,"[('Carrier', 9336.0)]"
INL,1,135.0,154.0,alto,1,"[('Carrier', 174.0)]"
INL,1,-19.28,-11.0,basso,18,"[('Carrier', 174.0)]"
INL,1,30.0,34.5,medio,2,"[('Carrier', 174.0)]"
INL,2,89.0,117.0,alto,1,"[('Carrier', 15.0)]"
INL,2,-22.68,-6.95,basso,22,"[('Carrier', 15.0)]"
INL,2,14.0,24.5,medio,2,"[('Carrier', 15.0)]"
INL,3,130.5,116.5,alto,2,"[('Carrier', 255.0)]"
INL,3,-16.87,-8.9,basso,31,"[('Carrier', 255.0)]"
INL,3,28.67,34.0,medio,3,"[('Carrier', 255.0)]"
INL,4,493.5,501.5,alto,2,"[('Carrier', 154.0)]"
INL,4,-21.71,-9.76,basso,21,"[('Carrier', 154.0)]"
INL,4,37.0,54.0,medio,1,"[('Carrier', 154.0)]"
INL,5,207.5,217.5,alto,2,"[('Carrier', 327.0)]"
INL,5,-17.82,-7.5,basso,28,"[('Carrier', 327.0)]"
INL,6,103.0,103.0,alto,3,"[('Carrier', 272.0)]"
INL,6,-4.14,-5.68,basso,22,"[('Carrier', 272.0)]"
INL,6,48.33,31.0,medio,3,"[('Carrier', 272.0)]"
INL,7,425.67,417.0,alto,3,"[('Carrier', 1280.0)]"
INL,7,-1.33,-4.79,basso,24,"[('Carrier', 1280.0)]"
INL,7,33.0,34.0,medio,2,"[('Carrier', 1280.0)]"
INL,8,307.67,309.0,alto,3,"[('Carrier', 973.0)]"
INL,8,-3.6,-7.87,basso,30,"[('Carrier', 973.0)]"
INL,8,44.0,42.5,medio,2,"[('Carrier', 973.0)]"
INL,9,192.0,206.0,alto,1,"[('Carrier', 192.0)]"
INL,9,-14.88,-8.72,basso,25,"[('Carrier', 192.0)]"
INL,9,40.33,33.33,medio,3,"[('Carrier', 192.0)]"
INL,10,78.0,85.0,alto,1,"[('Carrier', 112.0)]"
INL,10,-26.78,-10.17,basso,23,"[('Carrier', 112.0)]"
INL,10,6.0,23.0,medio,1,"[('Carrier', 112.0)]"
INL,11,74.0,87.0,alto,1,"[('Carrier', 89.0)]"
INL,11,-21.84,-9.36,basso,25,"[('Carrier', 89.0)]"
INL,11,15.0,23.0,medio,1,"[('Carrier', 89.0)]"
INL,12,316.88,318.38,alto,8,"[('Carrier', 2098.0)]"
INL,12,-15.44,-10.38,basso,16,"[('Carrier', 2098.0)]"
INL,12,10.0,30.5,medio,2,"[('Carrier', 2098.0)]"
ISP,1,162.11,164.06,alto,18,"[('Carrier', 753.0)]"
ISP,1,-7.68,-4.13,basso,192,"[('Carrier', 753.0)]"
ISP,1,32.84,29.78,medio,32,"[('Carrier', 753.0)]"
ISP,2,218.45,241.55,alto,11,"[('Carrier', 700.0)]"
ISP,2,-17.42,-4.61,basso,193,"[('Carrier', 700.0)]"
ISP,2,20.47,30.13,medio,15,"[('Carrier', 700.0)]"
ISP,3,108.37,111.9,alto,30,"[('Carrier', 174.0)]"
ISP,3,-13.45,-2.63,basso,167,"[('Carrier', 174.0)]"
ISP,3,24.23,33.58,medio,31,"[('Carrier', 174.0)]"
ISP,4,167.67,166.86,alto,21,"[('Carrier', 731.0)]"
ISP,4,-13.91,-2.06,basso,187,"[('Carrier', 731.0)]"
ISP,4,20.69,31.76,medio,29,"[('Carrier', 731.0)]"
ISP,5,122.33,133.76,alto,21,"[('Carrier', 398.0)]"
ISP,5,-14.7,-3.27,basso,166,"[('Carrier', 398.0)]"
ISP,5,17.83,30.03,medio,29,"[('Carrier', 398.0)]"
ISP,6,106.47,117.37,alto,19,"[('Carrier', 904.0)]"
ISP,6,-14.79,-2.4,basso,151,"[('Carrier', 904.0)]"
ISP,6,19.79,29.75,medio,28,"[('Carrier', 904.0)]"
ISP,7,114.67,131.43,alto,21,"[('Carrier', 1028.0)]"
ISP,7,-10.9,-0.28,basso,153,"[('Carrier', 1028.0)]"
ISP,7,16.33,27.44,medio,39,"[('Carrier', 1028.0)]"
ISP,8,129.14,134.41,alto,22,"[('Carrier', 655.0)]"
ISP,8,-5.67,-0.26,basso,149,"[('Carrier', 655.0)]"
ISP,8,27.22,28.19,medio,27,"[('Carrier', 655.0)]"
ISP,9,226.0,237.0,alto,5,"[('Carrier', 129.0)]"
ISP,9,-8.76,-2.17,basso,138,"[('Carrier', 129.0)]"
ISP,9,20.38,30.54,medio,13,"[('Carrier', 129.0)]"
ISP,10,137.8,147.8,alto,5,"[('Carrier', 540.0)]"
ISP,10,-11.4,-1.35,basso,124,"[('Carrier', 540.0)]"
ISP,10,11.0,23.71,medio,17,"[('Carrier', 540.0)]"
ISP,11,151.29,172.29,alto,7,"[('Carrier', 724.0)]"
ISP,11,-16.06,-2.21,basso,160,"[('Carrier', 724.0)]"
ISP,11,18.47,28.2,medio,15,"[('Carrier', 724.0)]"
ISP,12,106.18,119.36,alto,22,"[('Carrier', 452.0)]"
ISP,12,-7.23,-2.42,basso,146,"[('Carrier', 452.0)]"
ISP,12,24.8,31.93,medio,44,"[('Carrier', 452.0)]"
ITH,1,220.0,230.5,alto,2,"[('Weather', 427.0)]"
ITH,1,-25.15,-5.88,basso,26,"[('Weather', 427.0)]"
ITH,1,42.0,53.0,medio,1,"[('Weather', 427.0)]"
ITH,2,-31.96,-7.29,basso,28,"[('Late Aircraft', 33.0)]"
ITH,2,33.0,58.0,medio,1,"[('Late Aircraft', 33.0)]"
ITH,3,121.4,143.4,alto,5,"[('Carrier', 266.0)]"
ITH,3,-29.1,-6.33,basso,30,"[('Carrier', 266.0)]"
ITH,3,-4.5,20.0,medio,2,"[('Carrier', 266.0)]"
ITH,4,62.25,83.5,alto,4,"[('Carrier', 8.0)]"
ITH,4,-18.67,-6.7,basso,30,"[('Carrier', 8.0)]"
ITH,5,179.25,196.75,alto,4,"[('Carrier', 185.0)]"
ITH,5,-21.5,-5.7,basso,54,"[('Carrier', 185.0)]"
ITH,5,15.0,30.5,medio,2,"[('Carrier', 185.0)]"
ITH,6,50.5,69.0,alto,2,"[('Carrier', 29.0)]"
ITH,6,-10.79,-4.21,basso,28,"[('Carrier', 29.0)]"
ITH,6,56.0,45.67,medio,3,"[('Carrier', 29.0)]"
ITH,7,183.25,175.25,alto,4,"[('Carrier', 254.0)]"
ITH,7,-10.27,-5.14,basso,22,"[('Carrier', 254.0)]"
ITH,7,52.5,37.5,medio,2,"[('Carrier', 254.0)]"
ITH,8,81.0,85.2,alto,5,"[('Carrier', 133.0)]"
ITH,8,-15.84,-5.53,basso,38,"[('Carrier', 133.0)]"
ITH,8,18.0,24.5,medio,4,"[('Carrier', 133.0)]"
ITH,9,-20.32,-9.1,basso,31,[]
ITH,10,140.5,148.0,alto,2,"[('Carrier', 154.0)]"
ITH,10,-16.61,-6.94,basso,36,"[('Carrier', 154.0)]"
ITH,11,126.0,73.0,alto,1,"[('Carrier', 1.0)]"
ITH,11,-14.17,-5.26,basso,23,"[('Carrier', 1.0)]"
ITH,12,70.0,77.0,alto,1,"[('Carrier', 70.0)]"
ITH,12,-17.63,-6.04,basso,24,"[('Carrier', 70.0)]"
ITH,12,-1.0,22.0,medio,1,"[('Carrier', 70.0)]"
ITO,1,84.56,82.11,alto,9,"[('Carrier', 381.0)]"
ITO,1,0.68,-2.59,basso,240,"[('Carrier', 381.0)]"
ITO,1,31.83,27.24,medio,41,"[('Carrier', 381.0)]"
ITO,2,83.25,80.5,alto,4,"[('Carrier', 162.0)]"
ITO,2,-1.92,-2.58,basso,255,"[('Carrier', 162.0)]"
ITO,2,29.57,25.93,medio,14,"[('Carrier', 162.0)]"
ITO,3,158.25,157.25,alto,4,"[('Carrier', 586.0)]"
ITO,3,-2.63,-1.54,basso,261,"[('Carrier', 586.0)]"
ITO,3,23.08,25.04,medio,25,"[('Carrier', 586.0)]"
ITO,4,109.67,111.67,alto,3,"[('Carrier', 173.0)]"
ITO,4,-3.13,-1.87,basso,263,"[('Carrier', 173.0)]"
ITO,4,27.0,29.09,medio,23,"[('Carrier', 173.0)]"
ITO,5,94.0,91.31,alto,13,"[('Carrier', 522.0)]"
ITO,5,-0.59,-2.09,basso,237,"[('Carrier', 522.0)]"
ITO,5,35.07,34.93,medio,30,"[('Carrier', 522.0)]"
ITO,6,85.0,83.8,alto,5,"[('Carrier', 190.0)]"
ITO,6,-2.75,-2.79,basso,235,"[('Carrier', 190.0)]"
ITO,6,26.28,24.44,medio,32,"[('Carrier', 190.0)]"
ITO,7,98.0,100.0,alto,9,"[('Carrier', 554.0)]"
ITO,7,-2.82,-1.84,basso,251,"[('Carrier', 554.0)]"
ITO,7,24.0,26.04,medio,23,"[('Carrier', 554.0)]"
ITO,8,109.43,114.43,alto,7,"[('Carrier', 628.0)]"
ITO,8,-5.55,-2.6,basso,247,"[('Carrier', 628.0)]"
ITO,8,21.23,24.0,medio,22,"[('Carrier', 628.0)]"
ITO,9,82.0,84.0,alto,2,"[('Carrier', 314.0)]"
ITO,9,-4.82,-3.25,basso,252,"[('Carrier', 314.0)]"
ITO,9,26.29,27.82,medio,17,"[('Carrier', 314.0)]"
ITO,10,82.67,82.67,alto,3,"[('Carrier', 313.0)]"
ITO,10,-2.65,-1.79,basso,251,"[('Carrier', 313.0)]"
ITO,10,26.16,27.68,medio,19,"[('Carrier', 313.0)]"
ITO,11,-4.31,-2.28,basso,259,"[('Carrier', 83.0)]"
ITO,11,29.27,30.0,medio,11,"[('Carrier', 83.0)]"
ITO,12,90.33,88.33,alto,6,"[('Carrier', 159.0)]"
ITO,12,-3.99,-1.61,basso,248,"[('Carrier', 159.0)]"
ITO,12,22.19,23.27,medio,26,"[('Carrier', 159.0)]"
JAC,1,196.37,208.67,alto,30,"[('Carrier', 2360.0)]"
JAC,1,-12.59,-4.63,basso,213,"[('Carrier', 2360.0)]"
JAC,1,28.48,34.14,medio,56,"[('Carrier', 2360.0)]"
JAC,2,307.76,305.61,alto,33,"[('Carrier', 3759.0)]"
JAC,2,-11.28,-3.91,basso,176,"[('Carrier', 3759.0)]"
JAC,2,28.19,31.74,medio,42,"[('Carrier', 3759.0)]"
JAC,3,273.18,273.43,alto,28,"[('Carrier', 1801.0)]"
JAC,3,-8.96,-3.7,basso,193,"[('Carrier', 1801.0)]"
JAC,3,20.03,28.05,medio,38,"[('Carrier', 1801.0)]"
JAC,4,75.75,83.75,alto,4,"[('Carrier', 205.0)]"
JAC,4,-12.32,-6.11,basso,102,"[('Carrier', 205.0)]"
JAC,4,37.75,30.0,medio,4,"[('Carrier', 205.0)]"
JAC,5,176.18,178.64,alto,11,"[('Carrier', 376.0)]"
JAC,5,-8.86,-5.75,basso,140,"[('Carrier', 376.0)]"
JAC,5,32.15,36.23,medio,13,"[('Carrier', 376.0)]"
JAC,6,148.84,157.32,alto,19,"[('Carrier', 551.0)]"
