airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
GEG,AS,1164,3.51,1.43,1.46,6.12,8736,-2.61,3,NELLA_NORMA
GEG,WN,1866,6.71,0.19,0.05,6.12,8736,0.59,4,NELLA_NORMA
GEG,DL,1510,7.8,1.48,0.99,6.12,8736,1.68,5,NELLA_NORMA
GEG,G4,116,10.96,7.0,1.72,6.12,8736,4.84,6,NELLA_NORMA
GEG,AA,723,18.49,12.59,0.97,6.12,8736,12.37,7,NELLA_NORMA
GFK,OO,494,6.68,2.06,0.61,7.59,627,-0.91,1,NELLA_NORMA
GFK,G4,94,10.45,3.06,0.0,7.59,627,2.86,2,NELLA_NORMA
GFK,9E,39,12.21,1.9,0.0,7.59,627,4.62,3,NELLA_NORMA
GGG,OO,239,17.14,13.66,1.26,17.67,353,-0.53,1,NELLA_NORMA
GGG,MQ,114,18.77,15.77,0.88,17.67,353,1.1,2,NELLA_NORMA
GJT,OO,1328,9.33,6.1,0.98,10.85,1997,-1.52,1,NELLA_NORMA
GJT,MQ,242,9.69,10.11,1.24,10.85,1997,-1.16,2,NELLA_NORMA
GJT,UA,362,13.15,2.04,0.55,10.85,1997,2.3,3,NELLA_NORMA
GJT,G4,65,33.86,35.22,3.08,10.85,1997,23.01,4,ANOMALO_PEGGIORE
GNV,9E,58,-1.61,-8.86,1.72,8.13,1534,-9.74,1,NELLA_NORMA
GNV,DL,790,5.18,-2.08,1.27,8.13,1534,-2.95,2,NELLA_NORMA
GNV,MQ,309,7.19,2.97,2.91,8.13,1534,-0.94,3,NELLA_NORMA
GNV,OH,377,16.79,13.44,3.98,8.13,1534,8.66,4,NELLA_NORMA
GPT,DL,591,5.31,-0.69,0.68,10.05,1685,-4.74,1,NELLA_NORMA
GPT,OO,163,7.94,5.96,0.61,10.05,1685,-2.11,2,NELLA_NORMA
GPT,OH,615,10.71,9.55,0.81,10.05,1685,0.66,3,NELLA_NORMA
GPT,9E,22,14.68,8.55,0.0,10.05,1685,4.63,4,NELLA_NORMA
GPT,MQ,281,18.24,15.88,2.14,10.05,1685,8.19,5,NELLA_NORMA
GPT,G4,13,38.85,37.31,0.0,10.05,1685,28.8,6,ANOMALO_PEGGIORE
GRB,MQ,204,5.2,0.28,1.47,14.3,2112,-9.1,1,NELLA_NORMA
GRB,YX,85,5.48,1.33,0.0,14.3,2112,-8.82,2,NELLA_NORMA
GRB,9E,38,8.0,-4.34,0.0,14.3,2112,-6.3,3,NELLA_NORMA
GRB,F9,53,11.4,5.4,5.66,14.3,2112,-2.9,4,NELLA_NORMA
GRB,OO,1552,15.71,11.32,1.68,14.3,2112,1.41,5,NELLA_NORMA
GRB,DL,180,18.76,11.53,0.0,14.3,2112,4.46,6,NELLA_NORMA
GRI,OO,363,21.79,19.42,1.93,22.04,468,-0.25,1,NELLA_NORMA
GRI,G4,105,22.9,17.84,1.9,22.04,468,0.86,2,NELLA_NORMA
GRK,OO,241,11.63,9.54,4.56,13.18,925,-1.55,1,NELLA_NORMA
GRK,MQ,684,13.71,10.87,1.17,13.18,925,0.53,2,NELLA_NORMA
GRR,YX,1023,0.75,-5.06,2.35,9.67,9060,-8.92,1,NELLA_NORMA
GRR,9E,483,4.07,-3.13,4.14,9.67,9060,-5.6,2,NELLA_NORMA
GRR,DL,1409,5.37,-2.67,0.99,9.67,9060,-4.3,3,NELLA_NORMA
GRR,UA,662,6.16,3.64,0.91,9.67,9060,-3.51,4,NELLA_NORMA
GRR,G4,1062,7.99,2.23,1.51,9.67,9060,-1.68,5,NELLA_NORMA
GRR,WN,989,10.35,6.76,0.61,9.67,9060,0.68,6,NELLA_NORMA
GRR,OH,395,10.76,10.32,2.28,9.67,9060,1.09,7,NELLA_NORMA
GRR,OO,1017,13.1,9.1,1.77,9.67,9060,3.43,8,NELLA_NORMA
GRR,MQ,374,13.21,10.31,2.14,9.67,9060,3.54,9,NELLA_NORMA
GRR,AA,1279,18.57,14.15,1.33,9.67,9060,8.9,10,NELLA_NORMA
GRR,F9,367,22.55,16.99,3.81,9.67,9060,12.88,11,NELLA_NORMA
GSO,OO,477,4.75,2.45,0.42,9.16,5996,-4.41,1,NELLA_NORMA
GSO,DL,1254,4.97,-3.45,0.48,9.16,5996,-4.19,2,NELLA_NORMA
GSO,9E,778,5.94,-1.97,3.08,9.16,5996,-3.22,3,NELLA_NORMA
GSO,YX,774,6.65,1.89,3.36,9.16,5996,-2.51,4,NELLA_NORMA
GSO,MQ,652,7.82,4.74,0.31,9.16,5996,-1.34,5,NELLA_NORMA
GSO,OH,1306,8.75,7.72,1.15,9.16,5996,-0.41,6,NELLA_NORMA
GSO,AA,690,25.25,21.68,1.88,9.16,5996,16.09,7,ANOMALO_PEGGIORE
GSO,G4,65,42.19,42.52,1.54,9.16,5996,33.03,8,ANOMALO_PEGGIORE
GSP,DL,1308,4.06,-4.1,0.61,9.32,8191,-5.26,1,NELLA_NORMA
GSP,YX,1043,4.45,-1.34,2.01,9.32,8191,-4.87,2,NELLA_NORMA
GSP,UA,243,5.64,-0.66,1.23,9.32,8191,-3.68,3,NELLA_NORMA
GSP,WN,754,6.72,-0.49,0.27,9.32,8191,-2.6,4,NELLA_NORMA
GSP,9E,694,6.73,-0.36,2.16,9.32,8191,-2.59,5,NELLA_NORMA
GSP,OO,474,7.36,3.8,1.48,9.32,8191,-1.96,6,NELLA_NORMA
GSP,OH,1982,9.54,7.76,0.91,9.32,8191,0.22,7,NELLA_NORMA
GSP,MQ,838,11.06,8.31,0.84,9.32,8191,1.74,8,NELLA_NORMA
GSP,G4,172,23.86,20.71,2.91,9.32,8191,14.54,9,NELLA_NORMA
GSP,AA,683,28.9,22.49,2.64,9.32,8191,19.58,10,ANOMALO_PEGGIORE
GST,AS,43,4.63,1.22,4.65,4.63,43,0.0,1,NELLA_NORMA
GTF,UA,132,2.5,-8.33,2.27,5.69,1243,-3.19,1,NELLA_NORMA
GTF,OO,1015,3.57,-1.56,0.39,5.69,1243,-2.12,2,NELLA_NORMA
GTF,G4,96,32.64,31.97,1.04,5.69,1243,26.95,3,ANOMALO_PEGGIORE
GTR,9E,371,0.83,-4.66,1.35,0.83,371,0.0,1,NELLA_NORMA
GUC,OO,347,6.93,-2.02,0.86,11.47,399,-4.54,1,NELLA_NORMA
GUC,AA,52,41.52,43.79,0.0,11.47,399,30.05,2,ANOMALO_PEGGIORE
GUM,UA,357,0.12,-10.3,0.56,0.12,357,0.0,1,NELLA_NORMA
HDN,WN,279,10.18,3.98,0.72,14.84,1221,-4.66,1,NELLA_NORMA
HDN,MQ,12,10.5,14.5,0.0,14.84,1221,-4.34,2,NELLA_NORMA
HDN,UA,318,11.17,4.46,1.89,14.84,1221,-3.67,3,NELLA_NORMA
HDN,OO,452,11.79,4.28,1.55,14.84,1221,-3.05,4,NELLA_NORMA
HDN,DL,58,19.6,16.19,0.0,14.84,1221,4.76,5,NELLA_NORMA
HDN,AA,77,28.0,28.66,0.0,14.84,1221,13.16,6,NELLA_NORMA
HDN,B6,25,116.88,118.92,0.0,14.84,1221,102.04,7,ANOMALO_PEGGIORE
HGR,G4,133,28.58,25.46,2.26,28.58,133,0.0,1,NELLA_NORMA
HHH,MQ,561,12.06,10.18,1.78,14.58,940,-2.52,1,NELLA_NORMA
HHH,YX,379,18.33,14.09,2.11,14.58,940,3.75,2,NELLA_NORMA
HIB,OO,288,2.26,-4.02,0.35,2.26,288,0.0,1,NELLA_NORMA
HLN,OO,795,6.18,1.8,0.13,6.18,795,0.0,1,NELLA_NORMA
HNL,WN,7308,2.5,-3.85,0.4,5.73,30752,-3.23,1,NELLA_NORMA
HNL,AA,1162,4.52,-7.06,0.0,5.73,30752,-1.21,2,NELLA_NORMA
HNL,HA,15789,5.45,4.5,1.1,5.73,30752,-0.28,3,NELLA_NORMA
HNL,DL,1831,9.67,-2.14,0.49,5.73,30752,3.94,4,NELLA_NORMA
HNL,UA,2480,9.8,-2.41,1.13,5.73,30752,4.07,5,NELLA_NORMA
HNL,AS,2182,11.43,3.4,2.84,5.73,30752,5.7,6,NELLA_NORMA
HOB,OO,203,25.94,17.62,0.99,25.94,203,0.0,1,NELLA_NORMA
HOU,MQ,916,11.41,7.71,4.69,13.09,28398,-1.68,1,NELLA_NORMA
HOU,DL,765,11.99,6.68,0.52,13.09,28398,-1.1,2,NELLA_NORMA
HOU,WN,26102,12.76,4.61,1.06,13.09,28398,-0.33,3,NELLA_NORMA
HOU,OO,184,13.28,13.22,1.63,13.09,28398,0.19,4,NELLA_NORMA
HOU,F9,183,28.35,23.19,3.83,13.09,28398,15.26,5,ANOMALO_PEGGIORE
HOU,G4,181,43.04,41.6,2.21,13.09,28398,29.95,6,ANOMALO_PEGGIORE
HOU,OH,67,55.63,45.94,4.48,13.09,28398,42.54,7,ANOMALO_PEGGIORE
HPN,YX,25,-1.28,-5.64,0.0,12.9,6124,-14.18,1,NELLA_NORMA
HPN,MQ,608,7.82,2.27,1.64,12.9,6124,-5.08,2,NELLA_NORMA
HPN,B6,2651,9.16,3.15,1.51,12.9,6124,-3.74,3,NELLA_NORMA
HPN,9E,482,13.39,4.27,1.66,12.9,6124,0.49,4,NELLA_NORMA
HPN,DL,478,14.5,2.81,1.67,12.9,6124,1.6,5,NELLA_NORMA
HPN,OH,1386,15.26,12.02,2.53,12.9,6124,2.36,6,NELLA_NORMA
HPN,OO,494,31.6,24.49,3.04,12.9,6124,18.7,7,ANOMALO_PEGGIORE
HRL,DL,107,1.77,-8.93,0.0,7.01,2108,-5.24,1,NELLA_NORMA
HRL,OO,116,4.53,1.0,2.59,7.01,2108,-2.48,2,NELLA_NORMA
HRL,MQ,787,5.74,3.9,1.27,7.01,2108,-1.27,3,NELLA_NORMA
HRL,WN,1098,8.7,5.37,0.64,7.01,2108,1.69,4,NELLA_NORMA
HSV,YX,120,0.61,0.42,1.67,13.32,4374,-12.71,1,NELLA_NORMA
HSV,DL,963,2.79,-5.19,0.73,13.32,4374,-10.53,2,NELLA_NORMA
HSV,9E,278,6.4,1.72,1.8,13.32,4374,-6.92,3,NELLA_NORMA
HSV,OO,854,16.19,12.33,0.94,13.32,4374,2.87,4,NELLA_NORMA
HSV,MQ,894,17.84,14.05,1.79,13.32,4374,4.52,5,NELLA_NORMA
HSV,OH,1258,18.91,16.98,2.07,13.32,4374,5.59,6,NELLA_NORMA
HSV,AA,7,37.14,28.14,0.0,13.32,4374,23.82,7,ANOMALO_PEGGIORE
HTS,G4,232,48.79,47.2,3.45,48.79,232,0.0,1,NELLA_NORMA
HYA,YX,79,9.62,15.64,1.27,38.3,131,-28.68,1,ANOMALO_MIGLIORE
HYA,B6,52,85.91,91.32,9.62,38.3,131,47.61,2,ANOMALO_PEGGIORE
HYS,OO,329,14.38,7.88,1.82,14.38,329,0.0,1,NELLA_NORMA
IAD,MQ,16,1.07,1.67,6.25,9.77,26328,-8.7,1,NELLA_NORMA
IAD,9E,197,2.8,-5.91,0.0,9.77,26328,-6.97,2,NELLA_NORMA
IAD,YX,4030,4.46,-1.28,1.24,9.77,26328,-5.31,3,NELLA_NORMA
IAD,UA,16083,9.48,2.94,1.55,9.77,26328,-0.29,4,NELLA_NORMA
IAD,AS,1067,9.62,4.9,1.5,9.77,26328,-0.15,5,NELLA_NORMA
IAD,WN,564,10.88,2.36,0.35,9.77,26328,1.11,6,NELLA_NORMA
IAD,AA,360,11.38,1.39,0.83,9.77,26328,1.61,7,NELLA_NORMA
IAD,DL,1616,11.8,0.91,0.99,9.77,26328,2.03,8,NELLA_NORMA
IAD,OH,810,13.85,6.43,1.48,9.77,26328,4.08,9,NELLA_NORMA
IAD,OO,1366,20.34,14.93,1.32,9.77,26328,10.57,10,NELLA_NORMA
IAD,F9,53,22.36,19.66,0.0,9.77,26328,12.59,11,NELLA_NORMA
IAD,G4,166,38.93,29.43,3.01,9.77,26328,29.16,12,ANOMALO_PEGGIORE
IAG,G4,201,21.53,17.6,1.0,21.53,201,0.0,1,NELLA_NORMA
IAH,YX,23,1.35,-7.91,0.0,17.17,58280,-15.82,1,ANOMALO_MIGLIORE
IAH,AS,466,10.55,6.25,2.36,17.17,58280,-6.62,2,NELLA_NORMA
IAH,DL,4015,13.22,5.36,1.1,17.17,58280,-3.95,3,NELLA_NORMA
IAH,MQ,719,13.69,6.88,3.48,17.17,58280,-3.48,4,NELLA_NORMA
IAH,WN,1502,14.11,8.34,1.66,17.17,58280,-3.06,5,NELLA_NORMA
IAH,OH,22,15.18,17.32,0.0,17.17,58280,-1.99,6,NELLA_NORMA
IAH,NK,4884,15.67,9.2,2.23,17.17,58280,-1.5,7,NELLA_NORMA
IAH,UA,34471,17.01,11.73,1.82,17.17,58280,-0.16,8,NELLA_NORMA
IAH,OO,6563,17.13,12.48,2.56,17.17,58280,-0.04,9,NELLA_NORMA
IAH,AA,3505,22.31,17.73,2.65,17.17,58280,5.14,10,NELLA_NORMA
IAH,B6,376,25.11,18.99,2.13,17.17,58280,7.94,11,NELLA_NORMA
IAH,F9,1734,28.18,27.24,3.0,17.17,58280,11.01,12,NELLA_NORMA
ICT,WN,891,1.67,-5.25,0.22,10.47,5210,-8.8,1,NELLA_NORMA
ICT,UA,301,3.45,6.75,0.0,10.47,5210,-7.02,2,NELLA_NORMA
ICT,9E,83,4.6,2.82,0.0,10.47,5210,-5.87,3,NELLA_NORMA
ICT,DL,448,7.19,0.54,1.34,10.47,5210,-3.28,4,NELLA_NORMA
ICT,MQ,1224,11.3,7.36,1.8,10.47,5210,0.83,5,NELLA_NORMA
ICT,G4,174,11.61,3.65,0.57,10.47,5210,1.14,6,NELLA_NORMA
ICT,OO,1652,13.72,9.31,1.09,10.47,5210,3.25,7,NELLA_NORMA
ICT,OH,161,16.49,17.62,0.0,10.47,5210,6.02,8,NELLA_NORMA
ICT,AA,276,26.73,24.95,2.17,10.47,5210,16.26,9,ANOMALO_PEGGIORE
IDA,DL,46,8.7,10.46,0.0,12.76,1702,-4.06,1,NELLA_NORMA
IDA,OO,1401,9.03,2.89,0.71,12.76,1702,-3.73,2,NELLA_NORMA
IDA,G4,255,33.91,31.98,0.39,12.76,1702,21.15,3,ANOMALO_PEGGIORE
ILM,YX,662,4.85,3.83,2.27,9.41,3959,-4.56,1,NELLA_NORMA
ILM,9E,641,6.16,1.04,2.03,9.41,3959,-3.25,2,NELLA_NORMA
ILM,OH,986,8.15,6.55,1.52,9.41,3959,-1.26,3,NELLA_NORMA
ILM,MQ,543,8.5,5.03,0.74,9.41,3959,-0.91,4,NELLA_NORMA
ILM,OO,12,12.25,6.83,0.0,9.41,3959,2.84,5,NELLA_NORMA
ILM,DL,379,13.67,6.51,1.32,9.41,3959,4.26,6,NELLA_NORMA
ILM,AA,736,16.5,10.8,2.72,9.41,3959,7.09,7,NELLA_NORMA
IMT,OO,379,12.89,5.98,0.53,12.89,379,0.0,1,NELLA_NORMA
IND,YX,6372,1.91,-2.66,1.27,9.62,23895,-7.71,1,NELLA_NORMA
IND,9E,1204,7.07,-0.47,2.33,9.62,23895,-2.55,2,NELLA_NORMA
IND,UA,1229,9.48,4.26,2.2,9.62,23895,-0.14,3,NELLA_NORMA
IND,DL,2193,10.18,3.32,0.5,9.62,23895,0.56,4,NELLA_NORMA
IND,AS,259,10.21,7.91,1.93,9.62,23895,0.59,5,NELLA_NORMA
IND,OH,149,10.22,8.33,1.34,9.62,23895,0.6,6,NELLA_NORMA
IND,MQ,535,10.57,6.25,1.68,9.62,23895,0.95,7,NELLA_NORMA
IND,WN,5659,11.07,3.9,0.92,9.62,23895,1.45,8,NELLA_NORMA
IND,G4,756,15.48,12.86,1.59,9.62,23895,5.86,9,NELLA_NORMA
IND,AA,3374,16.0,11.9,1.33,9.62,23895,6.38,10,NELLA_NORMA
IND,NK,1178,16.75,9.15,2.12,9.62,23895,7.13,11,NELLA_NORMA
IND,OO,573,17.41,11.35,1.22,9.62,23895,7.79,12,NELLA_NORMA
IND,F9,414,17.9,12.87,2.9,9.62,23895,8.28,13,NELLA_NORMA
INL,OO,335,17.2,10.88,0.9,17.2,335,0.0,1,NELLA_NORMA
ISP,B6,80,4.4,2.01,0.0,14.08,2447,-9.68,1,NELLA_NORMA
ISP,WN,1474,12.47,3.07,0.88,14.08,2447,-1.61,2,NELLA_NORMA
ISP,F9,893,17.7,7.37,3.36,14.08,2447,3.62,3,NELLA_NORMA
ITH,9E,376,5.03,-7.96,2.66,5.58,416,-0.55,1,NELLA_NORMA
ITH,YX,40,10.72,-4.28,2.5,5.58,416,5.14,2,NELLA_NORMA
ITO,WN,892,-2.89,-5.51,0.45,2.19,3347,-5.08,1,NELLA_NORMA
ITO,HA,2455,4.05,4.2,1.18,2.19,3347,1.86,2,NELLA_NORMA
JAC,AS,39,3.89,4.75,7.69,20.95,2798,-17.06,1,ANOMALO_MIGLIORE
JAC,OO,565,11.56,5.16,1.24,20.95,2798,-9.39,2,NELLA_NORMA
JAC,UA,1023,16.59,10.63,2.05,20.95,2798,-4.36,3,NELLA_NORMA
JAC,DL,646,16.73,8.21,0.31,20.95,2798,-4.22,4,NELLA_NORMA
JAC,AA,525,45.76,40.97,0.76,20.95,2798,24.81,5,ANOMALO_PEGGIORE
JAN,9E,129,1.84,0.64,0.78,9.99,3431,-8.15,1,NELLA_NORMA
JAN,DL,958,4.43,-1.8,0.63,9.99,3431,-5.56,2,NELLA_NORMA
JAN,WN,866,9.87,4.46,0.81,9.99,3431,-0.12,3,NELLA_NORMA
JAN,OO,243,12.48,9.63,1.23,9.99,3431,2.49,4,NELLA_NORMA
JAN,OH,669,14.37,11.22,2.84,9.99,3431,4.38,5,NELLA_NORMA
JAN,MQ,566,15.39,11.44,2.47,9.99,3431,5.4,6,NELLA_NORMA
JAX,OO,74,5.16,2.66,1.35,12.51,15080,-7.35,1,NELLA_NORMA
JAX,WN,2365,8.27,2.53,0.85,12.51,15080,-4.24,2,NELLA_NORMA
JAX,YX,859,9.1,4.01,1.63,12.51,15080,-3.41,3,NELLA_NORMA
JAX,9E,443,9.11,1.38,3.16,12.51,15080,-3.4,4,NELLA_NORMA
JAX,MQ,592,9.22,6.98,1.86,12.51,15080,-3.29,5,NELLA_NORMA
JAX,UA,1877,9.96,5.45,1.44,12.51,15080,-2.55,6,NELLA_NORMA
JAX,DL,2974,11.52,6.1,1.08,12.51,15080,-0.99,7,NELLA_NORMA
JAX,G4,369,14.32,11.09,1.36,12.51,15080,1.81,8,NELLA_NORMA
JAX,F9,429,15.78,14.61,2.1,12.51,15080,3.27,9,NELLA_NORMA
JAX,B6,895,16.15,12.21,2.23,12.51,15080,3.64,10,NELLA_NORMA
JAX,AA,3656,16.47,13.73,2.02,12.51,15080,3.96,11,NELLA_NORMA
JAX,OH,547,21.79,17.62,1.65,12.51,15080,9.28,12,NELLA_NORMA
JFK,YX,8482,3.89,-2.87,2.42,12.75,61610,-8.86,1,NELLA_NORMA
JFK,AS,1888,7.68,-0.58,2.75,12.75,61610,-5.07,2,NELLA_NORMA
JFK,9E,8527,8.55,1.71,3.45,12.75,61610,-4.2,3,NELLA_NORMA
JFK,F9,395,10.41,4.59,0.76,12.75,61610,-2.34,4,NELLA_NORMA
JFK,AA,7285,11.8,0.72,1.04,12.75,61610,-0.95,5,NELLA_NORMA
JFK,DL,15265,12.96,2.09,0.88,12.75,61610,0.21,6,NELLA_NORMA
JFK,HA,185,14.26,10.8,1.62,12.75,61610,1.51,7,NELLA_NORMA
JFK,B6,18100,18.72,10.38,1.81,12.75,61610,5.97,8,NELLA_NORMA
JFK,OO,1483,23.37,15.59,2.97,12.75,61610,10.62,9,NELLA_NORMA
JLN,OO,338,23.32,16.14,1.48,23.32,338,0.0,1,NELLA_NORMA
JMS,OO,309,10.57,7.04,6.47,10.57,309,0.0,1,NELLA_NORMA
JNU,AS,2283,1.69,0.53,2.01,2.35,2363,-0.66,1,NELLA_NORMA
JNU,DL,80,20.71,13.95,0.0,2.35,2363,18.36,2,ANOMALO_PEGGIORE
JST,OO,348,19.07,12.21,2.01,19.07,348,0.0,1,NELLA_NORMA
KOA,WN,1712,-0.84,-6.32,0.47,4.18,8327,-5.02,1,NELLA_NORMA
KOA,HA,3963,2.82,2.43,1.09,4.18,8327,-1.36,2,NELLA_NORMA
KOA,DL,386,6.68,-3.23,1.81,4.18,8327,2.5,3,NELLA_NORMA
KOA,AA,385,7.9,-1.29,0.0,4.18,8327,3.72,4,NELLA_NORMA
KOA,AS,1057,9.77,2.72,3.22,4.18,8327,5.59,5,NELLA_NORMA
KOA,UA,824,11.31,0.43,1.46,4.18,8327,7.13,6,NELLA_NORMA
KTN,AS,1224,1.14,-2.33,1.72,1.74,1270,-0.6,1,NELLA_NORMA
KTN,OO,46,17.69,19.91,2.17,1.74,1270,15.95,2,ANOMALO_PEGGIORE
LAN,9E,65,7.02,0.26,0.0,15.97,639,-8.95,1,NELLA_NORMA
LAN,OO,420,16.67,13.7,0.24,15.97,639,0.7,2,NELLA_NORMA
LAN,OH,154,17.88,18.67,2.6,15.97,639,1.91,3,NELLA_NORMA
LAR,OO,298,13.7,10.1,4.03,13.7,298,0.0,1,NELLA_NORMA
LAS,G4,3756,8.0,2.88,0.69,12.77,94734,-4.77,1,NELLA_NORMA
LAS,DL,8175,8.38,0.49,0.81,12.77,94734,-4.39,2,NELLA_NORMA
LAS,UA,7090,9.51,3.56,1.73,12.77,94734,-3.26,3,NELLA_NORMA
LAS,AS,2762,10.02,8.3,2.28,12.77,94734,-2.75,4,NELLA_NORMA
LAS,NK,13151,10.13,4.26,1.18,12.77,94734,-2.64,5,NELLA_NORMA
LAS,WN,42949,13.86,5.86,0.5,12.77,94734,1.09,6,NELLA_NORMA
LAS,F9,6527,14.85,11.03,1.52,12.77,94734,2.08,7,NELLA_NORMA
LAS,OO,1119,14.96,17.45,1.25,12.77,94734,2.19,8,NELLA_NORMA
LAS,HA,726,16.55,14.41,0.28,12.77,94734,3.78,9,NELLA_NORMA
LAS,B6,1524,18.69,9.51,0.72,12.77,94734,5.92,10,NELLA_NORMA
LAS,AA,6945,18.97,11.52,1.02,12.77,94734,6.2,11,NELLA_NORMA
LAS,MQ,10,143.2,129.9,0.0,12.77,94734,130.43,12,ANOMALO_PEGGIORE
LAW,MQ,65,2.95,-3.67,3.08,10.64,546,-7.69,1,NELLA_NORMA
LAW,OO,481,11.68,9.7,2.91,10.64,546,1.04,2,NELLA_NORMA
LAX,AS,4677,4.98,1.23,1.99,10.23,97244,-5.25,1,NELLA_NORMA
LAX,OO,19069,6.05,3.96,0.33,10.23,97244,-4.18,2,NELLA_NORMA
LAX,UA,13673,8.25,0.3,1.67,10.23,97244,-1.98,3,NELLA_NORMA
LAX,B6,4671,8.89,0.79,0.34,10.23,97244,-1.34,4,NELLA_NORMA
LAX,DL,18119,9.36,2.93,0.67,10.23,97244,-0.87,5,NELLA_NORMA
LAX,NK,5742,10.37,2.87,1.18,10.23,97244,0.14,6,NELLA_NORMA
LAX,MQ,30,10.8,9.77,0.0,10.23,97244,0.57,7,NELLA_NORMA
LAX,WN,13006,11.64,4.53,0.45,10.23,97244,1.41,8,NELLA_NORMA
LAX,G4,521,13.81,10.65,1.15,10.23,97244,3.58,9,NELLA_NORMA
LAX,HA,1171,14.59,10.69,1.2,10.23,97244,4.36,10,NELLA_NORMA
LAX,AA,15380,17.07,9.63,0.64,10.23,97244,6.84,11,NELLA_NORMA
LAX,F9,1185,28.86,29.0,2.03,10.23,97244,18.63,12,ANOMALO_PEGGIORE
LBB,WN,1327,6.61,-0.8,0.68,9.47,3114,-2.86,1,NELLA_NORMA
LBB,OO,600,10.5,7.98,2.33,9.47,3114,1.03,2,NELLA_NORMA
LBB,MQ,980,10.69,8.67,1.63,9.47,3114,1.22,3,NELLA_NORMA
LBB,AA,207,19.21,19.51,1.45,9.47,3114,9.74,4,NELLA_NORMA
LBE,NK,298,5.12,-4.2,2.35,5.12,298,0.0,1,NELLA_NORMA
LBF,OO,316,12.89,13.03,1.58,12.89,316,0.0,1,NELLA_NORMA
LBL,OO,292,5.18,1.56,4.45,5.18,292,0.0,1,NELLA_NORMA
LCH,OO,528,16.15,12.62,2.08,18.37,572,-2.22,1,NELLA_NORMA
LCH,MQ,44,46.34,45.37,6.82,18.37,572,27.97,2,ANOMALO_PEGGIORE
LCK,G4,487,10.75,7.47,2.26,10.75,487,0.0,1,NELLA_NORMA
LEX,YX,390,1.77,-0.57,1.28,10.02,4502,-8.25,1,NELLA_NORMA
LEX,9E,101,2.87,-2.62,0.0,10.02,4502,-7.15,2,NELLA_NORMA
LEX,DL,950,3.7,-8.24,0.74,10.02,4502,-6.32,3,NELLA_NORMA
LEX,MQ,508,8.79,2.8,1.77,10.02,4502,-1.23,4,NELLA_NORMA
LEX,OO,913,8.88,3.11,0.77,10.02,4502,-1.14,5,NELLA_NORMA
LEX,OH,756,11.58,6.95,1.19,10.02,4502,1.56,6,NELLA_NORMA
LEX,G4,391,20.0,17.78,2.56,10.02,4502,9.98,7,NELLA_NORMA
LEX,AA,493,23.82,22.09,4.06,10.02,4502,13.8,8,NELLA_NORMA
LFT,9E,393,9.38,4.19,1.02,16.26,1643,-6.88,1,NELLA_NORMA
LFT,MQ,206,12.64,8.08,1.94,16.26,1643,-3.62,2,NELLA_NORMA
LFT,OO,491,14.2,8.19,1.83,16.26,1643,-2.06,3,NELLA_NORMA
LFT,OH,553,24.42,23.27,2.53,16.26,1643,8.16,4,NELLA_NORMA
LGA,YX,21161,2.85,-4.69,2.25,10.36,81424,-7.51,1,NELLA_NORMA
LGA,9E,16071,7.05,-3.1,3.49,10.36,81424,-3.31,2,NELLA_NORMA
LGA,UA,4182,8.91,1.6,2.01,10.36,81424,-1.45,3,NELLA_NORMA
LGA,NK,4101,12.2,2.08,2.41,10.36,81424,1.84,4,NELLA_NORMA
LGA,DL,13661,14.07,3.77,1.43,10.36,81424,3.71,5,NELLA_NORMA
LGA,WN,5799,14.99,2.47,1.69,10.36,81424,4.63,6,NELLA_NORMA
LGA,AA,8361,16.04,8.3,2.37,10.36,81424,5.68,7,NELLA_NORMA
LGA,B6,4770,18.0,9.7,2.18,10.36,81424,7.64,8,NELLA_NORMA
LGA,OO,2034,19.5,12.96,2.16,10.36,81424,9.14,9,NELLA_NORMA
LGA,F9,1284,33.13,26.22,2.49,10.36,81424,22.77,10,ANOMALO_PEGGIORE
LGB,HA,316,-1.93,-7.46,0.0,7.13,8686,-9.06,1,NELLA_NORMA
LGB,OO,316,6.35,0.47,0.0,7.13,8686,-0.78,2,NELLA_NORMA
LGB,WN,7841,7.33,0.31,0.51,7.13,8686,0.2,3,NELLA_NORMA
LGB,DL,213,14.28,6.23,0.94,7.13,8686,7.15,4,NELLA_NORMA
LIH,WN,1674,0.25,-6.15,0.06,3.68,8017,-3.43,1,NELLA_NORMA
LIH,DL,375,0.33,-13.27,1.33,3.68,8017,-3.35,2,NELLA_NORMA
LIH,HA,4382,3.35,2.34,1.16,3.68,8017,-0.33,3,NELLA_NORMA
LIH,UA,647,5.92,-5.64,0.62,3.68,8017,2.24,4,NELLA_NORMA
LIH,AS,541,10.67,3.78,0.55,3.68,8017,6.99,5,NELLA_NORMA
LIH,AA,398,11.74,0.82,0.0,3.68,8017,8.06,6,NELLA_NORMA
LIT,DL,1064,4.15,-2.97,1.13,12.49,6384,-8.34,1,NELLA_NORMA
LIT,WN,1273,7.68,0.58,0.24,12.49,6384,-4.81,2,NELLA_NORMA
LIT,YX,264,7.91,4.81,1.14,12.49,6384,-4.58,3,NELLA_NORMA
LIT,9E,152,12.09,7.82,1.97,12.49,6384,-0.4,4,NELLA_NORMA
