airport,month,avg_arr_delay,avg_dep_delay,delay_band,flight_count,top3_causes
BFF,10,272.4,284.4,alto,10,"[('Carrier', 388.0)]"
BFF,10,-8.3,-8.76,basso,92,"[('Carrier', 388.0)]"
BFF,10,28.0,37.0,medio,2,"[('Carrier', 388.0)]"
BFF,11,114.75,117.5,alto,8,"[('Carrier', 986.0)]"
BFF,11,-4.6,-6.76,basso,90,"[('Carrier', 986.0)]"
BFF,11,54.0,49.75,medio,8,"[('Carrier', 986.0)]"
BFF,12,82.0,93.0,alto,2,"[('Carrier', 344.0)]"
BFF,12,-6.45,-7.16,basso,98,"[('Carrier', 344.0)]"
BFF,12,22.67,23.0,medio,6,"[('Carrier', 344.0)]"
BFL,1,184.6,191.2,alto,20,"[('Carrier', 1810.0)]"
BFL,1,-11.77,-5.68,basso,316,"[('Carrier', 1810.0)]"
BFL,1,34.27,37.18,medio,22,"[('Carrier', 1810.0)]"
BFL,2,155.5,165.0,alto,12,"[('Carrier', 1560.0)]"
BFL,2,-15.33,-6.26,basso,318,"[('Carrier', 1560.0)]"
BFL,2,24.86,30.86,medio,28,"[('Carrier', 1560.0)]"
BFL,3,145.33,162.8,alto,30,"[('Carrier', 2096.0)]"
BFL,3,-12.48,-4.99,basso,320,"[('Carrier', 2096.0)]"
BFL,3,17.33,25.67,medio,24,"[('Carrier', 2096.0)]"
BFL,4,139.67,155.78,alto,18,"[('Carrier', 764.0)]"
BFL,4,-11.35,-4.82,basso,282,"[('Carrier', 764.0)]"
BFL,4,29.84,33.47,medio,38,"[('Carrier', 764.0)]"
BFL,5,144.3,148.17,alto,46,"[('Carrier', 3184.0)]"
BFL,5,-9.06,-3.35,basso,330,"[('Carrier', 3184.0)]"
BFL,5,25.61,30.72,medio,36,"[('Carrier', 3184.0)]"
BFL,6,121.27,126.47,alto,30,"[('Carrier', 1464.0)]"
BFL,6,-3.88,-4.64,basso,372,"[('Carrier', 1464.0)]"
BFL,6,36.1,36.95,medio,40,"[('Carrier', 1464.0)]"
BFL,7,184.5,188.94,alto,32,"[('Carrier', 1960.0)]"
BFL,7,-8.92,-5.57,basso,470,"[('Carrier', 1960.0)]"
BFL,7,26.53,32.2,medio,30,"[('Carrier', 1960.0)]"
BFL,8,137.79,139.64,alto,28,"[('Carrier', 2264.0)]"
BFL,8,-8.18,-5.29,basso,476,"[('Carrier', 2264.0)]"
BFL,8,30.36,31.14,medio,28,"[('Carrier', 2264.0)]"
BFL,9,174.86,177.57,alto,14,"[('Carrier', 2800.0)]"
BFL,9,-14.37,-5.78,basso,398,"[('Carrier', 2800.0)]"
BFL,9,24.41,31.24,medio,34,"[('Carrier', 2800.0)]"
BFL,10,254.57,266.57,alto,14,"[('Carrier', 3294.0)]"
BFL,10,-11.9,-5.06,basso,474,"[('Carrier', 3294.0)]"
BFL,10,24.8,34.8,medio,30,"[('Carrier', 3294.0)]"
BFL,11,138.58,145.67,alto,24,"[('Carrier', 3890.0)]"
BFL,11,-11.4,-5.73,basso,454,"[('Carrier', 3890.0)]"
BFL,11,31.73,40.54,medio,52,"[('Carrier', 3890.0)]"
BFL,12,120.11,125.17,alto,36,"[('Carrier', 2466.0)]"
BFL,12,-12.11,-4.57,basso,464,"[('Carrier', 2466.0)]"
BFL,12,36.09,36.64,medio,22,"[('Carrier', 2466.0)]"
BGM,1,176.5,169.5,alto,4,"[('Carrier', 42.0)]"
BGM,1,-8.03,-3.2,basso,60,"[('Carrier', 42.0)]"
BGM,2,317.0,337.0,alto,2,"[('Carrier', 80.0)]"
BGM,2,-27.93,-5.44,basso,54,"[('Carrier', 80.0)]"
BGM,2,127.0,28.0,medio,2,"[('Carrier', 80.0)]"
BGM,3,592.67,623.67,alto,6,"[('Carrier', 2180.0)]"
BGM,3,-10.93,-2.93,basso,56,"[('Carrier', 2180.0)]"
BGM,4,239.0,248.0,alto,2,"[('Carrier', 510.0)]"
BGM,4,-5.07,-3.11,basso,54,"[('Carrier', 510.0)]"
BGM,4,7.5,22.0,medio,4,"[('Carrier', 510.0)]"
BGM,5,206.0,202.67,alto,6,"[('Carrier', 912.0)]"
BGM,5,-3.59,-5.19,basso,54,"[('Carrier', 912.0)]"
BGM,5,14.0,29.0,medio,2,"[('Carrier', 912.0)]"
BGM,6,163.5,191.0,alto,4,"[('Carrier', 748.0)]"
BGM,6,-2.56,-4.24,basso,50,"[('Carrier', 748.0)]"
BGM,6,22.0,30.0,medio,6,"[('Carrier', 748.0)]"
BGM,7,274.0,281.67,alto,6,"[('Carrier', 1782.0)]"
BGM,7,0.15,-1.3,basso,54,"[('Carrier', 1782.0)]"
BGM,7,44.0,45.0,medio,2,"[('Carrier', 1782.0)]"
BGM,8,-6.21,-2.76,basso,58,"[('Carrier', 72.0)]"
BGM,8,18.5,29.0,medio,4,"[('Carrier', 72.0)]"
BGM,9,-13.23,-4.57,basso,60,[]
BGM,10,-10.58,-5.9,basso,62,[]
BGM,11,117.5,128.0,alto,4,"[('Carrier', 432.0)]"
BGM,11,-14.21,-5.5,basso,48,"[('Carrier', 432.0)]"
BGM,11,59.75,33.5,medio,8,"[('Carrier', 432.0)]"
BGM,12,94.33,156.0,alto,6,"[('Carrier', 200.0)]"
BGM,12,-17.77,-4.82,basso,44,"[('Carrier', 200.0)]"
BGM,12,48.33,31.33,medio,12,"[('Carrier', 200.0)]"
BGR,1,168.5,172.67,alto,24,"[('Carrier', 1214.0)]"
BGR,1,-16.77,-6.61,basso,410,"[('Carrier', 1214.0)]"
BGR,1,26.04,30.22,medio,46,"[('Carrier', 1214.0)]"
BGR,2,190.5,193.71,alto,28,"[('Carrier', 3198.0)]"
BGR,2,-21.43,-6.83,basso,404,"[('Carrier', 3198.0)]"
BGR,2,11.95,25.84,medio,38,"[('Carrier', 3198.0)]"
BGR,3,192.68,198.36,alto,44,"[('Carrier', 966.0)]"
BGR,3,-21.28,-6.66,basso,418,"[('Carrier', 966.0)]"
BGR,3,26.08,32.73,medio,52,"[('Carrier', 966.0)]"
BGR,4,168.57,176.71,alto,14,"[('Carrier', 978.0)]"
BGR,4,-16.58,-7.42,basso,402,"[('Carrier', 978.0)]"
BGR,4,34.27,31.2,medio,30,"[('Carrier', 978.0)]"
BGR,5,138.0,141.77,alto,26,"[('Carrier', 1208.0)]"
BGR,5,-15.99,-7.05,basso,402,"[('Carrier', 1208.0)]"
BGR,5,38.0,32.14,medio,14,"[('Carrier', 1208.0)]"
BGR,6,192.15,203.65,alto,92,"[('Carrier', 4338.0)]"
BGR,6,-8.77,-5.18,basso,814,"[('Carrier', 4338.0)]"
BGR,6,37.31,35.66,medio,118,"[('Carrier', 4338.0)]"
BGR,7,172.31,173.53,alto,118,"[('Carrier', 9152.0)]"
BGR,7,-6.6,-3.65,basso,894,"[('Carrier', 9152.0)]"
BGR,7,34.57,33.53,medio,166,"[('Carrier', 9152.0)]"
BGR,8,230.79,257.6,alto,86,"[('Carrier', 5490.0)]"
BGR,8,-7.98,-3.5,basso,1040,"[('Carrier', 5490.0)]"
BGR,8,36.93,32.66,medio,160,"[('Carrier', 5490.0)]"
BGR,9,125.68,136.09,alto,44,"[('Carrier', 2114.0)]"
BGR,9,-12.49,-5.75,basso,1054,"[('Carrier', 2114.0)]"
BGR,9,24.87,29.16,medio,90,"[('Carrier', 2114.0)]"
BGR,10,191.29,199.39,alto,62,"[('Carrier', 5798.0)]"
BGR,10,-16.02,-5.35,basso,946,"[('Carrier', 5798.0)]"
BGR,10,19.2,29.93,medio,88,"[('Carrier', 5798.0)]"
BGR,11,151.83,156.33,alto,24,"[('Carrier', 414.0)]"
BGR,11,-19.44,-7.14,basso,562,"[('Carrier', 414.0)]"
BGR,11,23.2,31.4,medio,30,"[('Carrier', 414.0)]"
BGR,12,193.14,199.89,alto,56,"[('Carrier', 1472.0)]"
BGR,12,-14.2,-6.42,basso,430,"[('Carrier', 1472.0)]"
BGR,12,25.35,29.52,medio,46,"[('Carrier', 1472.0)]"
BHM,1,151.65,160.75,alto,244,"[('Carrier', 12992.0)]"
BHM,1,-8.78,-4.24,basso,2110,"[('Carrier', 12992.0)]"
BHM,1,26.57,31.16,medio,258,"[('Carrier', 12992.0)]"
BHM,2,141.82,146.76,alto,90,"[('Carrier', 7168.0)]"
BHM,2,-9.24,-4.51,basso,2164,"[('Carrier', 7168.0)]"
BHM,2,23.98,29.08,medio,200,"[('Carrier', 7168.0)]"
BHM,3,123.76,128.15,alto,150,"[('Carrier', 6964.0)]"
BHM,3,-8.77,-3.92,basso,2320,"[('Carrier', 6964.0)]"
BHM,3,23.5,29.01,medio,274,"[('Carrier', 6964.0)]"
BHM,4,144.36,147.36,alto,144,"[('Carrier', 6244.0)]"
BHM,4,-7.31,-3.91,basso,2424,"[('Carrier', 6244.0)]"
BHM,4,29.03,31.2,medio,290,"[('Carrier', 6244.0)]"
BHM,5,166.58,167.36,alto,382,"[('Carrier', 18538.0)]"
BHM,5,-6.15,-2.45,basso,2210,"[('Carrier', 18538.0)]"
BHM,5,29.8,31.51,medio,432,"[('Carrier', 18538.0)]"
BHM,6,140.83,144.07,alto,214,"[('Carrier', 12550.0)]"
BHM,6,-7.76,-2.66,basso,2302,"[('Carrier', 12550.0)]"
BHM,6,26.76,31.89,medio,398,"[('Carrier', 12550.0)]"
BHM,7,148.08,149.68,alto,340,"[('Carrier', 24428.0)]"
BHM,7,-5.84,-2.18,basso,2084,"[('Carrier', 24428.0)]"
BHM,7,30.19,33.28,medio,496,"[('Carrier', 24428.0)]"
BHM,8,196.48,201.86,alto,216,"[('Carrier', 18470.0)]"
BHM,8,-7.63,-3.32,basso,2362,"[('Carrier', 18470.0)]"
BHM,8,26.66,30.81,medio,282,"[('Carrier', 18470.0)]"
BHM,9,131.46,136.19,alto,126,"[('Carrier', 8370.0)]"
BHM,9,-7.33,-3.89,basso,2434,"[('Carrier', 8370.0)]"
BHM,9,28.34,30.81,medio,298,"[('Carrier', 8370.0)]"
BHM,10,135.84,142.57,alto,116,"[('Carrier', 8362.0)]"
BHM,10,-8.77,-4.12,basso,2916,"[('Carrier', 8362.0)]"
BHM,10,24.07,31.44,medio,214,"[('Carrier', 8362.0)]"
BHM,11,137.69,145.38,alto,130,"[('Carrier', 13840.0)]"
BHM,11,-9.09,-4.2,basso,2696,"[('Carrier', 13840.0)]"
BHM,11,27.13,31.85,medio,230,"[('Carrier', 13840.0)]"
BHM,12,140.14,150.02,alto,248,"[('Carrier', 12292.0)]"
BHM,12,-8.03,-2.47,basso,2314,"[('Carrier', 12292.0)]"
BHM,12,23.06,30.59,medio,354,"[('Carrier', 12292.0)]"
BIH,1,87.86,102.0,alto,14,"[('Carrier', 204.0)]"
BIH,1,-24.1,-5.08,basso,80,"[('Carrier', 204.0)]"
BIH,1,26.71,31.71,medio,14,"[('Carrier', 204.0)]"
BIH,2,93.67,109.56,alto,18,"[('Carrier', 126.0)]"
BIH,2,-4.56,1.41,basso,54,"[('Carrier', 126.0)]"
BIH,2,27.07,34.64,medio,28,"[('Carrier', 126.0)]"
BIH,3,125.75,113.0,alto,8,"[('Carrier', 208.0)]"
BIH,3,-3.0,-2.18,basso,80,"[('Carrier', 208.0)]"
BIH,3,20.93,31.29,medio,28,"[('Carrier', 208.0)]"
BIH,4,217.0,226.0,alto,2,"[('NAS', 78.0)]"
BIH,4,-16.0,-9.5,basso,4,"[('NAS', 78.0)]"
BIH,4,40.0,51.0,medio,4,"[('NAS', 78.0)]"
BIH,7,217.0,240.6,alto,10,"[('Weather', 524.0)]"
BIH,7,-26.52,-7.44,basso,50,"[('Weather', 524.0)]"
BIH,7,30.0,46.0,medio,2,"[('Weather', 524.0)]"
BIH,8,-20.58,-9.74,basso,62,[]
BIH,9,62.0,75.0,alto,4,"[('Late Aircraft', 248.0)]"
BIH,9,-7.25,-4.38,basso,16,"[('Late Aircraft', 248.0)]"
BIH,10,-11.5,-4.5,basso,4,[]
BIH,12,126.17,131.0,alto,12,"[('Weather', 234.0)]"
BIH,12,-11.08,-2.63,basso,48,"[('Weather', 234.0)]"
BIH,12,18.0,34.0,medio,6,"[('Weather', 234.0)]"
BIL,1,147.26,133.37,alto,54,"[('Carrier', 2300.0)]"
BIL,1,-4.07,-6.06,basso,458,"[('Carrier', 2300.0)]"
BIL,1,32.36,31.36,medio,44,"[('Carrier', 2300.0)]"
BIL,2,110.5,95.75,alto,8,"[('Carrier', 1080.0)]"
BIL,2,-4.26,-6.56,basso,456,"[('Carrier', 1080.0)]"
BIL,2,42.31,32.88,medio,32,"[('Carrier', 1080.0)]"
BIL,3,153.76,150.59,alto,34,"[('Carrier', 2450.0)]"
BIL,3,-7.72,-6.4,basso,494,"[('Carrier', 2450.0)]"
BIL,3,29.75,28.75,medio,24,"[('Carrier', 2450.0)]"
BIL,4,157.89,156.0,alto,18,"[('Carrier', 1436.0)]"
BIL,4,-12.63,-7.81,basso,580,"[('Carrier', 1436.0)]"
BIL,4,38.41,39.05,medio,44,"[('Carrier', 1436.0)]"
BIL,5,236.69,239.66,alto,64,"[('Carrier', 7326.0)]"
BIL,5,-9.03,-5.69,basso,570,"[('Carrier', 7326.0)]"
BIL,5,32.58,35.67,medio,48,"[('Carrier', 7326.0)]"
BIL,6,151.96,151.04,alto,50,"[('Carrier', 2616.0)]"
BIL,6,-8.42,-5.23,basso,660,"[('Carrier', 2616.0)]"
BIL,6,29.4,31.55,medio,80,"[('Carrier', 2616.0)]"
BIL,7,96.69,103.81,alto,64,"[('Carrier', 2888.0)]"
BIL,7,-8.24,-5.23,basso,684,"[('Carrier', 2888.0)]"
BIL,7,27.15,30.41,medio,92,"[('Carrier', 2888.0)]"
BIL,8,184.21,188.16,alto,38,"[('Carrier', 6000.0)]"
BIL,8,-7.87,-5.3,basso,724,"[('Carrier', 6000.0)]"
BIL,8,34.06,33.81,medio,64,"[('Carrier', 6000.0)]"
BIL,9,219.8,225.2,alto,20,"[('Carrier', 4198.0)]"
BIL,9,-9.9,-6.77,basso,692,"[('Carrier', 4198.0)]"
BIL,9,26.84,34.84,medio,38,"[('Carrier', 4198.0)]"
BIL,10,208.6,212.13,alto,30,"[('Carrier', 4230.0)]"
BIL,10,-8.59,-6.11,basso,654,"[('Carrier', 4230.0)]"
BIL,10,29.52,29.12,medio,50,"[('Carrier', 4230.0)]"
BIL,11,122.89,130.47,alto,38,"[('Carrier', 3680.0)]"
BIL,11,-9.89,-5.7,basso,590,"[('Carrier', 3680.0)]"
BIL,11,29.71,32.86,medio,56,"[('Carrier', 3680.0)]"
BIL,12,156.53,169.06,alto,34,"[('Carrier', 4496.0)]"
BIL,12,-14.24,-6.55,basso,662,"[('Carrier', 4496.0)]"
BIL,12,23.36,32.28,medio,50,"[('Carrier', 4496.0)]"
BIS,1,319.89,325.15,alto,54,"[('Carrier', 12766.0)]"
BIS,1,-7.65,-3.79,basso,434,"[('Carrier', 12766.0)]"
BIS,1,31.24,27.21,medio,66,"[('Carrier', 12766.0)]"
BIS,2,200.24,202.48,alto,42,"[('Carrier', 3220.0)]"
BIS,2,-15.19,-4.57,basso,428,"[('Carrier', 3220.0)]"
BIS,2,18.0,28.42,medio,48,"[('Carrier', 3220.0)]"
BIS,3,96.57,103.29,alto,14,"[('Carrier', 662.0)]"
BIS,3,-12.74,-4.26,basso,516,"[('Carrier', 662.0)]"
BIS,3,23.19,28.74,medio,54,"[('Carrier', 662.0)]"
BIS,4,122.85,127.77,alto,26,"[('Carrier', 2120.0)]"
BIS,4,-13.84,-5.82,basso,498,"[('Carrier', 2120.0)]"
BIS,4,21.65,31.12,medio,34,"[('Carrier', 2120.0)]"
BIS,5,148.71,157.57,alto,56,"[('Carrier', 5420.0)]"
BIS,5,-11.35,-5.16,basso,598,"[('Carrier', 5420.0)]"
BIS,5,24.15,31.9,medio,40,"[('Carrier', 5420.0)]"
BIS,6,167.73,167.27,alto,66,"[('Carrier', 9258.0)]"
BIS,6,-8.77,-4.71,basso,538,"[('Carrier', 9258.0)]"
BIS,6,34.02,34.41,medio,82,"[('Carrier', 9258.0)]"
BIS,7,153.0,157.0,alto,62,"[('Carrier', 6404.0)]"
BIS,7,-6.09,-3.64,basso,570,"[('Carrier', 6404.0)]"
BIS,7,31.22,30.51,medio,82,"[('Carrier', 6404.0)]"
BIS,8,132.79,140.16,alto,38,"[('Carrier', 3318.0)]"
BIS,8,-8.57,-4.88,basso,598,"[('Carrier', 3318.0)]"
BIS,8,36.41,34.29,medio,68,"[('Carrier', 3318.0)]"
BIS,9,84.33,123.25,alto,24,"[('Carrier', 2284.0)]"
BIS,9,-13.12,-5.31,basso,604,"[('Carrier', 2284.0)]"
BIS,9,26.08,35.16,medio,74,"[('Carrier', 2284.0)]"
BIS,10,173.5,184.64,alto,28,"[('Carrier', 4086.0)]"
BIS,10,-16.2,-5.19,basso,684,"[('Carrier', 4086.0)]"
BIS,10,18.47,30.84,medio,38,"[('Carrier', 4086.0)]"
BIS,11,160.54,162.42,alto,52,"[('Carrier', 6038.0)]"
BIS,11,-7.27,-3.33,basso,574,"[('Carrier', 6038.0)]"
BIS,11,28.98,29.05,medio,80,"[('Carrier', 6038.0)]"
BIS,12,140.23,146.49,alto,86,"[('Carrier', 9780.0)]"
BIS,12,-11.47,-3.71,basso,596,"[('Carrier', 9780.0)]"
BIS,12,29.1,32.19,medio,96,"[('Carrier', 9780.0)]"
BJI,1,240.86,228.71,alto,14,"[('Carrier', 2176.0)]"
BJI,1,-8.05,-4.81,basso,86,"[('Carrier', 2176.0)]"
BJI,1,33.18,35.91,medio,22,"[('Carrier', 2176.0)]"
BJI,2,293.67,292.0,alto,6,"[('Carrier', 1574.0)]"
BJI,2,-12.5,-6.06,basso,108,"[('Carrier', 1574.0)]"
BJI,2,-2.0,24.0,medio,2,"[('Carrier', 1574.0)]"
BJI,3,163.2,169.6,alto,10,"[('Carrier', 918.0)]"
BJI,3,-16.31,-7.36,basso,110,"[('Carrier', 918.0)]"
BJI,3,41.0,38.0,medio,4,"[('Carrier', 918.0)]"
BJI,4,140.33,151.33,alto,6,"[('Carrier', 450.0)]"
BJI,4,-20.2,-8.4,basso,110,"[('Carrier', 450.0)]"
BJI,4,42.5,47.0,medio,4,"[('Carrier', 450.0)]"
BJI,5,239.67,245.0,alto,6,"[('Carrier', 1516.0)]"
BJI,5,-17.44,-7.6,basso,110,"[('Carrier', 1516.0)]"
BJI,5,23.25,32.25,medio,8,"[('Carrier', 1516.0)]"
BJI,6,259.73,257.55,alto,22,"[('Carrier', 4798.0)]"
BJI,6,-3.65,-6.41,basso,92,"[('Carrier', 4798.0)]"
BJI,6,29.33,35.67,medio,6,"[('Carrier', 4798.0)]"
BJI,7,162.67,171.0,alto,12,"[('Carrier', 1948.0)]"
BJI,7,-4.44,-3.06,basso,100,"[('Carrier', 1948.0)]"
BJI,7,26.0,23.33,medio,12,"[('Carrier', 1948.0)]"
BJI,8,181.0,175.0,alto,6,"[('Carrier', 1272.0)]"
BJI,8,-7.11,-5.09,basso,106,"[('Carrier', 1272.0)]"
BJI,8,28.67,19.5,medio,12,"[('Carrier', 1272.0)]"
BJI,9,97.6,104.6,alto,10,"[('Carrier', 968.0)]"
BJI,9,-18.19,-8.13,basso,104,"[('Carrier', 968.0)]"
BJI,9,16.0,29.67,medio,6,"[('Carrier', 968.0)]"
BJI,10,252.17,268.0,alto,12,"[('Carrier', 3120.0)]"
BJI,10,-22.38,-7.0,basso,106,"[('Carrier', 3120.0)]"
BJI,10,18.33,34.0,medio,6,"[('Carrier', 3120.0)]"
BJI,11,253.0,264.0,alto,6,"[('Carrier', 1708.0)]"
BJI,11,-13.75,-7.39,basso,102,"[('Carrier', 1708.0)]"
BJI,11,20.2,23.2,medio,10,"[('Carrier', 1708.0)]"
BJI,12,187.56,194.22,alto,18,"[('Carrier', 3232.0)]"
BJI,12,-7.02,-4.8,basso,82,"[('Carrier', 3232.0)]"
BJI,12,37.92,32.83,medio,24,"[('Carrier', 3232.0)]"
BLI,1,243.69,230.25,alto,32,"[('Carrier', 4080.0)]"
BLI,1,-5.92,-2.63,basso,336,"[('Carrier', 4080.0)]"
BLI,1,31.1,29.8,medio,40,"[('Carrier', 4080.0)]"
BLI,2,162.0,157.0,alto,6,"[('Carrier', 462.0)]"
BLI,2,-4.77,-4.01,basso,376,"[('Carrier', 462.0)]"
BLI,2,22.78,26.56,medio,18,"[('Carrier', 462.0)]"
BLI,3,110.31,116.92,alto,26,"[('Carrier', 1330.0)]"
BLI,3,-2.69,-3.52,basso,444,"[('Carrier', 1330.0)]"
BLI,3,23.55,27.45,medio,40,"[('Carrier', 1330.0)]"
BLI,4,120.0,123.42,alto,24,"[('Carrier', 2964.0)]"
BLI,4,-7.46,-3.54,basso,420,"[('Carrier', 2964.0)]"
BLI,4,18.21,23.83,medio,48,"[('Carrier', 2964.0)]"
BLI,5,167.33,169.83,alto,12,"[('Carrier', 1800.0)]"
BLI,5,-9.18,-3.41,basso,434,"[('Carrier', 1800.0)]"
BLI,5,16.86,24.71,medio,42,"[('Carrier', 1800.0)]"
BLI,6,131.67,140.0,alto,6,"[('Carrier', 1056.0)]"
BLI,6,-5.02,-2.27,basso,438,"[('Carrier', 1056.0)]"
BLI,6,17.95,26.0,medio,84,"[('Carrier', 1056.0)]"
BLI,7,106.45,128.91,alto,22,"[('Carrier', 1438.0)]"
BLI,7,-7.02,-1.93,basso,468,"[('Carrier', 1438.0)]"
BLI,7,18.49,25.94,medio,70,"[('Carrier', 1438.0)]"
BLI,8,112.75,115.5,alto,8,"[('Carrier', 738.0)]"
BLI,8,-3.68,-2.49,basso,312,"[('Carrier', 738.0)]"
BLI,8,32.96,33.25,medio,48,"[('Carrier', 738.0)]"
BLI,9,223.33,216.22,alto,18,"[('Carrier', 2482.0)]"
BLI,9,-4.16,-3.71,basso,248,"[('Carrier', 2482.0)]"
BLI,9,34.3,35.9,medio,40,"[('Carrier', 2482.0)]"
BLI,10,135.4,137.2,alto,20,"[('Carrier', 2662.0)]"
BLI,10,-5.25,-4.37,basso,284,"[('Carrier', 2662.0)]"
BLI,10,31.77,31.91,medio,44,"[('Carrier', 2662.0)]"
BLI,11,126.25,129.75,alto,8,"[('Carrier', 1104.0)]"
BLI,11,-7.8,-4.36,basso,298,"[('Carrier', 1104.0)]"
BLI,11,28.8,32.7,medio,20,"[('Carrier', 1104.0)]"
BLI,12,206.4,209.2,alto,20,"[('Carrier', 2802.0)]"
BLI,12,-7.76,-3.61,basso,298,"[('Carrier', 2802.0)]"
BLI,12,21.22,30.94,medio,36,"[('Carrier', 2802.0)]"
BLV,1,185.8,169.0,alto,10,"[('Carrier', 306.0)]"
BLV,1,-14.48,-7.2,basso,92,"[('Carrier', 306.0)]"
BLV,1,34.44,33.11,medio,18,"[('Carrier', 306.0)]"
BLV,2,314.36,306.36,alto,22,"[('Carrier', 4088.0)]"
BLV,2,-16.33,-9.28,basso,80,"[('Carrier', 4088.0)]"
BLV,2,27.0,33.75,medio,8,"[('Carrier', 4088.0)]"
BLV,3,182.14,182.71,alto,28,"[('Carrier', 2430.0)]"
BLV,3,-15.96,-6.85,basso,134,"[('Carrier', 2430.0)]"
BLV,3,25.23,28.31,medio,26,"[('Carrier', 2430.0)]"
BLV,4,233.67,231.33,alto,6,"[('Carrier', 736.0)]"
BLV,4,-21.86,-8.36,basso,154,"[('Carrier', 736.0)]"
BLV,4,20.2,26.8,medio,10,"[('Carrier', 736.0)]"
BLV,5,166.0,144.8,alto,10,"[('Carrier', 628.0)]"
BLV,5,-14.68,-5.49,basso,152,"[('Carrier', 628.0)]"
BLV,5,27.65,35.41,medio,34,"[('Carrier', 628.0)]"
BLV,6,149.44,158.0,alto,32,"[('Carrier', 1528.0)]"
BLV,6,-9.17,-6.56,basso,220,"[('Carrier', 1528.0)]"
BLV,6,34.4,39.1,medio,40,"[('Carrier', 1528.0)]"
BLV,7,190.0,190.7,alto,40,"[('Carrier', 4322.0)]"
BLV,7,-7.13,-7.08,basso,194,"[('Carrier', 4322.0)]"
BLV,7,35.82,32.76,medio,66,"[('Carrier', 4322.0)]"
BLV,8,169.94,178.56,alto,32,"[('Carrier', 1678.0)]"
BLV,8,-14.62,-9.88,basso,152,"[('Carrier', 1678.0)]"
BLV,8,33.46,36.38,medio,26,"[('Carrier', 1678.0)]"
BLV,9,198.0,203.0,alto,12,"[('Carrier', 790.0)]"
BLV,9,-19.07,-11.98,basso,112,"[('Carrier', 790.0)]"
BLV,9,31.0,40.25,medio,8,"[('Carrier', 790.0)]"
BLV,10,350.2,357.2,alto,10,"[('Carrier', 28.0)]"
BLV,10,-16.35,-10.72,basso,138,"[('Carrier', 28.0)]"
BLV,10,42.75,33.0,medio,8,"[('Carrier', 28.0)]"
BLV,11,109.0,91.0,alto,4,"[('Carrier', 76.0)]"
BLV,11,-22.23,-10.85,basso,122,"[('Carrier', 76.0)]"
BLV,11,33.3,35.1,medio,20,"[('Carrier', 76.0)]"
BLV,12,248.0,275.36,alto,28,"[('Carrier', 2182.0)]"
BLV,12,-17.11,-6.38,basso,112,"[('Carrier', 2182.0)]"
BLV,12,21.17,33.0,medio,36,"[('Carrier', 2182.0)]"
BMI,1,169.35,206.06,alto,34,"[('Carrier', 1478.0)]"
BMI,1,-4.09,-3.19,basso,226,"[('Carrier', 1478.0)]"
BMI,1,53.54,38.46,medio,26,"[('Carrier', 1478.0)]"
BMI,2,155.29,165.43,alto,14,"[('Carrier', 1200.0)]"
BMI,2,-13.1,-5.67,basso,230,"[('Carrier', 1200.0)]"
BMI,2,26.18,27.91,medio,22,"[('Carrier', 1200.0)]"
BMI,3,134.1,130.9,alto,20,"[('Carrier', 694.0)]"
BMI,3,-7.97,-5.48,basso,240,"[('Carrier', 694.0)]"
BMI,3,28.58,31.08,medio,24,"[('Carrier', 694.0)]"
BMI,4,135.88,129.13,alto,16,"[('Carrier', 328.0)]"
BMI,4,-9.71,-5.49,basso,252,"[('Carrier', 328.0)]"
BMI,4,37.83,33.17,medio,12,"[('Carrier', 328.0)]"
BMI,5,129.24,117.47,alto,34,"[('Carrier', 502.0)]"
BMI,5,-5.19,-4.8,basso,244,"[('Carrier', 502.0)]"
BMI,5,36.42,35.21,medio,38,"[('Carrier', 502.0)]"
BMI,6,144.86,149.57,alto,28,"[('Carrier', 2820.0)]"
BMI,6,-12.22,-4.46,basso,254,"[('Carrier', 2820.0)]"
BMI,6,29.82,34.88,medio,34,"[('Carrier', 2820.0)]"
BMI,7,218.25,221.9,alto,40,"[('Carrier', 3444.0)]"
BMI,7,-9.73,-5.39,basso,250,"[('Carrier', 3444.0)]"
BMI,7,28.24,29.0,medio,34,"[('Carrier', 3444.0)]"
BMI,8,198.89,210.56,alto,18,"[('Carrier', 3092.0)]"
BMI,8,-13.07,-6.0,basso,268,"[('Carrier', 3092.0)]"
BMI,8,33.88,34.5,medio,16,"[('Carrier', 3092.0)]"
BMI,9,471.0,465.0,alto,2,"[('Carrier', 34.0)]"
BMI,9,-11.4,-4.95,basso,260,"[('Carrier', 34.0)]"
BMI,9,28.43,34.71,medio,14,"[('Carrier', 34.0)]"
BMI,10,174.83,188.33,alto,12,"[('Carrier', 2094.0)]"
BMI,10,-18.12,-5.69,basso,264,"[('Carrier', 2094.0)]"
BMI,10,15.67,29.67,medio,6,"[('Carrier', 2094.0)]"
BMI,11,178.83,195.67,alto,12,"[('Carrier', 1906.0)]"
BMI,11,-15.85,-5.44,basso,234,"[('Carrier', 1906.0)]"
BMI,11,18.75,27.58,medio,24,"[('Carrier', 1906.0)]"
BMI,12,135.29,138.14,alto,14,"[('Carrier', 350.0)]"
BMI,12,-9.86,-3.03,basso,264,"[('Carrier', 350.0)]"
BMI,12,27.3,31.3,medio,20,"[('Carrier', 350.0)]"
