airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
DL,PIT,1683,-47.0,496.0,-1.84,0.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PNS,1318,-39.0,943.0,-2.78,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PSC,204,-36.0,453.0,-2.36,0.49,[ 1  5  6  7  8  9 10 11 12]
DL,PSP,340,-64.0,187.0,-4.22,0.29,[ 1  2  3  4  5  9 10 11 12]
DL,PVD,678,-46.0,1067.0,5.99,0.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PWM,398,-59.0,580.0,2.41,0.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RAP,47,-19.0,400.0,18.48,2.13,[6 7 8 9]
DL,RDU,5664,-67.0,1066.0,2.11,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RIC,1351,-35.0,703.0,2.06,0.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RNO,498,-43.0,843.0,2.64,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROA,233,-41.0,431.0,-3.43,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROC,567,-60.0,980.0,4.34,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RSW,3581,-47.0,1125.0,6.84,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAN,4737,-52.0,1210.0,5.5,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAT,3107,-48.0,1137.0,4.39,0.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAV,1636,-40.0,589.0,2.93,0.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SBA,339,-45.0,586.0,6.31,0.88,[ 6  7  8  9 10 11 12]
DL,SDF,1220,-40.0,1010.0,-2.97,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SEA,15948,-63.0,1206.0,0.97,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SFO,6366,-57.0,1078.0,4.37,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SGF,212,-31.0,447.0,8.22,0.47,[ 3  4  5  6  7  8  9 10 11]
DL,SJC,1120,-57.0,1054.0,-3.84,0.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SJU,1778,-48.0,704.0,4.39,0.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SLC,26871,-58.0,1135.0,3.76,0.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SMF,1622,-44.0,1100.0,-1.37,0.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SNA,2442,-55.0,1098.0,2.97,0.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SRQ,1488,-50.0,981.0,8.48,3.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STL,2773,-49.0,1057.0,-0.38,0.76,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STT,442,-60.0,1181.0,12.7,0.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STX,63,-39.0,82.0,-1.51,0.0,[ 1  2  3  4  5  6  7  8 11 12]
DL,SYR,632,-57.0,503.0,-3.09,0.95,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TLH,708,-41.0,1200.0,-5.28,0.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TPA,6484,-56.0,992.0,8.08,2.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TRI,79,-30.0,298.0,-1.7,0.0,[ 1  5  6 10 11 12]
DL,TUL,695,-44.0,557.0,-3.85,1.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TUS,575,-55.0,1133.0,1.67,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TVC,221,-51.0,397.0,-0.32,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TYS,762,-44.0,1033.0,-5.73,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,VPS,1300,-55.0,717.0,1.54,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,XNA,296,-41.0,294.0,-6.99,0.68,[ 1  2  3  4  5  6  7  8  9 10 11]
F9,ATL,5847,-52.0,1059.0,20.36,2.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,AUS,358,-41.0,1060.0,22.66,2.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BDL,506,-84.0,1404.0,32.03,2.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BMI,36,-25.0,94.0,5.15,5.56,[5 6 7 8]
F9,BNA,384,-54.0,1196.0,17.59,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BOS,696,-53.0,825.0,15.64,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BQN,257,-48.0,185.0,-1.65,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BTV,9,-45.0,81.0,1.67,0.0,[12]
F9,BUF,587,-57.0,1139.0,11.49,3.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BUR,42,-31.0,236.0,14.69,0.0,[11 12]
F9,BWI,1503,-52.0,1213.0,24.01,3.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CHS,96,-31.0,250.0,14.65,4.17,[ 3  4  5  6  7  8  9 10 11 12]
F9,CID,150,-48.0,524.0,4.1,2.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLE,3333,-66.0,1214.0,11.34,2.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLT,1638,-56.0,1175.0,28.83,3.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CMH,124,-45.0,208.0,13.75,4.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CVG,2326,-73.0,1114.0,9.77,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DCA,549,-63.0,1061.0,1.0,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DEN,12582,-54.0,1321.0,10.65,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DFW,5049,-54.0,1092.0,19.86,2.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DSM,149,-37.0,932.0,19.55,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DTW,1171,-63.0,1047.0,16.65,3.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EGE,6,-1.0,156.0,53.67,0.0,[12]
F9,ELP,331,-43.0,664.0,10.09,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EWR,185,-43.0,1242.0,31.92,0.54,[ 6  7  8  9 10 11 12]
F9,FAR,175,-56.0,513.0,11.49,1.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FLL,823,-45.0,717.0,21.2,2.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FSD,128,-42.0,156.0,3.99,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,GRB,53,-44.0,206.0,5.4,5.66,[1 2 3 4 5 6 7 8]
F9,GRR,367,-63.0,1316.0,16.99,3.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,HOU,183,-44.0,1110.0,23.19,3.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IAD,53,-34.0,320.0,19.66,0.0,[11 12]
F9,IAH,1734,-50.0,1172.0,27.24,3.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IND,414,-48.0,1381.0,12.87,2.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ISP,893,-60.0,850.0,7.37,3.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JAX,429,-42.0,558.0,14.61,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JFK,395,-48.0,767.0,4.59,0.76,[ 6  7  8  9 10 11 12]
F9,LAS,6527,-55.0,1273.0,11.03,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LAX,1185,-33.0,1087.0,29.0,2.03,[ 4  5  6  7  8  9 10 11 12]
F9,LGA,1284,-53.0,1386.0,26.22,2.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LIT,60,-34.0,243.0,13.44,1.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCI,187,-51.0,406.0,12.82,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCO,8948,-55.0,1020.0,9.8,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MDT,30,-54.0,540.0,31.28,3.33,[ 1  2  3  4  5 12]
F9,MDW,1947,-60.0,1201.0,14.84,2.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MEM,98,-29.0,495.0,19.07,1.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MIA,1886,-50.0,1044.0,14.09,2.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MKE,281,-54.0,947.0,6.18,1.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSN,164,-54.0,745.0,15.74,3.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSO,64,-37.0,149.0,16.19,3.13,[ 5  6  7  8  9 10]
F9,MSP,855,-57.0,1001.0,16.12,1.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSY,438,-44.0,1112.0,14.11,3.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MYR,202,-45.0,1291.0,24.01,4.95,[ 3  4  5  6  7  8  9 10 11 12]
F9,OKC,243,-43.0,792.0,-0.71,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,OMA,233,-50.0,1229.0,25.75,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ONT,1769,-48.0,1212.0,12.07,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORD,1320,-51.0,811.0,28.09,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORF,127,-50.0,1047.0,35.87,6.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PBI,433,-51.0,844.0,22.66,3.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PDX,866,-38.0,1192.0,13.19,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHL,5974,-57.0,1090.0,16.45,2.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHX,4773,-51.0,1016.0,8.73,1.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PIT,266,-48.0,450.0,21.8,3.38,[ 1  2  4  5  6  7  8  9 10 11 12]
F9,PNS,217,-48.0,876.0,16.26,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSE,151,-47.0,221.0,2.23,0.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSP,7,-27.0,27.0,-3.86,0.0,[12]
F9,PWM,205,-72.0,409.0,7.73,4.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RDU,2289,-54.0,1179.0,16.26,2.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RSW,1202,-53.0,991.0,13.01,3.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAN,1712,-53.0,1256.0,24.15,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAT,342,-50.0,872.0,6.09,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAV,85,-37.0,127.0,5.12,3.53,[ 3  4  5  6  7  8  9 10 11 12]
F9,SEA,731,-46.0,1039.0,15.25,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SFO,2334,-47.0,1283.0,29.45,1.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SJC,333,-40.0,256.0,5.61,0.9,[ 7  8  9 10 11 12]
F9,SJU,2938,-55.0,1267.0,21.0,2.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SLC,1553,-50.0,1146.0,15.69,2.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SMF,431,-37.0,1165.0,9.26,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SNA,580,-37.0,1295.0,12.94,2.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SRQ,302,-54.0,1257.0,24.32,5.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STL,575,-54.0,1120.0,22.5,2.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STT,31,-14.0,119.0,22.06,0.0,[1 2 3 4 5 6]
F9,STX,10,-11.0,46.0,7.6,0.0,[6]
F9,SYR,234,-59.0,298.0,7.44,4.27,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TPA,3384,-49.0,1156.0,12.4,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TTN,925,-55.0,348.0,7.32,3.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TYS,146,-47.0,226.0,7.82,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,XNA,103,-41.0,238.0,6.7,0.0,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,ABE,915,-59.0,1205.0,0.24,1.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ALB,280,-60.0,1282.0,13.8,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ATW,691,-63.0,963.0,0.94,2.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AUS,537,-39.0,1281.0,16.44,2.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AVL,1634,-47.0,1275.0,14.71,3.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AZA,2909,-53.0,955.0,-1.59,0.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BGR,272,-91.0,1206.0,8.98,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIL,191,-38.0,433.0,15.83,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIS,271,-72.0,454.0,-4.52,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLI,515,-45.0,483.0,-5.32,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLV,548,-52.0,1082.0,12.7,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BMI,106,-32.0,283.0,13.11,2.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BNA,1516,-57.0,1178.0,5.55,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOI,166,-38.0,1345.0,42.47,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOS,266,-73.0,277.0,-3.26,1.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BTV,1,,,,100.0,[12]
G4,BWI,72,-43.0,1001.0,12.19,2.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BZN,183,-46.0,286.0,7.71,2.73,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CAK,385,-65.0,765.0,10.24,2.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHA,149,-47.0,886.0,16.55,2.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHS,100,-35.0,216.0,5.13,5.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CID,497,-67.0,431.0,0.9,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CKB,103,-31.0,879.0,18.14,2.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CVG,1587,-48.0,1076.0,8.61,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DAY,138,-45.0,323.0,14.15,5.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DEN,226,-56.0,1106.0,14.6,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DSM,858,-47.0,528.0,13.47,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELM,148,-52.0,368.0,5.72,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELP,50,-35.0,151.0,21.16,0.0,[ 3  4  5  6  7  8  9 10 11 12]
G4,EUG,190,-36.0,922.0,15.04,3.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EVV,110,-49.0,1031.0,37.6,5.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EWR,334,-74.0,429.0,-0.76,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EYW,325,-42.0,1283.0,23.44,4.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAR,363,-67.0,875.0,-0.84,0.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAT,300,-34.0,337.0,10.91,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FCA,121,-42.0,1080.0,27.28,1.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FLL,1631,-42.0,1147.0,15.47,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FNT,696,-62.0,681.0,2.5,0.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FSD,476,-54.0,1053.0,12.01,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FWA,408,-50.0,1038.0,14.82,2.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GEG,116,-32.0,302.0,7.0,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GFK,94,-72.0,975.0,3.06,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GJT,65,-42.0,1251.0,35.22,3.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GPT,13,-15.0,221.0,37.31,0.0,[5 6 7 8]
G4,GRI,105,-34.0,515.0,17.84,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GRR,1062,-71.0,700.0,2.23,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSO,65,-39.0,960.0,42.52,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSP,172,-37.0,501.0,20.71,2.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GTF,96,-61.0,1132.0,31.97,1.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HGR,133,-39.0,990.0,25.46,2.26,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HOU,181,-31.0,1248.0,41.6,2.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HTS,232,-28.0,1026.0,47.2,3.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAD,166,-53.0,1357.0,29.43,3.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAG,201,-48.0,376.0,17.6,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ICT,174,-44.0,276.0,3.65,0.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IDA,255,-48.0,1285.0,31.98,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IND,756,-51.0,1098.0,12.86,1.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,JAX,369,-45.0,550.0,11.09,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAS,3756,-53.0,1125.0,2.88,0.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAX,521,-37.0,1232.0,10.65,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LCK,487,-48.0,447.0,7.47,2.26,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LEX,391,-50.0,911.0,17.78,2.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LIT,53,-31.0,366.0,30.46,1.89,[ 1  5  6  7  8 10 11]
G4,LRD,67,-37.0,1254.0,32.45,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MCI,120,-46.0,249.0,6.31,2.5,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MCO,102,-43.0,1212.0,36.57,1.96,[ 5  6  7  8  9 10 11 12]
G4,MDT,467,-60.0,1258.0,15.2,2.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MDW,210,-46.0,1045.0,22.38,2.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MEM,252,-48.0,943.0,23.29,1.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFE,252,-54.0,1051.0,7.33,0.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFR,165,-30.0,1146.0,23.6,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLB,142,-44.0,251.0,1.96,3.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLI,244,-53.0,1214.0,11.47,1.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MOT,187,-51.0,1150.0,11.28,0.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MRY,54,-20.0,1118.0,61.93,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSO,170,-36.0,1116.0,20.47,2.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSP,141,-65.0,960.0,0.75,0.71,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MSY,42,-28.0,1061.0,20.93,2.38,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MYR,543,-39.0,936.0,11.26,3.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,OAK,77,-30.0,161.0,3.39,1.3,[ 1  5  6  7  8  9 10 11 12]
G4,OKC,75,-39.0,184.0,8.38,1.33,[1 2 3 4 5 6 7 8]
G4,OMA,259,-48.0,658.0,12.89,2.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ORF,115,-36.0,265.0,13.94,2.61,[1 2 3 4 5 6 7 8]
G4,PBG,270,-59.0,1349.0,26.1,4.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PBI,195,-38.0,312.0,17.58,2.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PDX,168,-35.0,1059.0,13.23,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PGD,3206,-64.0,995.0,8.21,1.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PHX,200,-40.0,639.0,7.78,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIA,521,-61.0,843.0,4.21,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIE,4146,-60.0,1202.0,6.9,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIT,699,-50.0,524.0,6.39,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSC,158,-36.0,213.0,3.65,0.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSM,186,-77.0,252.0,-0.17,1.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSP,60,-31.0,110.0,5.9,0.0,[ 1  2  3  4  5 10 11 12]
G4,PVD,123,-60.0,636.0,8.66,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PVU,938,-50.0,1026.0,7.82,0.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RAP,228,-61.0,232.0,3.52,1.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RFD,414,-59.0,1249.0,15.22,1.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RIC,139,-49.0,249.0,4.51,1.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RNO,3,6.0,204.0,73.0,0.0,[1]
G4,ROA,117,-33.0,192.0,20.45,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ROC,36,-42.0,226.0,10.11,0.0,[ 1  2  3  4 10 11 12]
G4,SAN,70,-26.0,117.0,15.17,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SAT,12,-26.0,224.0,24.83,0.0,[6 7 8]
G4,SAV,400,-36.0,498.0,9.08,1.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SBN,406,-57.0,1066.0,1.42,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SCK,258,-33.0,272.0,22.91,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SDF,380,-43.0,1038.0,21.17,2.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SFB,4699,-55.0,1110.0,9.25,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SGF,432,-48.0,466.0,5.35,1.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SHV,72,-40.0,381.0,17.54,2.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SMX,49,-27.0,1169.0,59.57,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SNA,556,-40.0,1166.0,18.84,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SPI,46,-40.0,335.0,25.91,4.35,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,SRQ,1318,-49.0,1307.0,3.7,3.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,STC,61,-43.0,194.0,-5.13,1.64,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,SWF,236,-47.0,1194.0,8.8,1.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SYR,357,-65.0,1082.0,16.51,1.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TOL,184,-55.0,215.0,4.11,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TRI,90,-31.0,864.0,27.95,3.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TUL,219,-49.0,1281.0,16.27,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TVC,169,-55.0,1046.0,20.16,1.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TYS,1397,-56.0,1221.0,7.1,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,USA,349,-41.0,650.0,24.05,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,VPS,1197,-55.0,1026.0,7.71,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,XNA,429,-43.0,1411.0,22.26,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,AUS,82,-43.0,729.0,22.6,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,BOS,113,-36.0,243.0,10.89,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,HNL,15789,-78.0,531.0,4.5,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,ITO,2455,-22.0,408.0,4.2,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,JFK,185,-48.0,978.0,10.8,1.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,KOA,3963,-55.0,381.0,2.43,1.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LAS,726,-51.0,1175.0,14.41,0.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LAX,1171,-45.0,1076.0,10.69,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LGB,316,-63.0,97.0,-7.46,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
