airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
DL,PSC,97,-35.0,453.0,-3.16,0.0,[ 1  5  6  7  8  9 10 11 12]
DL,PSP,163,-38.0,170.0,-3.98,0.0,[ 1  2  3  4  5  9 10 11 12]
DL,PVD,356,-42.0,426.0,1.69,0.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PWM,199,-59.0,580.0,4.76,0.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RAP,26,-17.0,400.0,29.12,0.0,[6 7 8 9]
DL,RDU,2878,-52.0,1066.0,3.68,0.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RIC,659,-35.0,571.0,1.82,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RNO,213,-43.0,843.0,5.64,0.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROA,114,-35.0,431.0,-0.59,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROC,277,-60.0,980.0,7.97,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RSW,1828,-47.0,1125.0,6.95,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAN,2327,-52.0,1210.0,7.11,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAT,1599,-47.0,1087.0,3.74,0.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAV,832,-40.0,560.0,3.7,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SBA,177,-45.0,586.0,7.4,1.69,[ 6  7  8  9 10 11 12]
DL,SDF,629,-40.0,937.0,-2.89,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SEA,7992,-60.0,1206.0,1.07,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SFO,3157,-57.0,1078.0,5.64,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SGF,100,-29.0,447.0,11.24,0.0,[ 3  4  5  6  7  8  9 10]
DL,SJC,570,-52.0,1054.0,-1.65,0.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SJU,899,-48.0,704.0,4.25,0.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SLC,13486,-58.0,1072.0,4.04,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SMF,800,-44.0,1100.0,1.32,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SNA,1185,-55.0,913.0,2.76,0.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SRQ,749,-38.0,981.0,9.71,3.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STL,1439,-49.0,1057.0,2.3,0.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STT,212,-55.0,1109.0,13.85,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STX,34,-39.0,82.0,0.79,0.0,[ 1  2  3  4  5  6  7  8 11 12]
DL,SYR,318,-57.0,503.0,-3.37,0.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TLH,356,-41.0,1200.0,-3.69,0.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TPA,3211,-56.0,992.0,8.46,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TRI,42,-30.0,298.0,-4.45,0.0,[ 5  6 10 11 12]
DL,TUL,338,-44.0,315.0,-7.75,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TUS,304,-43.0,1133.0,2.14,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TVC,103,-51.0,284.0,-0.56,1.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TYS,383,-41.0,1033.0,-4.01,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,VPS,627,-55.0,717.0,2.86,1.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,XNA,138,-41.0,233.0,-7.37,0.72,[ 1  2  3  4  5  6  7  8  9 10 11]
F9,ATL,2908,-50.0,923.0,21.12,2.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,AUS,188,-41.0,1060.0,27.38,2.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BDL,242,-49.0,1404.0,34.46,2.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BMI,18,-25.0,40.0,0.65,5.56,[5 6 7 8]
F9,BNA,214,-54.0,1196.0,18.95,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BOS,357,-48.0,615.0,12.68,1.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BQN,127,-41.0,149.0,-5.16,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BTV,4,-32.0,42.0,2.25,0.0,[12]
F9,BUF,287,-57.0,1139.0,12.61,3.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BUR,18,-31.0,236.0,24.22,0.0,[11 12]
F9,BWI,752,-47.0,953.0,22.67,4.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CHS,53,-20.0,250.0,15.96,1.89,[ 3  4  5  6  7  8  9 10 11]
F9,CID,73,-38.0,179.0,2.79,1.37,[ 2  3  4  5  6  7  8  9 10 11]
F9,CLE,1706,-57.0,1214.0,12.7,3.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLT,802,-56.0,830.0,25.67,2.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CMH,60,-45.0,208.0,8.12,3.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CVG,1160,-51.0,944.0,9.57,2.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DCA,283,-55.0,1061.0,5.86,2.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DEN,6319,-48.0,1321.0,11.1,1.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DFW,2566,-54.0,1092.0,19.75,3.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DSM,73,-37.0,932.0,23.25,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DTW,566,-61.0,1047.0,17.16,3.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EGE,5,22.0,156.0,64.6,0.0,[12]
F9,ELP,160,-43.0,664.0,14.74,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EWR,89,-43.0,1242.0,36.17,1.12,[ 7  8  9 10 11 12]
F9,FAR,64,-36.0,470.0,11.41,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FLL,412,-45.0,714.0,17.07,2.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FSD,66,-33.0,156.0,4.65,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,GRB,27,-44.0,206.0,12.48,0.0,[1 2 3 4 5 6 7 8]
F9,GRR,173,-55.0,266.0,8.88,4.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,HOU,95,-44.0,1110.0,42.71,5.26,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IAD,24,-34.0,253.0,24.04,0.0,[11 12]
F9,IAH,896,-41.0,1132.0,27.17,2.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IND,209,-47.0,1381.0,13.53,1.44,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ISP,438,-50.0,850.0,10.02,2.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JAX,218,-42.0,558.0,15.88,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JFK,190,-48.0,767.0,5.13,0.0,[ 6  7  8  9 10 11 12]
F9,LAS,3250,-46.0,1033.0,11.06,1.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LAX,591,-32.0,896.0,27.94,2.03,[ 4  5  6  7  8  9 10 11 12]
F9,LGA,632,-53.0,1379.0,26.33,2.53,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LIT,31,-32.0,123.0,8.67,3.23,[ 1  2  3  4  5  6  7  8  9 10 11]
F9,MCI,100,-51.0,406.0,17.53,1.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCO,4439,-55.0,1020.0,9.45,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MDT,15,-54.0,540.0,47.07,0.0,[ 1  2  3  4  5 12]
F9,MDW,985,-60.0,909.0,13.27,2.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MEM,52,-29.0,154.0,17.16,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MIA,945,-50.0,1044.0,13.87,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MKE,142,-53.0,947.0,10.02,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSN,69,-54.0,250.0,10.48,4.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSO,29,-37.0,95.0,2.79,3.45,[ 5  6  7  8  9 10]
F9,MSP,435,-57.0,618.0,12.01,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSY,205,-44.0,260.0,8.32,4.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MYR,102,-40.0,1102.0,27.48,6.86,[ 3  4  5  6  7  8  9 10 11 12]
F9,OKC,107,-43.0,223.0,-1.26,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,OMA,117,-45.0,1229.0,38.09,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ONT,895,-48.0,936.0,9.6,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORD,644,-51.0,803.0,30.83,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORF,72,-50.0,152.0,20.9,2.78,[ 1  2  4  5  6  7  8  9 10 11 12]
F9,PBI,209,-51.0,363.0,16.53,6.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PDX,439,-38.0,773.0,10.33,1.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHL,3105,-57.0,980.0,15.48,2.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHX,2324,-51.0,773.0,9.69,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PIT,134,-48.0,444.0,17.23,4.48,[ 1  2  4  5  6  7  8  9 10 11 12]
F9,PNS,119,-48.0,876.0,16.62,1.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSE,75,-45.0,103.0,-3.8,1.33,[ 1  2  3  4  5  6  7  8 10 11 12]
F9,PSP,3,-27.0,-13.0,-17.67,0.0,[12]
F9,PWM,89,-64.0,174.0,3.53,4.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RDU,1174,-54.0,1087.0,16.99,3.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RSW,629,-53.0,897.0,15.02,3.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAN,863,-53.0,1256.0,23.55,2.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAT,178,-50.0,872.0,6.2,2.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAV,41,-27.0,96.0,6.18,4.88,[ 4  5  6  7  8  9 10 11 12]
F9,SEA,363,-46.0,1039.0,17.1,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SFO,1192,-47.0,1195.0,29.49,1.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SJC,164,-40.0,256.0,5.38,0.61,[ 7  8  9 10 11 12]
F9,SJU,1534,-55.0,1154.0,20.02,2.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SLC,748,-50.0,541.0,12.14,2.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SMF,205,-35.0,384.0,9.4,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SNA,299,-37.0,1021.0,12.92,2.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SRQ,156,-54.0,1257.0,33.32,5.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STL,297,-54.0,1120.0,21.41,2.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STT,14,-8.0,90.0,18.14,0.0,[1 2 4 5 6]
F9,STX,8,-5.0,46.0,11.63,0.0,[6]
F9,SYR,119,-59.0,298.0,4.74,4.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TPA,1658,-48.0,1156.0,12.69,2.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TTN,471,-50.0,304.0,7.77,2.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TYS,73,-32.0,226.0,6.89,2.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,XNA,55,-41.0,91.0,1.31,0.0,[ 3  4  5  6  7  8  9 10 11 12]
G4,ABE,442,-51.0,904.0,1.24,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ALB,146,-41.0,1282.0,12.86,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ATW,349,-63.0,956.0,3.73,2.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AUS,260,-33.0,962.0,15.72,2.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AVL,834,-47.0,1190.0,14.67,3.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AZA,1438,-53.0,955.0,-0.04,0.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BGR,130,-91.0,1206.0,6.52,2.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIL,91,-35.0,433.0,21.71,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIS,125,-72.0,198.0,-8.76,1.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLI,268,-45.0,483.0,-3.63,0.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLV,285,-52.0,485.0,10.45,2.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BMI,44,-27.0,283.0,25.43,4.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BNA,765,-57.0,1178.0,4.84,1.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOI,85,-26.0,1345.0,47.01,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOS,125,-61.0,184.0,-6.76,2.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BTV,1,,,,100.0,[12]
G4,BWI,37,-43.0,1001.0,21.89,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BZN,91,-44.0,286.0,16.82,4.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CAK,184,-65.0,765.0,7.99,4.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHA,67,-47.0,886.0,24.3,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHS,51,-35.0,67.0,-4.31,3.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CID,265,-67.0,431.0,2.31,2.26,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CKB,49,-31.0,197.0,9.76,6.12,[ 1  2  3  4  5  6  7  8  9 11 12]
G4,CVG,772,-48.0,1076.0,8.17,1.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DAY,61,-45.0,272.0,23.09,6.56,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,DEN,124,-56.0,210.0,5.34,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DSM,444,-47.0,470.0,12.68,1.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELM,67,-52.0,203.0,-1.45,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELP,34,-35.0,112.0,20.74,0.0,[ 3  4  5  6  7  8  9 10 11 12]
G4,EUG,99,-36.0,155.0,5.4,4.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EVV,61,-49.0,1031.0,55.44,3.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EWR,158,-74.0,429.0,-2.72,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EYW,162,-41.0,1283.0,31.75,3.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAR,171,-67.0,470.0,0.73,1.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAT,167,-29.0,322.0,13.04,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FCA,64,-42.0,289.0,9.13,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FLL,818,-42.0,676.0,15.87,2.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FNT,363,-52.0,390.0,4.01,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FSD,250,-54.0,1004.0,7.65,1.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FWA,204,-50.0,1038.0,19.65,3.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GEG,58,-32.0,302.0,10.72,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GFK,44,-55.0,975.0,12.68,0.0,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,GJT,42,-42.0,1251.0,40.29,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GPT,6,-6.0,221.0,57.83,0.0,[7 8]
G4,GRI,53,-32.0,515.0,11.47,3.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GRR,544,-70.0,700.0,1.57,1.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSO,31,-39.0,960.0,82.97,3.23,[ 1  2  3  4  5  6  7  8  9 10 11]
G4,GSP,90,-37.0,501.0,23.65,1.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GTF,52,-61.0,1132.0,52.35,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HGR,70,-28.0,153.0,10.23,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HOU,93,-31.0,1248.0,59.97,2.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HTS,104,-28.0,867.0,36.57,3.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAD,80,-36.0,1357.0,37.1,1.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAG,106,-39.0,355.0,15.61,1.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ICT,85,-43.0,109.0,-3.89,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IDA,126,-48.0,959.0,24.33,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IND,389,-51.0,1098.0,14.98,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,JAX,183,-33.0,388.0,13.55,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAS,1888,-51.0,1125.0,3.66,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAX,268,-37.0,656.0,13.17,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LCK,244,-41.0,447.0,9.38,2.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LEX,203,-47.0,428.0,16.8,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LIT,24,-25.0,366.0,40.13,0.0,[ 1  5  6  7  8 10 11]
G4,LRD,28,-33.0,1254.0,54.39,0.0,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,MCI,57,-46.0,249.0,5.77,0.0,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MCO,50,-22.0,1212.0,55.1,2.0,[ 5  6  7  8  9 10 11 12]
G4,MDT,232,-60.0,1258.0,9.66,2.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MDW,97,-39.0,505.0,22.55,2.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MEM,134,-48.0,943.0,29.5,0.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFE,135,-54.0,1051.0,13.01,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFR,84,-26.0,1146.0,26.4,1.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLB,73,-34.0,251.0,6.36,5.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLI,123,-53.0,273.0,3.4,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MOT,102,-51.0,1141.0,14.46,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MRY,31,-20.0,1118.0,71.45,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSO,90,-34.0,294.0,16.68,2.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSP,66,-65.0,128.0,-8.05,0.0,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MSY,24,-28.0,1061.0,41.92,0.0,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MYR,259,-37.0,936.0,14.27,4.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,OAK,36,-29.0,161.0,1.89,2.78,[ 1  5  6  7  8  9 10 11 12]
G4,OKC,36,-35.0,152.0,8.61,0.0,[1 2 3 4 5 6 7 8]
G4,OMA,129,-41.0,560.0,15.77,2.33,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ORF,60,-27.0,141.0,6.9,3.33,[1 2 3 4 5 6 7 8]
G4,PBG,157,-59.0,1349.0,35.88,4.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PBI,99,-33.0,219.0,16.39,3.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PDX,77,-33.0,1059.0,11.27,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PGD,1605,-58.0,631.0,7.67,1.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PHX,100,-36.0,639.0,8.64,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIA,270,-52.0,843.0,6.88,1.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIE,2059,-59.0,1202.0,7.16,2.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIT,340,-47.0,524.0,7.98,0.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSC,80,-35.0,189.0,1.55,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSM,103,-63.0,203.0,-2.19,1.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSP,33,-31.0,91.0,-2.03,0.0,[ 1  2  3  4  5 10 11 12]
G4,PVD,56,-46.0,636.0,12.29,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PVU,437,-50.0,1026.0,9.85,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RAP,105,-42.0,232.0,1.22,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RFD,221,-59.0,967.0,6.06,1.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RIC,60,-39.0,79.0,-4.72,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RNO,3,6.0,204.0,73.0,0.0,[1]
G4,ROA,60,-33.0,192.0,24.53,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ROC,17,-28.0,103.0,3.71,0.0,[ 1  2  3  4 10 11 12]
G4,SAN,33,-26.0,117.0,15.79,0.0,[ 1  2  3  4  5  6  7  9 10 11 12]
G4,SAT,7,-26.0,47.0,9.0,0.0,[6 7 8]
G4,SAV,190,-36.0,473.0,7.26,1.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SBN,210,-54.0,1066.0,3.18,1.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SCK,130,-29.0,230.0,24.74,0.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SDF,203,-37.0,1038.0,31.98,3.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SFB,2413,-54.0,895.0,10.04,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SGF,231,-48.0,466.0,7.59,1.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SHV,33,-40.0,381.0,24.36,0.0,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,SMX,20,-20.0,216.0,37.05,0.0,[ 1  2  4  5  6  7  8  9 10 11 12]
G4,SNA,275,-40.0,1166.0,25.86,2.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SPI,22,-40.0,72.0,2.29,4.55,[ 1  2  3  4  6  7  8 11 12]
G4,SRQ,641,-43.0,1307.0,6.4,2.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,STC,34,-40.0,194.0,-0.55,2.94,[ 1  2  3  4  5  6  7 10 11 12]
G4,SWF,109,-47.0,1194.0,15.89,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SYR,182,-65.0,1082.0,15.4,2.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TOL,94,-55.0,215.0,5.98,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TRI,45,-31.0,864.0,33.25,2.22,[ 1  2  3  5  6  7  8  9 10 11]
G4,TUL,105,-49.0,1281.0,18.34,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TVC,81,-55.0,1046.0,41.2,2.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TYS,708,-44.0,1022.0,6.79,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,USA,184,-32.0,502.0,18.33,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,VPS,586,-55.0,1026.0,3.7,1.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,XNA,209,-36.0,1139.0,21.0,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,AUS,46,-43.0,729.0,29.72,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,BOS,51,-31.0,243.0,10.73,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,HNL,7877,-78.0,456.0,4.51,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,ITO,1210,-19.0,258.0,4.25,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,JFK,104,-45.0,978.0,12.82,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,KOA,1979,-55.0,381.0,2.9,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LAS,371,-45.0,1105.0,11.36,0.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LAX,592,-45.0,1076.0,11.39,1.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LGB,156,-63.0,84.0,-7.75,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,LIH,2160,-45.0,381.0,2.27,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,OAK,242,-41.0,115.0,-3.54,2.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,OGG,3301,-55.0,418.0,2.69,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
HA,ONT,82,-56.0,186.0,3.44,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
