airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
GCK,MQ,514,15.62,14.64,1.75,14.85,730,0.77,2,NELLA_NORMA
GEG,UA,890,2.66,-5.06,2.13,6.19,17523,-3.53,1,NELLA_NORMA
GEG,OO,5952,3.1,0.51,0.39,6.19,17523,-3.09,2,NELLA_NORMA
GEG,AS,2295,3.44,1.26,1.7,6.19,17523,-2.75,3,NELLA_NORMA
GEG,WN,3705,6.54,0.09,0.08,6.19,17523,0.35,4,NELLA_NORMA
GEG,DL,3003,8.13,2.11,0.97,6.19,17523,1.94,5,NELLA_NORMA
GEG,G4,238,13.29,9.86,0.84,6.19,17523,7.1,6,NELLA_NORMA
GEG,AA,1440,19.45,12.79,0.83,6.19,17523,13.26,7,NELLA_NORMA
GFK,OO,1005,6.62,2.17,0.6,7.62,1283,-1.0,1,NELLA_NORMA
GFK,G4,192,7.19,0.95,0.52,7.62,1283,-0.43,2,NELLA_NORMA
GFK,9E,86,20.15,10.98,0.0,7.62,1283,12.53,3,NELLA_NORMA
GGG,OO,499,12.54,8.88,2.0,14.2,729,-1.66,1,NELLA_NORMA
GGG,MQ,230,17.8,14.8,2.17,14.2,729,3.6,2,NELLA_NORMA
GJT,UA,725,7.9,-4.08,0.69,10.39,3966,-2.49,1,NELLA_NORMA
GJT,MQ,496,9.85,9.25,0.6,10.39,3966,-0.54,2,NELLA_NORMA
GJT,OO,2618,10.33,7.21,0.88,10.39,3966,-0.06,3,NELLA_NORMA
GJT,G4,127,27.98,29.84,1.57,10.39,3966,17.59,4,ANOMALO_PEGGIORE
GNV,DL,1570,5.62,-1.69,1.27,8.82,3025,-3.2,1,NELLA_NORMA
GNV,MQ,586,7.4,3.21,2.05,8.82,3025,-1.42,2,NELLA_NORMA
GNV,9E,123,7.52,1.04,0.81,8.82,3025,-1.3,3,NELLA_NORMA
GNV,OH,746,17.11,11.29,4.02,8.82,3025,8.29,4,NELLA_NORMA
GPT,9E,55,5.62,-1.07,0.0,10.1,3371,-4.48,1,NELLA_NORMA
GPT,DL,1185,7.92,1.85,1.27,10.1,3371,-2.18,2,NELLA_NORMA
GPT,OH,1233,8.68,7.7,0.81,10.1,3371,-1.42,3,NELLA_NORMA
GPT,OO,339,10.42,8.22,1.47,10.1,3371,0.32,4,NELLA_NORMA
GPT,MQ,533,17.14,13.32,2.63,10.1,3371,7.04,5,NELLA_NORMA
GPT,G4,26,40.46,41.08,0.0,10.1,3371,30.36,6,ANOMALO_PEGGIORE
GRB,9E,73,1.34,-10.49,0.0,12.85,4203,-11.51,1,NELLA_NORMA
GRB,YX,179,3.62,1.08,1.12,12.85,4203,-9.23,2,NELLA_NORMA
GRB,MQ,394,8.55,4.32,1.78,12.85,4203,-4.3,3,NELLA_NORMA
GRB,OO,3075,13.43,8.72,1.5,12.85,4203,0.58,4,NELLA_NORMA
GRB,DL,370,16.47,9.68,0.54,12.85,4203,3.62,5,NELLA_NORMA
GRB,F9,112,22.16,17.24,2.68,12.85,4203,9.31,6,NELLA_NORMA
GRI,G4,225,18.77,13.06,1.78,20.88,954,-2.11,1,NELLA_NORMA
GRI,OO,729,21.52,18.7,1.65,20.88,954,0.64,2,NELLA_NORMA
GRK,MQ,1301,12.64,9.78,1.38,12.77,1796,-0.13,1,NELLA_NORMA
GRK,OO,495,13.11,11.21,3.84,12.77,1796,0.34,2,NELLA_NORMA
GRR,YX,2050,2.26,-3.4,2.05,10.11,18233,-7.85,1,NELLA_NORMA
GRR,9E,937,4.5,-2.33,4.06,10.11,18233,-5.61,2,NELLA_NORMA
GRR,DL,2854,5.32,-2.75,0.95,10.11,18233,-4.79,3,NELLA_NORMA
GRR,UA,1413,5.94,2.82,1.06,10.11,18233,-4.17,4,NELLA_NORMA
GRR,G4,2167,8.64,2.51,1.34,10.11,18233,-1.47,5,NELLA_NORMA
GRR,WN,1961,9.15,5.41,0.51,10.11,18233,-0.96,6,NELLA_NORMA
GRR,MQ,742,13.23,11.74,1.75,10.11,18233,3.12,7,NELLA_NORMA
GRR,OO,2115,14.84,11.0,1.89,10.11,18233,4.73,8,NELLA_NORMA
GRR,OH,720,15.49,15.19,2.78,10.11,18233,5.38,9,NELLA_NORMA
GRR,AA,2523,17.24,12.98,1.23,10.11,18233,7.13,10,NELLA_NORMA
GRR,F9,751,25.95,19.66,3.46,10.11,18233,15.84,11,ANOMALO_PEGGIORE
GSO,DL,2415,4.65,-3.73,0.66,8.69,11950,-4.04,1,NELLA_NORMA
GSO,9E,1557,5.09,-2.86,2.76,8.69,11950,-3.6,2,NELLA_NORMA
GSO,OO,1017,5.81,3.69,0.59,8.69,11950,-2.88,3,NELLA_NORMA
GSO,YX,1622,5.87,1.69,3.08,8.69,11950,-2.82,4,NELLA_NORMA
GSO,OH,2544,7.8,6.82,1.14,8.69,11950,-0.89,5,NELLA_NORMA
GSO,MQ,1329,8.52,5.54,0.6,8.69,11950,-0.17,6,NELLA_NORMA
GSO,AA,1324,25.61,21.85,2.72,8.69,11950,16.92,7,ANOMALO_PEGGIORE
GSO,G4,142,31.27,31.5,2.82,8.69,11950,22.58,8,ANOMALO_PEGGIORE
GSP,DL,2620,4.04,-4.31,0.92,8.99,16321,-4.95,1,NELLA_NORMA
GSP,YX,2132,4.79,-0.45,2.53,8.99,16321,-4.2,2,NELLA_NORMA
GSP,OO,984,6.92,2.68,1.32,8.99,16321,-2.07,3,NELLA_NORMA
GSP,WN,1497,7.27,0.34,0.47,8.99,16321,-1.72,4,NELLA_NORMA
GSP,9E,1383,7.47,-0.08,2.17,8.99,16321,-1.52,5,NELLA_NORMA
GSP,UA,467,7.7,2.97,1.5,8.99,16321,-1.29,6,NELLA_NORMA
GSP,OH,3902,8.82,6.78,1.0,8.99,16321,-0.17,7,NELLA_NORMA
GSP,MQ,1664,10.19,8.34,0.9,8.99,16321,1.2,8,NELLA_NORMA
GSP,AA,1343,25.13,18.32,2.46,8.99,16321,16.14,9,ANOMALO_PEGGIORE
GSP,G4,329,28.83,25.15,3.04,8.99,16321,19.84,10,ANOMALO_PEGGIORE
GST,AS,90,2.4,-0.36,6.67,2.4,90,0.0,1,NELLA_NORMA
GTF,OO,2006,3.72,-1.43,0.5,6.7,2436,-2.98,1,NELLA_NORMA
GTF,UA,256,7.93,-2.7,2.34,6.7,2436,1.23,2,NELLA_NORMA
GTF,G4,174,39.31,38.39,0.57,6.7,2436,32.61,3,ANOMALO_PEGGIORE
GTR,9E,732,2.36,-3.88,1.09,2.36,732,0.0,1,NELLA_NORMA
GUC,OO,725,7.22,-1.62,1.1,11.34,849,-4.12,1,NELLA_NORMA
GUC,AA,124,35.58,35.98,1.61,11.34,849,24.24,2,ANOMALO_PEGGIORE
GUM,UA,732,1.07,-9.86,0.82,1.07,732,0.0,1,NELLA_NORMA
HDN,MQ,24,8.42,6.92,0.0,14.63,2514,-6.21,1,NELLA_NORMA
HDN,WN,609,9.31,4.02,0.99,14.63,2514,-5.32,2,NELLA_NORMA
HDN,OO,898,11.35,3.67,1.11,14.63,2514,-3.28,3,NELLA_NORMA
HDN,UA,606,11.68,4.13,1.32,14.63,2514,-2.95,4,NELLA_NORMA
HDN,DL,134,12.64,7.66,0.0,14.63,2514,-1.99,5,NELLA_NORMA
HDN,AA,184,39.59,40.66,0.54,14.63,2514,24.96,6,ANOMALO_PEGGIORE
HDN,B6,59,78.9,77.41,1.69,14.63,2514,64.27,7,ANOMALO_PEGGIORE
HGR,G4,296,35.12,32.46,3.04,35.12,296,0.0,1,NELLA_NORMA
HHH,MQ,1107,9.96,7.9,1.9,12.88,1874,-2.92,1,NELLA_NORMA
HHH,YX,767,17.13,12.12,2.74,12.88,1874,4.25,2,NELLA_NORMA
HIB,OO,629,8.5,2.19,1.11,8.5,629,0.0,1,NELLA_NORMA
HLN,OO,1557,11.54,7.34,0.58,11.54,1557,0.0,1,NELLA_NORMA
HNL,WN,14583,2.42,-3.82,0.37,5.74,61546,-3.32,1,NELLA_NORMA
HNL,AA,2256,4.2,-7.87,0.04,5.74,61546,-1.54,2,NELLA_NORMA
HNL,HA,31606,5.38,4.45,1.06,5.74,61546,-0.36,3,NELLA_NORMA
HNL,DL,3685,8.86,-2.84,0.68,5.74,61546,3.12,4,NELLA_NORMA
HNL,UA,5039,10.75,-1.48,1.13,5.74,61546,5.01,5,NELLA_NORMA
HNL,AS,4377,12.04,4.28,2.65,5.74,61546,6.3,6,NELLA_NORMA
HOB,OO,444,24.11,16.86,1.35,24.11,444,0.0,1,NELLA_NORMA
HOU,MQ,1789,11.47,7.77,4.08,13.19,57056,-1.72,1,NELLA_NORMA
HOU,WN,52441,12.98,4.81,1.09,13.19,57056,-0.21,2,NELLA_NORMA
HOU,OO,371,13.45,13.26,1.08,13.19,57056,0.26,3,NELLA_NORMA
HOU,DL,1600,13.97,8.76,1.0,13.19,57056,0.78,4,NELLA_NORMA
HOU,F9,358,22.58,16.71,4.75,13.19,57056,9.39,5,NELLA_NORMA
HOU,G4,345,31.01,29.34,1.74,13.19,57056,17.82,6,ANOMALO_PEGGIORE
HOU,OH,152,37.82,33.08,7.24,13.19,57056,24.63,7,ANOMALO_PEGGIORE
HPN,YX,59,7.47,1.05,0.0,13.26,12332,-5.79,1,NELLA_NORMA
HPN,MQ,1208,9.21,3.24,1.82,13.26,12332,-4.05,2,NELLA_NORMA
HPN,B6,5288,9.45,3.58,1.44,13.26,12332,-3.81,3,NELLA_NORMA
HPN,9E,956,10.76,1.15,1.46,13.26,12332,-2.5,4,NELLA_NORMA
HPN,DL,979,13.85,2.32,0.92,13.26,12332,0.59,5,NELLA_NORMA
HPN,OH,2796,16.61,13.65,2.43,13.26,12332,3.35,6,NELLA_NORMA
HPN,OO,1046,30.44,23.08,2.1,13.26,12332,17.18,7,ANOMALO_PEGGIORE
HRL,OO,250,2.71,0.11,1.6,7.8,4305,-5.09,1,NELLA_NORMA
HRL,DL,208,3.18,-7.45,0.48,7.8,4305,-4.62,2,NELLA_NORMA
HRL,MQ,1581,7.06,5.07,1.52,7.8,4305,-0.74,3,NELLA_NORMA
HRL,WN,2266,9.29,5.78,0.57,7.8,4305,1.49,4,NELLA_NORMA
HSV,YX,229,1.74,0.41,1.75,12.54,8894,-10.8,1,NELLA_NORMA
HSV,DL,1958,3.81,-4.27,1.07,12.54,8894,-8.73,2,NELLA_NORMA
HSV,9E,590,7.4,2.61,1.53,12.54,8894,-5.14,3,NELLA_NORMA
HSV,OO,1720,15.01,10.93,0.93,12.54,8894,2.47,4,NELLA_NORMA
HSV,MQ,1840,16.2,12.15,1.63,12.54,8894,3.66,5,NELLA_NORMA
HSV,OH,2544,17.1,14.98,2.08,12.54,8894,4.56,6,NELLA_NORMA
HSV,AA,13,23.15,15.38,0.0,12.54,8894,10.61,7,NELLA_NORMA
HTS,G4,426,42.79,41.86,3.29,42.79,426,0.0,1,NELLA_NORMA
HYA,YX,165,12.65,18.6,1.21,26.7,269,-14.05,1,NELLA_NORMA
HYA,B6,104,50.3,54.45,6.73,26.7,269,23.6,2,ANOMALO_PEGGIORE
HYS,OO,670,11.01,4.13,1.94,11.01,670,0.0,1,NELLA_NORMA
IAD,MQ,26,3.96,8.24,3.85,10.03,52890,-6.07,1,NELLA_NORMA
IAD,9E,388,4.14,-5.31,0.26,10.03,52890,-5.89,2,NELLA_NORMA
IAD,YX,8217,4.2,-1.43,1.31,10.03,52890,-5.83,3,NELLA_NORMA
IAD,UA,32249,9.94,3.46,1.47,10.03,52890,-0.09,4,NELLA_NORMA
IAD,AS,2100,10.7,5.51,1.52,10.03,52890,0.67,5,NELLA_NORMA
IAD,WN,1139,11.23,2.62,0.26,10.03,52890,1.2,6,NELLA_NORMA
IAD,DL,3225,11.92,0.93,0.74,10.03,52890,1.89,7,NELLA_NORMA
IAD,OH,1657,13.3,5.48,1.09,10.03,52890,3.27,8,NELLA_NORMA
IAD,AA,740,16.15,6.61,1.62,10.03,52890,6.12,9,NELLA_NORMA
IAD,F9,100,18.2,15.76,0.0,10.03,52890,8.17,10,NELLA_NORMA
IAD,OO,2704,19.34,14.02,1.41,10.03,52890,9.31,11,NELLA_NORMA
IAD,G4,345,34.67,26.79,1.74,10.03,52890,24.64,12,ANOMALO_PEGGIORE
IAG,G4,383,23.66,18.14,2.09,23.66,383,0.0,1,NELLA_NORMA
IAH,AS,883,9.09,4.78,2.38,17.65,115933,-8.56,1,NELLA_NORMA
IAH,OH,38,11.61,8.97,0.0,17.65,115933,-6.04,2,NELLA_NORMA
IAH,WN,2876,13.38,7.92,1.63,17.65,115933,-4.27,3,NELLA_NORMA
IAH,DL,8028,13.6,5.79,1.12,17.65,115933,-4.05,4,NELLA_NORMA
IAH,MQ,1463,14.74,7.92,3.28,17.65,115933,-2.91,5,NELLA_NORMA
IAH,NK,9792,16.34,9.81,2.17,17.65,115933,-1.31,6,NELLA_NORMA
IAH,UA,68547,17.33,12.02,1.85,17.65,115933,-0.32,7,NELLA_NORMA
IAH,OO,13015,18.43,13.62,2.66,17.65,115933,0.78,8,NELLA_NORMA
IAH,AA,7079,22.59,17.81,2.8,17.65,115933,4.94,9,NELLA_NORMA
IAH,B6,736,26.54,20.72,2.17,17.65,115933,8.89,10,NELLA_NORMA
IAH,F9,3421,29.35,28.27,3.13,17.65,115933,11.7,11,NELLA_NORMA
IAH,YX,55,40.95,34.69,0.0,17.65,115933,23.3,12,ANOMALO_PEGGIORE
ICT,WN,1773,2.31,-4.7,0.23,10.36,10275,-8.05,1,NELLA_NORMA
ICT,UA,587,2.42,6.14,0.85,10.36,10275,-7.94,2,NELLA_NORMA
ICT,9E,168,5.37,1.93,0.0,10.36,10275,-4.99,3,NELLA_NORMA
ICT,DL,884,7.42,0.55,1.13,10.36,10275,-2.94,4,NELLA_NORMA
ICT,MQ,2380,9.86,6.11,1.72,10.36,10275,-0.5,5,NELLA_NORMA
ICT,G4,365,12.0,5.01,0.82,10.36,10275,1.64,6,NELLA_NORMA
ICT,OO,3243,13.67,9.11,1.05,10.36,10275,3.31,7,NELLA_NORMA
ICT,OH,315,16.92,18.01,0.63,10.36,10275,6.56,8,NELLA_NORMA
ICT,AA,560,29.01,26.81,2.86,10.36,10275,18.65,9,ANOMALO_PEGGIORE
IDA,DL,96,7.39,9.92,0.0,11.07,3430,-3.68,1,NELLA_NORMA
IDA,OO,2842,8.05,1.71,0.53,11.07,3430,-3.02,2,NELLA_NORMA
IDA,G4,492,29.22,27.49,0.41,11.07,3430,18.15,3,ANOMALO_PEGGIORE
ILM,YX,1354,6.09,4.86,2.22,9.78,8067,-3.69,1,NELLA_NORMA
ILM,OO,39,6.54,0.92,0.0,9.78,8067,-3.24,2,NELLA_NORMA
ILM,9E,1312,7.17,1.54,2.13,9.78,8067,-2.61,3,NELLA_NORMA
ILM,MQ,1096,7.48,3.78,0.82,9.78,8067,-2.3,4,NELLA_NORMA
ILM,OH,1996,9.66,8.04,1.55,9.78,8067,-0.12,5,NELLA_NORMA
ILM,DL,783,11.1,4.01,1.4,9.78,8067,1.32,6,NELLA_NORMA
ILM,AA,1487,16.72,11.27,2.15,9.78,8067,6.94,7,NELLA_NORMA
IMT,OO,729,14.52,9.35,1.23,14.52,729,0.0,1,NELLA_NORMA
IND,YX,12727,1.96,-2.6,1.21,9.16,47755,-7.2,1,NELLA_NORMA
IND,9E,2416,6.83,-1.08,2.28,9.16,47755,-2.33,2,NELLA_NORMA
IND,DL,4495,8.28,1.48,0.65,9.16,47755,-0.88,3,NELLA_NORMA
IND,MQ,1063,8.57,3.78,1.88,9.16,47755,-0.59,4,NELLA_NORMA
IND,UA,2368,9.0,4.07,1.86,9.16,47755,-0.16,5,NELLA_NORMA
IND,OH,295,9.48,6.24,1.02,9.16,47755,0.32,6,NELLA_NORMA
IND,AS,539,9.95,6.21,2.04,9.16,47755,0.79,7,NELLA_NORMA
IND,WN,11355,11.14,4.12,0.93,9.16,47755,1.98,8,NELLA_NORMA
IND,AA,6700,14.94,10.76,1.21,9.16,47755,5.78,9,NELLA_NORMA
IND,NK,2320,15.28,8.07,2.63,9.16,47755,6.12,10,NELLA_NORMA
IND,OO,1148,15.34,9.97,1.48,9.16,47755,6.18,11,NELLA_NORMA
IND,G4,1478,15.66,13.19,2.1,9.16,47755,6.5,12,NELLA_NORMA
IND,F9,851,20.61,15.81,2.35,9.16,47755,11.45,13,NELLA_NORMA
INL,OO,653,13.87,7.16,1.23,13.87,653,0.0,1,NELLA_NORMA
ISP,WN,2847,12.75,3.18,1.02,15.01,4777,-2.26,1,NELLA_NORMA
ISP,B6,148,15.31,11.84,0.0,15.01,4777,0.3,2,NELLA_NORMA
ISP,F9,1782,18.68,7.87,3.54,15.01,4777,3.67,3,NELLA_NORMA
ITH,YX,83,6.26,-6.88,3.61,7.86,810,-1.6,1,NELLA_NORMA
ITH,9E,727,8.04,-3.83,2.89,7.86,810,0.18,2,NELLA_NORMA
ITO,WN,1829,-2.45,-5.26,0.38,2.13,6757,-4.58,1,NELLA_NORMA
ITO,HA,4928,3.84,3.98,1.08,2.13,6757,1.71,2,NELLA_NORMA
JAC,AS,83,3.08,4.05,6.02,19.94,5619,-16.86,1,ANOMALO_MIGLIORE
JAC,OO,1150,10.09,3.85,1.57,19.94,5619,-9.85,2,NELLA_NORMA
JAC,DL,1303,16.41,7.75,0.84,19.94,5619,-3.53,3,NELLA_NORMA
JAC,UA,2036,16.59,10.85,1.92,19.94,5619,-3.35,4,NELLA_NORMA
JAC,AA,1047,42.87,38.74,1.15,19.94,5619,22.93,5,ANOMALO_PEGGIORE
JAN,DL,2003,3.95,-2.39,0.6,11.25,6866,-7.3,1,NELLA_NORMA
JAN,9E,248,5.64,3.44,0.4,11.25,6866,-5.61,2,NELLA_NORMA
JAN,WN,1755,11.15,5.77,0.8,11.25,6866,-0.1,3,NELLA_NORMA
JAN,OO,447,11.77,8.83,0.89,11.25,6866,0.52,4,NELLA_NORMA
JAN,MQ,1080,17.18,13.72,2.13,11.25,6866,5.93,5,NELLA_NORMA
JAN,OH,1333,18.62,15.88,2.4,11.25,6866,7.37,6,NELLA_NORMA
JAX,OO,163,6.73,3.03,2.45,12.36,30213,-5.63,1,NELLA_NORMA
JAX,YX,1672,6.75,1.32,1.73,12.36,30213,-5.61,2,NELLA_NORMA
JAX,9E,909,7.64,-0.2,2.75,12.36,30213,-4.72,3,NELLA_NORMA
JAX,WN,4758,8.56,2.71,0.99,12.36,30213,-3.8,4,NELLA_NORMA
JAX,MQ,1180,9.69,7.31,1.36,12.36,30213,-2.67,5,NELLA_NORMA
JAX,UA,3805,9.97,5.65,1.42,12.36,30213,-2.39,6,NELLA_NORMA
JAX,DL,5836,10.99,5.43,1.13,12.36,30213,-1.37,7,NELLA_NORMA
JAX,F9,910,14.93,12.43,2.86,12.36,30213,2.57,8,NELLA_NORMA
JAX,G4,728,15.54,12.19,1.37,12.36,30213,3.18,9,NELLA_NORMA
JAX,OH,1052,15.62,12.19,1.43,12.36,30213,3.26,10,NELLA_NORMA
JAX,AA,7364,16.74,14.37,1.89,12.36,30213,4.38,11,NELLA_NORMA
JAX,B6,1836,19.39,15.04,2.07,12.36,30213,7.03,12,NELLA_NORMA
JFK,YX,17238,4.31,-2.42,2.15,12.69,123343,-8.38,1,NELLA_NORMA
JFK,AS,3787,7.85,-0.22,3.01,12.69,123343,-4.84,2,NELLA_NORMA
JFK,9E,17133,8.11,1.1,3.45,12.69,123343,-4.58,3,NELLA_NORMA
JFK,AA,14499,11.12,0.16,1.13,12.69,123343,-1.57,4,NELLA_NORMA
JFK,HA,368,11.14,8.33,1.09,12.69,123343,-1.55,5,NELLA_NORMA
JFK,DL,30444,12.91,1.92,0.94,12.69,123343,0.22,6,NELLA_NORMA
JFK,F9,828,16.7,11.2,1.09,12.69,123343,4.01,7,NELLA_NORMA
JFK,B6,36115,18.97,10.7,1.86,12.69,123343,6.28,8,NELLA_NORMA
JFK,OO,2931,21.89,14.08,2.9,12.69,123343,9.2,9,NELLA_NORMA
JLN,OO,627,18.15,10.96,1.91,18.15,627,0.0,1,NELLA_NORMA
JMS,OO,615,15.9,12.21,5.69,15.9,615,0.0,1,NELLA_NORMA
JNU,AS,4587,1.49,0.6,1.87,1.77,4738,-0.28,1,NELLA_NORMA
JNU,DL,151,10.27,2.87,0.0,1.77,4738,8.5,2,NELLA_NORMA
JST,OO,731,19.53,12.38,2.33,19.53,731,0.0,1,NELLA_NORMA
KOA,WN,3402,-1.07,-6.48,0.47,4.29,16325,-5.36,1,NELLA_NORMA
KOA,HA,7780,3.25,2.78,0.82,4.29,16325,-1.04,2,NELLA_NORMA
KOA,DL,732,6.05,-4.54,2.05,4.29,16325,1.76,3,NELLA_NORMA
KOA,UA,1609,8.78,-2.44,1.62,4.29,16325,4.49,4,NELLA_NORMA
KOA,AS,2052,8.88,1.68,3.07,4.29,16325,4.59,5,NELLA_NORMA
KOA,AA,750,15.79,6.1,0.0,4.29,16325,11.5,6,NELLA_NORMA
KTN,AS,2421,0.55,-2.56,1.82,1.62,2515,-1.07,1,NELLA_NORMA
KTN,OO,94,29.11,32.22,2.13,1.62,2515,27.49,2,ANOMALO_PEGGIORE
LAN,9E,146,6.64,0.34,2.05,16.32,1298,-9.68,1,NELLA_NORMA
LAN,OO,858,17.4,14.02,0.7,16.32,1298,1.08,2,NELLA_NORMA
LAN,OH,294,17.98,17.65,3.06,16.32,1298,1.66,3,NELLA_NORMA
LAR,OO,627,10.23,8.04,3.67,10.23,627,0.0,1,NELLA_NORMA
LAS,G4,7539,8.16,3.23,0.6,12.81,189247,-4.65,1,NELLA_NORMA
LAS,DL,16263,8.47,0.56,0.73,12.81,189247,-4.34,2,NELLA_NORMA
LAS,UA,14306,9.35,3.12,1.71,12.81,189247,-3.46,3,NELLA_NORMA
LAS,NK,26247,10.38,4.61,1.16,12.81,189247,-2.43,4,NELLA_NORMA
LAS,AS,5436,10.59,8.95,2.21,12.81,189247,-2.22,5,NELLA_NORMA
LAS,WN,85662,13.79,5.82,0.52,12.81,189247,0.98,6,NELLA_NORMA
LAS,F9,13091,14.76,11.19,1.41,12.81,189247,1.95,7,NELLA_NORMA
LAS,OO,2236,15.05,17.38,1.52,12.81,189247,2.24,8,NELLA_NORMA
LAS,AA,14017,18.84,11.52,1.06,12.81,189247,6.03,9,NELLA_NORMA
LAS,B6,3012,19.28,9.45,0.76,12.81,189247,6.47,10,NELLA_NORMA
LAS,HA,1412,19.71,17.75,0.28,12.81,189247,6.9,11,NELLA_NORMA
LAS,MQ,26,66.96,60.15,0.0,12.81,189247,54.15,12,ANOMALO_PEGGIORE
LAW,MQ,150,5.54,-1.47,2.67,12.03,1085,-6.49,1,NELLA_NORMA
LAW,OO,935,13.08,10.73,3.53,12.03,1085,1.05,2,NELLA_NORMA
LAX,AS,9281,5.27,1.47,1.87,10.22,194050,-4.95,1,NELLA_NORMA
LAX,OO,38410,6.14,4.01,0.36,10.22,194050,-4.08,2,NELLA_NORMA
LAX,UA,27366,8.37,0.42,1.71,10.22,194050,-1.85,3,NELLA_NORMA
LAX,B6,9196,9.2,1.27,0.34,10.22,194050,-1.02,4,NELLA_NORMA
LAX,DL,36344,9.61,3.2,0.67,10.22,194050,-0.61,5,NELLA_NORMA
LAX,NK,11467,10.04,2.52,1.16,10.22,194050,-0.18,6,NELLA_NORMA
LAX,G4,1038,11.07,7.23,0.77,10.22,194050,0.85,7,NELLA_NORMA
LAX,WN,25868,11.52,4.36,0.44,10.22,194050,1.3,8,NELLA_NORMA
LAX,MQ,55,13.04,10.36,0.0,10.22,194050,2.82,9,NELLA_NORMA
LAX,HA,2324,13.8,10.56,1.25,10.22,194050,3.58,10,NELLA_NORMA
LAX,AA,30401,16.84,9.53,0.66,10.22,194050,6.62,11,NELLA_NORMA
LAX,F9,2300,28.5,28.55,1.87,10.22,194050,18.28,12,ANOMALO_PEGGIORE
LBB,WN,2637,6.55,-0.74,0.8,9.88,6188,-3.33,1,NELLA_NORMA
LBB,OO,1181,9.49,7.35,2.03,9.88,6188,-0.39,2,NELLA_NORMA
LBB,MQ,1946,11.29,9.15,1.9,9.88,6188,1.41,3,NELLA_NORMA
LBB,AA,424,25.58,24.22,2.59,9.88,6188,15.7,4,ANOMALO_PEGGIORE
LBE,NK,576,4.98,-4.2,2.43,4.98,576,0.0,1,NELLA_NORMA
LBF,OO,628,7.5,7.15,1.91,7.5,628,0.0,1,NELLA_NORMA
LBL,OO,566,10.41,6.76,3.53,10.41,566,0.0,1,NELLA_NORMA
LCH,OO,1010,19.87,16.52,2.28,21.1,1086,-1.23,1,NELLA_NORMA
LCH,MQ,76,37.92,38.33,5.26,21.1,1086,16.82,2,ANOMALO_PEGGIORE
LCK,G4,958,16.6,13.53,2.51,16.6,958,0.0,1,NELLA_NORMA
LEX,YX,756,2.5,0.42,0.79,11.39,9136,-8.89,1,NELLA_NORMA
LEX,9E,215,4.83,-1.7,0.0,11.39,9136,-6.56,2,NELLA_NORMA
LEX,DL,1846,5.89,-5.75,1.14,11.39,9136,-5.5,3,NELLA_NORMA
LEX,MQ,1018,8.85,2.27,1.47,11.39,9136,-2.54,4,NELLA_NORMA
LEX,OO,1886,9.84,4.07,0.95,11.39,9136,-1.55,5,NELLA_NORMA
LEX,OH,1518,10.41,5.86,0.99,11.39,9136,-0.98,6,NELLA_NORMA
LEX,G4,830,24.13,22.42,2.29,11.39,9136,12.74,7,NELLA_NORMA
LEX,AA,1067,25.52,23.96,2.53,11.39,9136,14.13,8,NELLA_NORMA
LFT,9E,802,6.12,0.73,1.25,15.27,3254,-9.15,1,NELLA_NORMA
LFT,MQ,415,13.94,9.82,1.2,15.27,3254,-1.33,2,NELLA_NORMA
LFT,OO,949,14.75,8.44,1.48,15.27,3254,-0.52,3,NELLA_NORMA
LFT,OH,1087,23.11,21.28,3.5,15.27,3254,7.84,4,NELLA_NORMA
LFT,NK,1,73.0,59.0,0.0,15.27,3254,57.73,5,ANOMALO_PEGGIORE
LGA,YX,42015,3.0,-4.53,2.31,10.59,162430,-7.59,1,NELLA_NORMA
LGA,9E,32064,7.23,-3.04,3.5,10.59,162430,-3.36,2,NELLA_NORMA
LGA,UA,8310,9.6,2.05,2.06,10.59,162430,-0.99,3,NELLA_NORMA
LGA,NK,8104,13.06,2.87,2.44,10.59,162430,2.47,4,NELLA_NORMA
LGA,DL,27439,14.05,3.88,1.39,10.59,162430,3.46,5,NELLA_NORMA
LGA,WN,11626,15.08,2.47,1.75,10.59,162430,4.49,6,NELLA_NORMA
LGA,AA,16669,16.27,8.46,2.3,10.59,162430,5.68,7,NELLA_NORMA
LGA,B6,9572,18.69,10.41,2.18,10.59,162430,8.1,8,NELLA_NORMA
LGA,OO,4129,21.32,14.5,2.81,10.59,162430,10.73,9,NELLA_NORMA
LGA,F9,2502,30.59,23.35,3.6,10.59,162430,20.0,10,ANOMALO_PEGGIORE
LGB,HA,663,1.25,-4.61,0.6,7.38,17650,-6.13,1,NELLA_NORMA
LGB,OO,640,4.68,-1.0,0.0,7.38,17650,-2.7,2,NELLA_NORMA
LGB,WN,15909,7.56,0.61,0.53,7.38,17650,0.18,3,NELLA_NORMA
LGB,DL,438,14.31,6.52,0.68,7.38,17650,6.93,4,NELLA_NORMA
LIH,WN,3342,-0.18,-6.91,0.12,3.45,15957,-3.63,1,NELLA_NORMA
LIH,DL,732,1.4,-10.9,1.5,3.45,15957,-2.05,2,NELLA_NORMA
LIH,HA,8769,3.17,2.14,1.32,3.45,15957,-0.28,3,NELLA_NORMA
LIH,UA,1250,3.39,-7.22,0.48,3.45,15957,-0.06,4,NELLA_NORMA
