airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
FWA,OO,5210,19.72,14.65,1.11,17.42,9444,2.3,4,NELLA_NORMA
FWA,G4,1670,21.8,17.04,2.63,17.42,9444,4.38,5,NELLA_NORMA
GCC,OO,1464,10.46,4.44,1.23,10.46,1464,0.0,1,NELLA_NORMA
GCK,OO,432,12.95,10.05,4.63,14.85,1460,-1.9,1,NELLA_NORMA
GCK,MQ,1028,15.62,14.64,1.75,14.85,1460,0.77,2,NELLA_NORMA
GEG,UA,1780,2.66,-5.06,2.13,6.19,35046,-3.53,1,NELLA_NORMA
GEG,OO,11904,3.1,0.51,0.39,6.19,35046,-3.09,2,NELLA_NORMA
GEG,AS,4590,3.44,1.26,1.7,6.19,35046,-2.75,3,NELLA_NORMA
GEG,WN,7410,6.54,0.09,0.08,6.19,35046,0.35,4,NELLA_NORMA
GEG,DL,6006,8.13,2.11,0.97,6.19,35046,1.94,5,NELLA_NORMA
GEG,G4,476,13.29,9.86,0.84,6.19,35046,7.1,6,NELLA_NORMA
GEG,AA,2880,19.45,12.79,0.83,6.19,35046,13.26,7,NELLA_NORMA
GFK,OO,2010,6.62,2.17,0.6,7.62,2566,-1.0,1,NELLA_NORMA
GFK,G4,384,7.19,0.95,0.52,7.62,2566,-0.43,2,NELLA_NORMA
GFK,9E,172,20.15,10.98,0.0,7.62,2566,12.53,3,NELLA_NORMA
GGG,OO,998,12.54,8.88,2.0,14.2,1458,-1.66,1,NELLA_NORMA
GGG,MQ,460,17.8,14.8,2.17,14.2,1458,3.6,2,NELLA_NORMA
GJT,UA,1450,7.9,-4.08,0.69,10.39,7932,-2.49,1,NELLA_NORMA
GJT,MQ,992,9.85,9.25,0.6,10.39,7932,-0.54,2,NELLA_NORMA
GJT,OO,5236,10.33,7.21,0.88,10.39,7932,-0.06,3,NELLA_NORMA
GJT,G4,254,27.98,29.84,1.57,10.39,7932,17.59,4,ANOMALO_PEGGIORE
GNV,DL,3140,5.62,-1.69,1.27,8.82,6050,-3.2,1,NELLA_NORMA
GNV,MQ,1172,7.4,3.21,2.05,8.82,6050,-1.42,2,NELLA_NORMA
GNV,9E,246,7.52,1.04,0.81,8.82,6050,-1.3,3,NELLA_NORMA
GNV,OH,1492,17.11,11.29,4.02,8.82,6050,8.29,4,NELLA_NORMA
GPT,9E,110,5.62,-1.07,0.0,10.1,6742,-4.48,1,NELLA_NORMA
GPT,DL,2370,7.92,1.85,1.27,10.1,6742,-2.18,2,NELLA_NORMA
GPT,OH,2466,8.68,7.7,0.81,10.1,6742,-1.42,3,NELLA_NORMA
GPT,OO,678,10.42,8.22,1.47,10.1,6742,0.32,4,NELLA_NORMA
GPT,MQ,1066,17.14,13.32,2.63,10.1,6742,7.04,5,NELLA_NORMA
GPT,G4,52,40.46,41.08,0.0,10.1,6742,30.36,6,ANOMALO_PEGGIORE
GRB,9E,146,1.34,-10.49,0.0,12.85,8406,-11.51,1,NELLA_NORMA
GRB,YX,358,3.62,1.08,1.12,12.85,8406,-9.23,2,NELLA_NORMA
GRB,MQ,788,8.55,4.32,1.78,12.85,8406,-4.3,3,NELLA_NORMA
GRB,OO,6150,13.43,8.72,1.5,12.85,8406,0.58,4,NELLA_NORMA
GRB,DL,740,16.47,9.68,0.54,12.85,8406,3.62,5,NELLA_NORMA
GRB,F9,224,22.16,17.24,2.68,12.85,8406,9.31,6,NELLA_NORMA
GRI,G4,450,18.77,13.06,1.78,20.88,1908,-2.11,1,NELLA_NORMA
GRI,OO,1458,21.52,18.7,1.65,20.88,1908,0.64,2,NELLA_NORMA
GRK,MQ,2602,12.64,9.78,1.38,12.77,3592,-0.13,1,NELLA_NORMA
GRK,OO,990,13.11,11.21,3.84,12.77,3592,0.34,2,NELLA_NORMA
GRR,YX,4100,2.26,-3.4,2.05,10.11,36466,-7.85,1,NELLA_NORMA
GRR,9E,1874,4.5,-2.33,4.06,10.11,36466,-5.61,2,NELLA_NORMA
GRR,DL,5708,5.32,-2.75,0.95,10.11,36466,-4.79,3,NELLA_NORMA
GRR,UA,2826,5.94,2.82,1.06,10.11,36466,-4.17,4,NELLA_NORMA
GRR,G4,4334,8.64,2.51,1.34,10.11,36466,-1.47,5,NELLA_NORMA
GRR,WN,3922,9.15,5.41,0.51,10.11,36466,-0.96,6,NELLA_NORMA
GRR,MQ,1484,13.23,11.74,1.75,10.11,36466,3.12,7,NELLA_NORMA
GRR,OO,4230,14.84,11.0,1.89,10.11,36466,4.73,8,NELLA_NORMA
GRR,OH,1440,15.49,15.19,2.78,10.11,36466,5.38,9,NELLA_NORMA
GRR,AA,5046,17.24,12.98,1.23,10.11,36466,7.13,10,NELLA_NORMA
GRR,F9,1502,25.95,19.66,3.46,10.11,36466,15.84,11,ANOMALO_PEGGIORE
GSO,DL,4830,4.65,-3.73,0.66,8.69,23900,-4.04,1,NELLA_NORMA
GSO,9E,3114,5.09,-2.86,2.76,8.69,23900,-3.6,2,NELLA_NORMA
GSO,OO,2034,5.81,3.69,0.59,8.69,23900,-2.88,3,NELLA_NORMA
GSO,YX,3244,5.87,1.69,3.08,8.69,23900,-2.82,4,NELLA_NORMA
GSO,OH,5088,7.8,6.82,1.14,8.69,23900,-0.89,5,NELLA_NORMA
GSO,MQ,2658,8.52,5.54,0.6,8.69,23900,-0.17,6,NELLA_NORMA
GSO,AA,2648,25.61,21.85,2.72,8.69,23900,16.92,7,ANOMALO_PEGGIORE
GSO,G4,284,31.27,31.5,2.82,8.69,23900,22.58,8,ANOMALO_PEGGIORE
GSP,DL,5240,4.04,-4.31,0.92,8.99,32642,-4.95,1,NELLA_NORMA
GSP,YX,4264,4.79,-0.45,2.53,8.99,32642,-4.2,2,NELLA_NORMA
GSP,OO,1968,6.92,2.68,1.32,8.99,32642,-2.07,3,NELLA_NORMA
GSP,WN,2994,7.27,0.34,0.47,8.99,32642,-1.72,4,NELLA_NORMA
GSP,9E,2766,7.47,-0.08,2.17,8.99,32642,-1.52,5,NELLA_NORMA
GSP,UA,934,7.7,2.97,1.5,8.99,32642,-1.29,6,NELLA_NORMA
GSP,OH,7804,8.82,6.78,1.0,8.99,32642,-0.17,7,NELLA_NORMA
GSP,MQ,3328,10.19,8.34,0.9,8.99,32642,1.2,8,NELLA_NORMA
GSP,AA,2686,25.13,18.32,2.46,8.99,32642,16.14,9,ANOMALO_PEGGIORE
GSP,G4,658,28.83,25.15,3.04,8.99,32642,19.84,10,ANOMALO_PEGGIORE
GST,AS,180,2.4,-0.36,6.67,2.4,180,0.0,1,NELLA_NORMA
GTF,OO,4012,3.72,-1.43,0.5,6.7,4872,-2.98,1,NELLA_NORMA
GTF,UA,512,7.93,-2.7,2.34,6.7,4872,1.23,2,NELLA_NORMA
GTF,G4,348,39.31,38.39,0.57,6.7,4872,32.61,3,ANOMALO_PEGGIORE
GTR,9E,1464,2.36,-3.88,1.09,2.36,1464,0.0,1,NELLA_NORMA
GUC,OO,1450,7.22,-1.62,1.1,11.34,1698,-4.12,1,NELLA_NORMA
GUC,AA,248,35.58,35.98,1.61,11.34,1698,24.24,2,ANOMALO_PEGGIORE
GUM,UA,1464,1.07,-9.86,0.82,1.07,1464,0.0,1,NELLA_NORMA
HDN,MQ,48,8.42,6.92,0.0,14.63,5028,-6.21,1,NELLA_NORMA
HDN,WN,1218,9.31,4.02,0.99,14.63,5028,-5.32,2,NELLA_NORMA
HDN,OO,1796,11.35,3.67,1.11,14.63,5028,-3.28,3,NELLA_NORMA
HDN,UA,1212,11.68,4.13,1.32,14.63,5028,-2.95,4,NELLA_NORMA
HDN,DL,268,12.64,7.66,0.0,14.63,5028,-1.99,5,NELLA_NORMA
HDN,AA,368,39.59,40.66,0.54,14.63,5028,24.96,6,ANOMALO_PEGGIORE
HDN,B6,118,78.9,77.41,1.69,14.63,5028,64.27,7,ANOMALO_PEGGIORE
HGR,G4,592,35.12,32.46,3.04,35.12,592,0.0,1,NELLA_NORMA
HHH,MQ,2214,9.96,7.9,1.9,12.88,3748,-2.92,1,NELLA_NORMA
HHH,YX,1534,17.13,12.12,2.74,12.88,3748,4.25,2,NELLA_NORMA
HIB,OO,1258,8.5,2.19,1.11,8.5,1258,0.0,1,NELLA_NORMA
HLN,OO,3114,11.54,7.34,0.58,11.54,3114,0.0,1,NELLA_NORMA
HNL,WN,29166,2.42,-3.82,0.37,5.74,123092,-3.32,1,NELLA_NORMA
HNL,AA,4512,4.2,-7.87,0.04,5.74,123092,-1.54,2,NELLA_NORMA
HNL,HA,63212,5.38,4.45,1.06,5.74,123092,-0.36,3,NELLA_NORMA
HNL,DL,7370,8.86,-2.84,0.68,5.74,123092,3.12,4,NELLA_NORMA
HNL,UA,10078,10.75,-1.48,1.13,5.74,123092,5.01,5,NELLA_NORMA
HNL,AS,8754,12.04,4.28,2.65,5.74,123092,6.3,6,NELLA_NORMA
HOB,OO,888,24.11,16.86,1.35,24.11,888,0.0,1,NELLA_NORMA
HOU,MQ,3578,11.47,7.77,4.08,13.19,114112,-1.72,1,NELLA_NORMA
HOU,WN,104882,12.98,4.81,1.09,13.19,114112,-0.21,2,NELLA_NORMA
HOU,OO,742,13.45,13.26,1.08,13.19,114112,0.26,3,NELLA_NORMA
HOU,DL,3200,13.97,8.76,1.0,13.19,114112,0.78,4,NELLA_NORMA
HOU,F9,716,22.58,16.71,4.75,13.19,114112,9.39,5,NELLA_NORMA
HOU,G4,690,31.01,29.34,1.74,13.19,114112,17.82,6,ANOMALO_PEGGIORE
HOU,OH,304,37.82,33.08,7.24,13.19,114112,24.63,7,ANOMALO_PEGGIORE
HPN,YX,118,7.47,1.05,0.0,13.26,24664,-5.79,1,NELLA_NORMA
HPN,MQ,2416,9.21,3.24,1.82,13.26,24664,-4.05,2,NELLA_NORMA
HPN,B6,10576,9.45,3.58,1.44,13.26,24664,-3.81,3,NELLA_NORMA
HPN,9E,1912,10.76,1.15,1.46,13.26,24664,-2.5,4,NELLA_NORMA
HPN,DL,1958,13.85,2.32,0.92,13.26,24664,0.59,5,NELLA_NORMA
HPN,OH,5592,16.61,13.65,2.43,13.26,24664,3.35,6,NELLA_NORMA
HPN,OO,2092,30.44,23.08,2.1,13.26,24664,17.18,7,ANOMALO_PEGGIORE
HRL,OO,500,2.71,0.11,1.6,7.8,8610,-5.09,1,NELLA_NORMA
HRL,DL,416,3.18,-7.45,0.48,7.8,8610,-4.62,2,NELLA_NORMA
HRL,MQ,3162,7.06,5.07,1.52,7.8,8610,-0.74,3,NELLA_NORMA
HRL,WN,4532,9.29,5.78,0.57,7.8,8610,1.49,4,NELLA_NORMA
HSV,YX,458,1.74,0.41,1.75,12.54,17788,-10.8,1,NELLA_NORMA
HSV,DL,3916,3.81,-4.27,1.07,12.54,17788,-8.73,2,NELLA_NORMA
HSV,9E,1180,7.4,2.61,1.53,12.54,17788,-5.14,3,NELLA_NORMA
HSV,OO,3440,15.01,10.93,0.93,12.54,17788,2.47,4,NELLA_NORMA
HSV,MQ,3680,16.2,12.15,1.63,12.54,17788,3.66,5,NELLA_NORMA
HSV,OH,5088,17.1,14.98,2.08,12.54,17788,4.56,6,NELLA_NORMA
HSV,AA,26,23.15,15.38,0.0,12.54,17788,10.61,7,NELLA_NORMA
HTS,G4,852,42.79,41.86,3.29,42.79,852,0.0,1,NELLA_NORMA
HYA,YX,330,12.65,18.6,1.21,26.7,538,-14.05,1,NELLA_NORMA
HYA,B6,208,50.3,54.45,6.73,26.7,538,23.6,2,ANOMALO_PEGGIORE
HYS,OO,1340,11.01,4.13,1.94,11.01,1340,0.0,1,NELLA_NORMA
IAD,MQ,52,3.96,8.24,3.85,10.03,105780,-6.07,1,NELLA_NORMA
IAD,9E,776,4.14,-5.31,0.26,10.03,105780,-5.89,2,NELLA_NORMA
IAD,YX,16434,4.2,-1.43,1.31,10.03,105780,-5.83,3,NELLA_NORMA
IAD,UA,64498,9.94,3.46,1.47,10.03,105780,-0.09,4,NELLA_NORMA
IAD,AS,4200,10.7,5.51,1.52,10.03,105780,0.67,5,NELLA_NORMA
IAD,WN,2278,11.23,2.62,0.26,10.03,105780,1.2,6,NELLA_NORMA
IAD,DL,6450,11.92,0.93,0.74,10.03,105780,1.89,7,NELLA_NORMA
IAD,OH,3314,13.3,5.48,1.09,10.03,105780,3.27,8,NELLA_NORMA
IAD,AA,1480,16.15,6.61,1.62,10.03,105780,6.12,9,NELLA_NORMA
IAD,F9,200,18.2,15.76,0.0,10.03,105780,8.17,10,NELLA_NORMA
IAD,OO,5408,19.34,14.02,1.41,10.03,105780,9.31,11,NELLA_NORMA
IAD,G4,690,34.67,26.79,1.74,10.03,105780,24.64,12,ANOMALO_PEGGIORE
IAG,G4,766,23.66,18.14,2.09,23.66,766,0.0,1,NELLA_NORMA
IAH,AS,1766,9.09,4.78,2.38,17.65,231866,-8.56,1,NELLA_NORMA
IAH,OH,76,11.61,8.97,0.0,17.65,231866,-6.04,2,NELLA_NORMA
IAH,WN,5752,13.38,7.92,1.63,17.65,231866,-4.27,3,NELLA_NORMA
IAH,DL,16056,13.6,5.79,1.12,17.65,231866,-4.05,4,NELLA_NORMA
IAH,MQ,2926,14.74,7.92,3.28,17.65,231866,-2.91,5,NELLA_NORMA
IAH,NK,19584,16.34,9.81,2.17,17.65,231866,-1.31,6,NELLA_NORMA
IAH,UA,137094,17.33,12.02,1.85,17.65,231866,-0.32,7,NELLA_NORMA
IAH,OO,26030,18.43,13.62,2.66,17.65,231866,0.78,8,NELLA_NORMA
IAH,AA,14158,22.59,17.81,2.8,17.65,231866,4.94,9,NELLA_NORMA
IAH,B6,1472,26.54,20.72,2.17,17.65,231866,8.89,10,NELLA_NORMA
IAH,F9,6842,29.35,28.27,3.13,17.65,231866,11.7,11,NELLA_NORMA
IAH,YX,110,40.95,34.69,0.0,17.65,231866,23.3,12,ANOMALO_PEGGIORE
ICT,WN,3546,2.31,-4.7,0.23,10.36,20550,-8.05,1,NELLA_NORMA
ICT,UA,1174,2.42,6.14,0.85,10.36,20550,-7.94,2,NELLA_NORMA
ICT,9E,336,5.37,1.93,0.0,10.36,20550,-4.99,3,NELLA_NORMA
ICT,DL,1768,7.42,0.55,1.13,10.36,20550,-2.94,4,NELLA_NORMA
ICT,MQ,4760,9.86,6.11,1.72,10.36,20550,-0.5,5,NELLA_NORMA
ICT,G4,730,12.0,5.01,0.82,10.36,20550,1.64,6,NELLA_NORMA
ICT,OO,6486,13.67,9.11,1.05,10.36,20550,3.31,7,NELLA_NORMA
ICT,OH,630,16.92,18.01,0.63,10.36,20550,6.56,8,NELLA_NORMA
ICT,AA,1120,29.01,26.81,2.86,10.36,20550,18.65,9,ANOMALO_PEGGIORE
IDA,DL,192,7.39,9.92,0.0,11.07,6860,-3.68,1,NELLA_NORMA
IDA,OO,5684,8.05,1.71,0.53,11.07,6860,-3.02,2,NELLA_NORMA
IDA,G4,984,29.22,27.49,0.41,11.07,6860,18.15,3,ANOMALO_PEGGIORE
ILM,YX,2708,6.09,4.86,2.22,9.78,16134,-3.69,1,NELLA_NORMA
ILM,OO,78,6.54,0.92,0.0,9.78,16134,-3.24,2,NELLA_NORMA
ILM,9E,2624,7.17,1.54,2.13,9.78,16134,-2.61,3,NELLA_NORMA
ILM,MQ,2192,7.48,3.78,0.82,9.78,16134,-2.3,4,NELLA_NORMA
ILM,OH,3992,9.66,8.04,1.55,9.78,16134,-0.12,5,NELLA_NORMA
ILM,DL,1566,11.1,4.01,1.4,9.78,16134,1.32,6,NELLA_NORMA
ILM,AA,2974,16.72,11.27,2.15,9.78,16134,6.94,7,NELLA_NORMA
IMT,OO,1458,14.52,9.35,1.23,14.52,1458,0.0,1,NELLA_NORMA
IND,YX,25454,1.96,-2.6,1.21,9.16,95510,-7.2,1,NELLA_NORMA
IND,9E,4832,6.83,-1.08,2.28,9.16,95510,-2.33,2,NELLA_NORMA
IND,DL,8990,8.28,1.48,0.65,9.16,95510,-0.88,3,NELLA_NORMA
IND,MQ,2126,8.57,3.78,1.88,9.16,95510,-0.59,4,NELLA_NORMA
IND,UA,4736,9.0,4.07,1.86,9.16,95510,-0.16,5,NELLA_NORMA
IND,OH,590,9.48,6.24,1.02,9.16,95510,0.32,6,NELLA_NORMA
IND,AS,1078,9.95,6.21,2.04,9.16,95510,0.79,7,NELLA_NORMA
IND,WN,22710,11.14,4.12,0.93,9.16,95510,1.98,8,NELLA_NORMA
IND,AA,13400,14.94,10.76,1.21,9.16,95510,5.78,9,NELLA_NORMA
IND,NK,4640,15.28,8.07,2.63,9.16,95510,6.12,10,NELLA_NORMA
IND,OO,2296,15.34,9.97,1.48,9.16,95510,6.18,11,NELLA_NORMA
IND,G4,2956,15.66,13.19,2.1,9.16,95510,6.5,12,NELLA_NORMA
IND,F9,1702,20.61,15.81,2.35,9.16,95510,11.45,13,NELLA_NORMA
INL,OO,1306,13.87,7.16,1.23,13.87,1306,0.0,1,NELLA_NORMA
ISP,WN,5694,12.75,3.18,1.02,15.01,9554,-2.26,1,NELLA_NORMA
ISP,B6,296,15.31,11.84,0.0,15.01,9554,0.3,2,NELLA_NORMA
ISP,F9,3564,18.68,7.87,3.54,15.01,9554,3.67,3,NELLA_NORMA
ITH,YX,166,6.26,-6.88,3.61,7.86,1620,-1.6,1,NELLA_NORMA
ITH,9E,1454,8.04,-3.83,2.89,7.86,1620,0.18,2,NELLA_NORMA
ITO,WN,3658,-2.45,-5.26,0.38,2.13,13514,-4.58,1,NELLA_NORMA
ITO,HA,9856,3.84,3.98,1.08,2.13,13514,1.71,2,NELLA_NORMA
JAC,AS,166,3.08,4.05,6.02,19.94,11238,-16.86,1,ANOMALO_MIGLIORE
JAC,OO,2300,10.09,3.85,1.57,19.94,11238,-9.85,2,NELLA_NORMA
JAC,DL,2606,16.41,7.75,0.84,19.94,11238,-3.53,3,NELLA_NORMA
JAC,UA,4072,16.59,10.85,1.92,19.94,11238,-3.35,4,NELLA_NORMA
JAC,AA,2094,42.87,38.74,1.15,19.94,11238,22.93,5,ANOMALO_PEGGIORE
JAN,DL,4006,3.95,-2.39,0.6,11.25,13732,-7.3,1,NELLA_NORMA
JAN,9E,496,5.64,3.44,0.4,11.25,13732,-5.61,2,NELLA_NORMA
JAN,WN,3510,11.15,5.77,0.8,11.25,13732,-0.1,3,NELLA_NORMA
JAN,OO,894,11.77,8.83,0.89,11.25,13732,0.52,4,NELLA_NORMA
JAN,MQ,2160,17.18,13.72,2.13,11.25,13732,5.93,5,NELLA_NORMA
JAN,OH,2666,18.62,15.88,2.4,11.25,13732,7.37,6,NELLA_NORMA
JAX,OO,326,6.73,3.03,2.45,12.36,60426,-5.63,1,NELLA_NORMA
JAX,YX,3344,6.75,1.32,1.73,12.36,60426,-5.61,2,NELLA_NORMA
JAX,9E,1818,7.64,-0.2,2.75,12.36,60426,-4.72,3,NELLA_NORMA
JAX,WN,9516,8.56,2.71,0.99,12.36,60426,-3.8,4,NELLA_NORMA
JAX,MQ,2360,9.69,7.31,1.36,12.36,60426,-2.67,5,NELLA_NORMA
JAX,UA,7610,9.97,5.65,1.42,12.36,60426,-2.39,6,NELLA_NORMA
JAX,DL,11672,10.99,5.43,1.13,12.36,60426,-1.37,7,NELLA_NORMA
JAX,F9,1820,14.93,12.43,2.86,12.36,60426,2.57,8,NELLA_NORMA
JAX,G4,1456,15.54,12.19,1.37,12.36,60426,3.18,9,NELLA_NORMA
JAX,OH,2104,15.62,12.19,1.43,12.36,60426,3.26,10,NELLA_NORMA
JAX,AA,14728,16.74,14.37,1.89,12.36,60426,4.38,11,NELLA_NORMA
JAX,B6,3672,19.39,15.04,2.07,12.36,60426,7.03,12,NELLA_NORMA
JFK,YX,34476,4.31,-2.42,2.15,12.69,246686,-8.38,1,NELLA_NORMA
JFK,AS,7574,7.85,-0.22,3.01,12.69,246686,-4.84,2,NELLA_NORMA
JFK,9E,34266,8.11,1.1,3.45,12.69,246686,-4.58,3,NELLA_NORMA
JFK,AA,28998,11.12,0.16,1.13,12.69,246686,-1.57,4,NELLA_NORMA
JFK,HA,736,11.14,8.33,1.09,12.69,246686,-1.55,5,NELLA_NORMA
JFK,DL,60888,12.91,1.92,0.94,12.69,246686,0.22,6,NELLA_NORMA
JFK,F9,1656,16.7,11.2,1.09,12.69,246686,4.01,7,NELLA_NORMA
JFK,B6,72230,18.97,10.7,1.86,12.69,246686,6.28,8,NELLA_NORMA
JFK,OO,5862,21.89,14.08,2.9,12.69,246686,9.2,9,NELLA_NORMA
JLN,OO,1254,18.15,10.96,1.91,18.15,1254,0.0,1,NELLA_NORMA
JMS,OO,1230,15.9,12.21,5.69,15.9,1230,0.0,1,NELLA_NORMA
JNU,AS,9174,1.49,0.6,1.87,1.77,9476,-0.28,1,NELLA_NORMA
JNU,DL,302,10.27,2.87,0.0,1.77,9476,8.5,2,NELLA_NORMA
JST,OO,1462,19.53,12.38,2.33,19.53,1462,0.0,1,NELLA_NORMA
KOA,WN,6804,-1.07,-6.48,0.47,4.29,32650,-5.36,1,NELLA_NORMA
KOA,HA,15560,3.25,2.78,0.82,4.29,32650,-1.04,2,NELLA_NORMA
KOA,DL,1464,6.05,-4.54,2.05,4.29,32650,1.76,3,NELLA_NORMA
KOA,UA,3218,8.78,-2.44,1.62,4.29,32650,4.49,4,NELLA_NORMA
KOA,AS,4104,8.88,1.68,3.07,4.29,32650,4.59,5,NELLA_NORMA
KOA,AA,1500,15.79,6.1,0.0,4.29,32650,11.5,6,NELLA_NORMA
KTN,AS,4842,0.55,-2.56,1.82,1.62,5030,-1.07,1,NELLA_NORMA
KTN,OO,188,29.11,32.22,2.13,1.62,5030,27.49,2,ANOMALO_PEGGIORE
LAN,9E,292,6.64,0.34,2.05,16.32,2596,-9.68,1,NELLA_NORMA
LAN,OO,1716,17.4,14.02,0.7,16.32,2596,1.08,2,NELLA_NORMA
LAN,OH,588,17.98,17.65,3.06,16.32,2596,1.66,3,NELLA_NORMA
LAR,OO,1254,10.23,8.04,3.67,10.23,1254,0.0,1,NELLA_NORMA
LAS,G4,15078,8.16,3.23,0.6,12.81,378494,-4.65,1,NELLA_NORMA
LAS,DL,32526,8.47,0.56,0.73,12.81,378494,-4.34,2,NELLA_NORMA
LAS,UA,28612,9.35,3.12,1.71,12.81,378494,-3.46,3,NELLA_NORMA
LAS,NK,52494,10.38,4.61,1.16,12.81,378494,-2.43,4,NELLA_NORMA
LAS,AS,10872,10.59,8.95,2.21,12.81,378494,-2.22,5,NELLA_NORMA
LAS,WN,171324,13.79,5.82,0.52,12.81,378494,0.98,6,NELLA_NORMA
LAS,F9,26182,14.76,11.19,1.41,12.81,378494,1.95,7,NELLA_NORMA
LAS,OO,4472,15.05,17.38,1.52,12.81,378494,2.24,8,NELLA_NORMA
LAS,AA,28034,18.84,11.52,1.06,12.81,378494,6.03,9,NELLA_NORMA
LAS,B6,6024,19.28,9.45,0.76,12.81,378494,6.47,10,NELLA_NORMA
LAS,HA,2824,19.71,17.75,0.28,12.81,378494,6.9,11,NELLA_NORMA
LAS,MQ,52,66.96,60.15,0.0,12.81,378494,54.15,12,ANOMALO_PEGGIORE
LAW,MQ,300,5.54,-1.47,2.67,12.03,2170,-6.49,1,NELLA_NORMA
LAW,OO,1870,13.08,10.73,3.53,12.03,2170,1.05,2,NELLA_NORMA
LAX,AS,18562,5.27,1.47,1.87,10.22,388100,-4.95,1,NELLA_NORMA
LAX,OO,76820,6.14,4.01,0.36,10.22,388100,-4.08,2,NELLA_NORMA
LAX,UA,54732,8.37,0.42,1.71,10.22,388100,-1.85,3,NELLA_NORMA
LAX,B6,18392,9.2,1.27,0.34,10.22,388100,-1.02,4,NELLA_NORMA
LAX,DL,72688,9.61,3.2,0.67,10.22,388100,-0.61,5,NELLA_NORMA
LAX,NK,22934,10.04,2.52,1.16,10.22,388100,-0.18,6,NELLA_NORMA
LAX,G4,2076,11.07,7.23,0.77,10.22,388100,0.85,7,NELLA_NORMA
LAX,WN,51736,11.52,4.36,0.44,10.22,388100,1.3,8,NELLA_NORMA
LAX,MQ,110,13.04,10.36,0.0,10.22,388100,2.82,9,NELLA_NORMA
LAX,HA,4648,13.8,10.56,1.25,10.22,388100,3.58,10,NELLA_NORMA
LAX,AA,60802,16.84,9.53,0.66,10.22,388100,6.62,11,NELLA_NORMA
LAX,F9,4600,28.5,28.55,1.87,10.22,388100,18.28,12,ANOMALO_PEGGIORE
LBB,WN,5274,6.55,-0.74,0.8,9.88,12376,-3.33,1,NELLA_NORMA
LBB,OO,2362,9.49,7.35,2.03,9.88,12376,-0.39,2,NELLA_NORMA
LBB,MQ,3892,11.29,9.15,1.9,9.88,12376,1.41,3,NELLA_NORMA
LBB,AA,848,25.58,24.22,2.59,9.88,12376,15.7,4,ANOMALO_PEGGIORE
LBE,NK,1152,4.98,-4.2,2.43,4.98,1152,0.0,1,NELLA_NORMA
LBF,OO,1256,7.5,7.15,1.91,7.5,1256,0.0,1,NELLA_NORMA
LBL,OO,1132,10.41,6.76,3.53,10.41,1132,0.0,1,NELLA_NORMA
LCH,OO,2020,19.87,16.52,2.28,21.1,2172,-1.23,1,NELLA_NORMA
LCH,MQ,152,37.92,38.33,5.26,21.1,2172,16.82,2,ANOMALO_PEGGIORE
LCK,G4,1916,16.6,13.53,2.51,16.6,1916,0.0,1,NELLA_NORMA
LEX,YX,1512,2.5,0.42,0.79,11.39,18272,-8.89,1,NELLA_NORMA
LEX,9E,430,4.83,-1.7,0.0,11.39,18272,-6.56,2,NELLA_NORMA
LEX,DL,3692,5.89,-5.75,1.14,11.39,18272,-5.5,3,NELLA_NORMA
LEX,MQ,2036,8.85,2.27,1.47,11.39,18272,-2.54,4,NELLA_NORMA
LEX,OO,3772,9.84,4.07,0.95,11.39,18272,-1.55,5,NELLA_NORMA
LEX,OH,3036,10.41,5.86,0.99,11.39,18272,-0.98,6,NELLA_NORMA
LEX,G4,1660,24.13,22.42,2.29,11.39,18272,12.74,7,NELLA_NORMA
LEX,AA,2134,25.52,23.96,2.53,11.39,18272,14.13,8,NELLA_NORMA
LFT,9E,1604,6.12,0.73,1.25,15.27,6508,-9.15,1,NELLA_NORMA
LFT,MQ,830,13.94,9.82,1.2,15.27,6508,-1.33,2,NELLA_NORMA
LFT,OO,1898,14.75,8.44,1.48,15.27,6508,-0.52,3,NELLA_NORMA
LFT,OH,2174,23.11,21.28,3.5,15.27,6508,7.84,4,NELLA_NORMA
LFT,NK,2,73.0,59.0,0.0,15.27,6508,57.73,5,ANOMALO_PEGGIORE
LGA,YX,84030,3.0,-4.53,2.31,10.59,324860,-7.59,1,NELLA_NORMA
LGA,9E,64128,7.23,-3.04,3.5,10.59,324860,-3.36,2,NELLA_NORMA
LGA,UA,16620,9.6,2.05,2.06,10.59,324860,-0.99,3,NELLA_NORMA
LGA,NK,16208,13.06,2.87,2.44,10.59,324860,2.47,4,NELLA_NORMA
LGA,DL,54878,14.05,3.88,1.39,10.59,324860,3.46,5,NELLA_NORMA
LGA,WN,23252,15.08,2.47,1.75,10.59,324860,4.49,6,NELLA_NORMA
LGA,AA,33338,16.27,8.46,2.3,10.59,324860,5.68,7,NELLA_NORMA
LGA,B6,19144,18.69,10.41,2.18,10.59,324860,8.1,8,NELLA_NORMA
LGA,OO,8258,21.32,14.5,2.81,10.59,324860,10.73,9,NELLA_NORMA
LGA,F9,5004,30.59,23.35,3.6,10.59,324860,20.0,10,ANOMALO_PEGGIORE
LGB,HA,1326,1.25,-4.61,0.6,7.38,35300,-6.13,1,NELLA_NORMA
LGB,OO,1280,4.68,-1.0,0.0,7.38,35300,-2.7,2,NELLA_NORMA
LGB,WN,31818,7.56,0.61,0.53,7.38,35300,0.18,3,NELLA_NORMA
