airline,airport,total_flights,min_arr_delay,max_arr_delay,avg_arr_delay,cancellation_rate_pct,active_months
DL,ONT,3680,-46.0,1082.0,-5.87,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ORD,21988,-57.0,1118.0,8.03,1.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ORF,4886,-44.0,969.0,6.36,1.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PBI,14196,-51.0,1087.0,8.13,1.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PDX,14342,-57.0,1067.0,-2.53,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PHL,11908,-55.0,1097.0,1.75,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PHX,21152,-62.0,1075.0,0.39,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PIT,6808,-51.0,496.0,-1.96,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PNS,5108,-39.0,943.0,-2.9,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PSC,804,-36.0,796.0,3.66,0.5,[ 1  5  6  7  8  9 10 11 12]
DL,PSP,1324,-64.0,284.0,-2.23,0.3,[ 1  2  3  4  5  9 10 11 12]
DL,PVD,2728,-46.0,1067.0,4.28,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,PWM,1498,-59.0,876.0,3.92,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RAP,190,-28.0,400.0,14.2,3.16,[6 7 8 9]
DL,RDU,22604,-67.0,1093.0,2.31,0.88,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RIC,5322,-37.0,703.0,1.37,0.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RNO,2046,-45.0,843.0,2.92,0.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROA,876,-41.0,834.0,1.03,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,ROC,2150,-60.0,980.0,3.26,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,RSW,14502,-49.0,1171.0,5.99,1.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAN,18950,-62.0,1210.0,4.4,0.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAT,12342,-51.0,1137.0,3.95,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SAV,6616,-40.0,1034.0,2.19,0.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SBA,1244,-45.0,793.0,7.02,0.48,[ 6  7  8  9 10 11 12]
DL,SDF,4880,-43.0,1010.0,-2.36,0.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SEA,63730,-78.0,1206.0,0.94,0.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SFO,25758,-57.0,1101.0,4.5,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SGF,804,-36.0,520.0,4.36,0.5,[ 3  4  5  6  7  8  9 10 11 12]
DL,SJC,4462,-58.0,1054.0,-4.64,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SJU,7164,-48.0,1132.0,4.4,0.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SLC,108326,-64.0,1156.0,4.06,0.62,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SMF,6462,-44.0,1100.0,-1.64,0.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SNA,9648,-55.0,1098.0,2.83,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,SRQ,6032,-50.0,1057.0,6.84,3.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STL,11056,-49.0,1057.0,-0.6,0.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STT,1770,-60.0,1181.0,11.12,0.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,STX,240,-43.0,147.0,3.03,0.83,[ 1  2  3  4  5  6  7  8 11 12]
DL,SYR,2454,-57.0,647.0,-3.0,0.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TLH,2816,-41.0,1200.0,-4.78,0.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TPA,25774,-58.0,1040.0,8.28,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TRI,304,-41.0,941.0,3.93,0.0,[ 1  5  6 10 11 12]
DL,TUL,2832,-44.0,566.0,-3.22,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TUS,2282,-55.0,1133.0,-2.43,0.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TVC,890,-51.0,715.0,0.77,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,TYS,2834,-47.0,1033.0,-6.78,0.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,VPS,5116,-55.0,717.0,2.11,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
DL,XNA,1152,-41.0,294.0,-4.67,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ATL,23352,-52.0,1161.0,20.74,2.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,AUS,1410,-44.0,1243.0,20.88,1.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BDL,2058,-84.0,1404.0,31.18,2.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BMI,120,-33.0,131.0,12.97,3.33,[4 5 6 7 8]
F9,BNA,1528,-54.0,1196.0,15.45,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BOS,2960,-53.0,1345.0,14.45,2.36,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BQN,990,-54.0,1149.0,6.46,1.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BTV,24,-45.0,81.0,-2.42,0.0,[12]
F9,BUF,2312,-65.0,1139.0,12.23,3.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,BUR,148,-41.0,236.0,13.18,0.0,[11 12]
F9,BWI,5856,-55.0,1213.0,22.82,3.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CHS,350,-32.0,250.0,14.24,2.29,[ 3  4  5  6  7  8  9 10 11 12]
F9,CID,550,-48.0,889.0,6.78,2.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLE,13274,-69.0,1214.0,13.95,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CLT,6576,-59.0,1279.0,33.37,3.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CMH,484,-45.0,518.0,15.41,2.89,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,CVG,9444,-73.0,1280.0,10.37,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DCA,2194,-67.0,1061.0,2.02,1.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DEN,50206,-57.0,1321.0,10.3,1.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DFW,20420,-54.0,1165.0,20.12,2.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DSM,582,-49.0,932.0,13.87,1.72,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,DTW,4728,-65.0,1051.0,15.9,3.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EGE,24,-7.0,156.0,33.83,0.0,[12]
F9,ELP,1370,-43.0,962.0,12.07,1.9,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,EWR,746,-52.0,1242.0,25.64,1.61,[ 6  7  8  9 10 11 12]
F9,FAR,658,-58.0,513.0,5.23,1.22,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FLL,3258,-46.0,943.0,21.7,3.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,FSD,502,-42.0,537.0,11.56,1.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,GRB,224,-52.0,898.0,17.24,2.68,[1 2 3 4 5 6 7 8]
F9,GRR,1502,-65.0,1316.0,19.66,3.46,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,HOU,716,-56.0,1110.0,16.71,4.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IAD,200,-34.0,320.0,15.76,0.0,[ 3 11 12]
F9,IAH,6842,-50.0,1244.0,28.27,3.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,IND,1702,-56.0,1381.0,15.81,2.35,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ISP,3564,-61.0,1000.0,7.87,3.54,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JAX,1820,-42.0,1340.0,12.43,2.86,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,JFK,1656,-57.0,1432.0,11.2,1.09,[ 6  7  8  9 10 11 12]
F9,LAS,26182,-55.0,1273.0,11.19,1.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LAX,4600,-33.0,1087.0,28.55,1.87,[ 4  5  6  7  8  9 10 11 12]
F9,LGA,5004,-53.0,1386.0,23.35,3.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,LIT,224,-44.0,243.0,6.11,1.79,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCI,774,-51.0,406.0,11.61,1.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MCO,35832,-55.0,1130.0,9.32,2.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MDT,160,-54.0,540.0,20.01,2.5,[ 1  2  3  4  5 12]
F9,MDW,7656,-60.0,1201.0,14.6,2.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MEM,342,-37.0,495.0,14.0,0.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MIA,7592,-51.0,1053.0,15.85,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MKE,1060,-54.0,947.0,6.52,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSN,624,-54.0,745.0,11.18,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSO,234,-40.0,159.0,15.24,2.56,[ 5  6  7  8  9 10 11]
F9,MSP,3352,-57.0,1001.0,16.0,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MSY,1710,-44.0,1158.0,17.8,4.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,MYR,828,-45.0,1291.0,20.27,6.28,[ 3  4  5  6  7  8  9 10 11 12]
F9,OKC,928,-49.0,1095.0,0.58,1.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,OMA,872,-50.0,1229.0,23.1,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ONT,7010,-48.0,1212.0,12.3,2.03,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORD,5320,-51.0,1159.0,28.95,3.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,ORF,514,-50.0,1047.0,30.85,4.67,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PBI,1664,-51.0,1026.0,24.17,3.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PDX,3530,-38.0,1218.0,16.56,2.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHL,23724,-68.0,1090.0,15.43,2.68,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PHX,19080,-51.0,1016.0,9.85,1.19,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PIT,1074,-48.0,450.0,22.85,4.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PNS,828,-53.0,876.0,12.08,2.17,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSE,602,-47.0,278.0,7.23,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,PSP,40,-27.0,193.0,10.75,0.0,[12]
F9,PWM,866,-72.0,409.0,2.82,5.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RDU,9414,-54.0,1179.0,14.74,3.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,RSW,4968,-53.0,991.0,12.86,3.3,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAN,6760,-53.0,1256.0,22.51,2.13,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAT,1406,-50.0,989.0,11.06,2.56,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SAV,324,-37.0,131.0,7.23,2.47,[ 3  4  5  6  7  8  9 10 11 12]
F9,SEA,2920,-47.0,1039.0,14.71,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SFO,9158,-47.0,1283.0,29.94,2.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SJC,1282,-41.0,520.0,8.28,0.47,[ 7  8  9 10 11 12]
F9,SJU,11756,-55.0,1267.0,20.41,2.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SLC,6342,-50.0,1267.0,15.33,2.11,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SMF,1652,-37.0,1165.0,8.01,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SNA,2226,-40.0,1295.0,10.37,2.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,SRQ,1084,-54.0,1257.0,24.66,4.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STL,2360,-54.0,1120.0,16.79,2.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,STT,140,-17.0,225.0,23.0,2.86,[1 2 3 4 5 6]
F9,STX,38,-11.0,53.0,8.11,0.0,[5 6]
F9,SYR,1006,-67.0,1012.0,9.86,3.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TPA,13290,-49.0,1156.0,11.3,2.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TTN,3596,-57.0,575.0,7.06,3.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,TYS,550,-50.0,1135.0,17.6,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
F9,XNA,400,-41.0,238.0,6.87,0.5,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,ABE,3678,-59.0,1205.0,0.64,1.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ALB,1146,-60.0,1282.0,15.53,1.4,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ATW,2636,-63.0,963.0,0.29,1.97,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AUS,2204,-39.0,1281.0,16.85,1.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AVL,6540,-47.0,1275.0,14.34,3.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,AZA,11768,-53.0,1213.0,-0.96,0.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BGR,1070,-91.0,1206.0,3.99,2.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIL,730,-45.0,433.0,16.01,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BIS,1086,-73.0,1185.0,-3.07,1.47,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLI,1918,-45.0,791.0,-3.77,0.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BLV,2196,-52.0,1082.0,15.07,2.55,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BMI,460,-35.0,1067.0,23.46,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BNA,6056,-57.0,1178.0,5.21,1.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOI,706,-44.0,1345.0,31.71,0.85,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BOS,1038,-73.0,523.0,-4.48,2.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BTV,4,15.0,15.0,15.0,50.0,[12]
G4,BWI,290,-43.0,1167.0,27.42,1.38,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,BZN,752,-51.0,1301.0,7.29,2.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CAK,1512,-65.0,1165.0,10.31,1.98,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHA,558,-54.0,886.0,18.3,3.23,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CHS,412,-35.0,844.0,12.18,2.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CID,1958,-67.0,1468.0,6.65,2.25,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CKB,414,-31.0,1235.0,35.43,2.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,CVG,6538,-52.0,1082.0,9.1,1.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DAY,556,-59.0,900.0,15.22,4.32,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DEN,888,-56.0,1106.0,13.92,1.58,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,DSM,3448,-47.0,1040.0,14.71,1.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELM,592,-52.0,963.0,5.54,1.69,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ELP,184,-35.0,151.0,15.64,2.17,[ 1  3  4  5  6  7  8  9 10 11 12]
G4,EUG,696,-36.0,1049.0,21.86,3.45,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EVV,404,-49.0,1031.0,34.02,3.96,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EWR,1318,-74.0,1197.0,-0.83,0.91,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,EYW,1284,-42.0,1283.0,21.63,4.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAR,1380,-67.0,1123.0,1.51,0.43,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FAT,1270,-38.0,1118.0,12.31,0.31,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FCA,508,-53.0,1080.0,18.45,1.18,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FLL,6636,-45.0,1147.0,15.1,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FNT,2768,-62.0,681.0,1.45,1.08,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FSD,1906,-55.0,1318.0,9.32,1.05,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,FWA,1670,-64.0,1118.0,17.04,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GEG,476,-33.0,302.0,9.86,0.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GFK,384,-72.0,975.0,0.95,0.52,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GJT,254,-42.0,1251.0,29.84,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GPT,52,-23.0,221.0,41.08,0.0,[5 6 7 8]
G4,GRI,450,-38.0,515.0,13.06,1.78,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GRR,4334,-71.0,700.0,2.51,1.34,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSO,284,-39.0,960.0,31.5,2.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GSP,658,-37.0,959.0,25.15,3.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,GTF,348,-61.0,1185.0,38.39,0.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HGR,592,-39.0,990.0,32.46,3.04,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HOU,690,-34.0,1248.0,29.34,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,HTS,852,-34.0,1026.0,41.86,3.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAD,690,-53.0,1357.0,26.79,1.74,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IAG,766,-48.0,1199.0,18.14,2.09,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ICT,730,-45.0,890.0,5.01,0.82,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IDA,984,-48.0,1285.0,27.49,0.41,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,IND,2956,-51.0,1098.0,13.19,2.1,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,JAX,1456,-47.0,870.0,12.19,1.37,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAS,15078,-58.0,1174.0,3.23,0.6,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LAX,2076,-41.0,1232.0,7.23,0.77,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LCK,1916,-48.0,1022.0,13.53,2.51,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LEX,1660,-56.0,1113.0,22.42,2.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,LIT,238,-31.0,384.0,31.75,0.84,[ 1  5  6  7  8 10 11 12]
G4,LRD,268,-50.0,1254.0,19.75,1.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MCI,448,-46.0,824.0,11.46,2.23,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MCO,460,-43.0,1212.0,29.21,2.61,[ 5  6  7  8  9 10 11 12]
G4,MDT,1814,-60.0,1258.0,11.48,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MDW,888,-49.0,1395.0,17.78,1.8,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MEM,1002,-48.0,943.0,15.9,1.2,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFE,976,-59.0,1051.0,6.82,0.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MFR,642,-30.0,1146.0,27.14,1.87,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLB,524,-44.0,389.0,0.57,2.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MLI,932,-56.0,1214.0,9.62,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MOT,752,-59.0,1150.0,6.94,1.06,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MRY,212,-23.0,1118.0,51.11,0.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSO,626,-36.0,1116.0,29.4,1.92,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,MSP,542,-65.0,960.0,5.17,0.37,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MSY,180,-39.0,1234.0,28.58,1.11,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,MYR,2258,-45.0,1241.0,17.61,3.01,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,OAK,312,-30.0,161.0,2.9,1.28,[ 1  5  6  7  8  9 10 11 12]
G4,OKC,308,-45.0,434.0,11.84,0.65,[1 2 3 4 5 6 7 8]
G4,OMA,1112,-48.0,658.0,9.92,2.16,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ORF,454,-39.0,1189.0,23.42,3.52,[1 2 3 4 5 6 7 8]
G4,PBG,1002,-59.0,1374.0,21.82,3.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PBI,754,-45.0,906.0,14.2,1.59,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PDX,660,-47.0,1059.0,2.71,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PGD,12674,-64.0,1281.0,8.24,1.81,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PHX,860,-47.0,1134.0,12.33,0.93,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIA,2176,-75.0,843.0,3.89,1.84,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIE,16604,-60.0,1202.0,7.15,2.63,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PIT,2808,-50.0,863.0,7.01,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSC,618,-36.0,213.0,4.03,0.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSM,746,-81.0,1339.0,8.5,2.14,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PSP,204,-31.0,210.0,5.96,0.0,[ 1  2  3  4  5 10 11 12]
G4,PVD,474,-60.0,936.0,11.83,0.42,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,PVU,3756,-55.0,1026.0,7.08,0.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RAP,896,-62.0,1101.0,5.67,1.12,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RFD,1682,-59.0,1249.0,14.39,1.66,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RIC,620,-55.0,1345.0,20.31,1.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,RNO,6,6.0,204.0,73.0,0.0,[1]
G4,ROA,480,-38.0,953.0,20.84,3.75,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,ROC,144,-42.0,1066.0,28.72,1.39,[ 1  2  3  4 10 11 12]
G4,SAN,348,-26.0,472.0,20.35,1.15,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SAT,44,-26.0,1047.0,74.91,0.0,[5 6 7 8]
G4,SAV,1648,-36.0,1105.0,12.7,1.21,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SBN,1638,-58.0,1232.0,4.53,1.71,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SCK,1030,-35.0,1143.0,24.65,0.39,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SDF,1418,-43.0,1038.0,15.8,1.83,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SFB,18998,-64.0,1203.0,9.55,1.64,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SGF,1704,-48.0,1362.0,10.0,1.29,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SHV,302,-40.0,381.0,10.88,1.99,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SMX,212,-30.0,1169.0,39.3,0.0,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SNA,2164,-42.0,1354.0,25.52,1.48,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SPI,214,-40.0,335.0,20.98,1.87,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,SRQ,5238,-49.0,1307.0,2.31,3.7,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,STC,298,-63.0,1014.0,-0.69,1.34,[ 1  2  3  4  5  6  7  8 10 11 12]
G4,SWF,850,-53.0,1194.0,12.82,1.65,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,SYR,1398,-65.0,1082.0,11.37,1.57,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TOL,750,-55.0,819.0,11.33,1.07,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TRI,332,-41.0,864.0,31.53,3.61,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TUL,816,-49.0,1281.0,10.47,0.49,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TVC,694,-63.0,1046.0,14.54,2.02,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,TYS,5564,-60.0,1400.0,8.65,1.94,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,USA,1406,-41.0,1059.0,22.13,2.28,[ 1  2  3  4  5  6  7  8  9 10 11 12]
G4,VPS,4662,-55.0,1046.0,6.06,1.5,[ 1  2  3  4  5  6  7  8  9 10 11 12]
