airport,airline,flight_count,avg_dep_delay,avg_arr_delay,cancellation_rate_pct,airport_avg_dep_delay,airport_total_flights,dep_delay_diff,rank_in_airport,anomaly_label
TVC,YX,101,3.28,1.94,0.99,16.42,1004,-13.14,1,NELLA_NORMA
TVC,9E,52,3.42,2.34,3.85,16.42,1004,-13.0,2,NELLA_NORMA
TVC,OH,36,4.25,0.39,0.0,16.42,1004,-12.17,3,NELLA_NORMA
TVC,MQ,161,6.16,1.3,0.0,16.42,1004,-10.26,4,NELLA_NORMA
TVC,DL,103,9.03,-0.56,1.94,16.42,1004,-7.39,5,NELLA_NORMA
TVC,UA,144,10.11,7.94,2.08,16.42,1004,-6.31,6,NELLA_NORMA
TVC,OO,300,25.72,24.45,1.0,16.42,1004,9.3,7,NELLA_NORMA
TVC,AA,26,31.27,29.38,0.0,16.42,1004,14.85,8,NELLA_NORMA
TVC,G4,81,48.54,41.2,2.47,16.42,1004,32.12,9,ANOMALO_PEGGIORE
TWF,OO,168,-3.95,-8.98,0.0,-3.95,168,0.0,1,NELLA_NORMA
TXK,MQ,116,10.82,9.31,1.72,12.9,190,-2.08,1,NELLA_NORMA
TXK,OO,74,16.35,11.96,6.76,12.9,190,3.45,2,NELLA_NORMA
TYR,OO,245,12.5,7.37,2.86,13.85,301,-1.35,1,NELLA_NORMA
TYR,MQ,56,19.63,14.86,0.0,13.85,301,5.78,2,NELLA_NORMA
TYS,9E,708,2.85,-5.17,2.26,9.13,4083,-6.28,1,NELLA_NORMA
TYS,YX,192,3.7,1.06,2.08,9.13,4083,-5.43,2,NELLA_NORMA
TYS,DL,383,5.32,-4.01,0.52,9.13,4083,-3.81,3,NELLA_NORMA
TYS,OO,402,6.55,-0.09,1.49,9.13,4083,-2.58,4,NELLA_NORMA
TYS,UA,90,6.59,-1.78,2.22,9.13,4083,-2.54,5,NELLA_NORMA
TYS,OH,900,10.84,7.86,1.56,9.13,4083,1.71,6,NELLA_NORMA
TYS,G4,708,11.81,6.79,0.99,9.13,4083,2.68,7,NELLA_NORMA
TYS,F9,73,11.94,6.89,2.74,9.13,4083,2.81,8,NELLA_NORMA
TYS,MQ,268,14.46,11.63,0.37,9.13,4083,5.33,9,NELLA_NORMA
TYS,AA,359,17.88,8.5,3.34,9.13,4083,8.75,10,NELLA_NORMA
USA,G4,184,23.39,18.33,2.17,23.39,184,0.0,1,NELLA_NORMA
VCT,OO,149,16.34,9.34,2.68,16.34,149,0.0,1,NELLA_NORMA
VEL,OO,5,203.8,201.0,0.0,203.8,5,0.0,1,NELLA_NORMA
VLD,9E,160,12.81,8.07,1.25,12.83,174,-0.02,1,NELLA_NORMA
VLD,OO,14,13.07,16.93,0.0,12.83,174,0.24,2,NELLA_NORMA
VPS,YX,19,-6.21,-11.47,0.0,12.52,2509,-18.73,1,ANOMALO_MIGLIORE
VPS,WN,531,9.28,3.53,0.19,12.52,2509,-3.24,2,NELLA_NORMA
VPS,G4,586,9.44,3.7,1.71,12.52,2509,-3.08,3,NELLA_NORMA
VPS,DL,627,9.65,2.86,1.12,12.52,2509,-2.87,4,NELLA_NORMA
VPS,OH,186,12.69,12.82,1.61,12.52,2509,0.17,5,NELLA_NORMA
VPS,MQ,98,14.41,10.33,2.04,12.52,2509,1.89,6,NELLA_NORMA
VPS,AA,456,24.34,22.82,1.75,12.52,2509,11.82,7,NELLA_NORMA
VPS,9E,6,33.67,42.67,0.0,12.52,2509,21.15,8,ANOMALO_PEGGIORE
WRG,AS,174,-2.22,-5.86,1.15,-2.22,174,0.0,1,NELLA_NORMA
WYS,OO,75,28.49,24.61,0.0,28.49,75,0.0,1,NELLA_NORMA
XNA,DL,138,1.76,-7.37,0.72,12.93,3468,-11.17,1,NELLA_NORMA
XNA,F9,55,3.84,1.31,0.0,12.93,3468,-9.09,2,NELLA_NORMA
XNA,YX,203,4.14,-0.92,1.97,12.93,3468,-8.79,3,NELLA_NORMA
XNA,9E,447,10.72,4.91,0.45,12.93,3468,-2.21,4,NELLA_NORMA
XNA,OH,64,11.76,6.52,1.56,12.93,3468,-1.17,5,NELLA_NORMA
XNA,MQ,1357,11.86,8.79,0.52,12.93,3468,-1.07,6,NELLA_NORMA
XNA,OO,612,12.07,7.63,0.65,12.93,3468,-0.86,7,NELLA_NORMA
XNA,UA,59,17.66,15.43,1.69,12.93,3468,4.73,8,NELLA_NORMA
XNA,AA,324,24.59,23.03,1.54,12.93,3468,11.66,9,NELLA_NORMA
XNA,G4,209,26.45,21.0,0.0,12.93,3468,13.52,10,NELLA_NORMA
XWA,OO,505,18.65,12.94,2.38,18.65,505,0.0,1,NELLA_NORMA
YAK,AS,168,1.83,-0.2,1.19,1.83,168,0.0,1,NELLA_NORMA
YUM,OO,282,1.42,-1.02,0.35,3.91,429,-2.49,1,NELLA_NORMA
YUM,MQ,147,8.68,6.28,0.0,3.91,429,4.77,2,NELLA_NORMA
